country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,rm_prod,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_prod,oil_reserves,uranium,reactor
KashKash,Aloisia,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 156 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$394 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62456,,,,
Valtania,Kelvin D. Makumbi,http://blocgame.com/alliancestats.php?allianceid=1595,40k active personnel,0 ships,First World War surplus,Nice,1 factory,Good,last online 17 hours ago,rankings.php?subregion=mex,The High Council,8 Hundred Tons per month,$406 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=62525,5 Mbbl per month,,,
Frank Sun,*BTG*,,11k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 5 hours ago,rankings.php?subregion=pac,,10 Hundred Tons per month,$422 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,19800 km 2,http://blocgame.com/stats.php?id=62455,7 Mbbl per month,,,
SS,CuntBuckle,,54k active personnel,0 ships,Finest of the 19th century,Angelic,1 factory,Standard,last online 2 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,$376 million,,Arabia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,23828 km 2,http://blocgame.com/stats.php?id=62480,4 Mbbl per month,2294 Mbbl,,
almunawir,al munawir,,7k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=ara,,9 Hundred Tons per month,$319 million,,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,22817 km 2,http://blocgame.com/stats.php?id=62163,48 Mbbl per month,1205 Mbbl,,
Cressa,Mayhem,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 156 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$380 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62461,,,,
Aspa,Aurora Skyes,,18k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 94 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$410 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62529,,,,
Hataf,Hataf2,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 149 hours ago,rankings.php?subregion=ara,,4 Hundred Tons per month,$419 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16172 km 2,http://blocgame.com/stats.php?id=62444,1 Mbbl per month,2835 Mbbl,,
Sorenesia,Leankid,,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 112 hours ago,rankings.php?subregion=sea,,3 Hundred Tons per month,$389 million,,Indochina,Untapped,Small,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62289,,,,
Southern Tigers,G.Rayyan,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 180 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$389 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62402,,,,
fishball,fishballfish6,,0k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$390 million,,Pacific Rim,,None,http://blocgame.com/rankings.php?subregion=pac,5394 km 2,http://blocgame.com/stats.php?id=61050,,,,
MembumiHangus,Hambikko,http://blocgame.com/alliancestats.php?allianceid=1899,12k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=ind,Aseang MMP,7 Hundred Tons per month,$393 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62424,3 Mbbl per month,90 Mbbl,,
Millah,mmillah,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 147 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$390 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62433,,,,
Zuyazayuza,Zuyazayuza,http://blocgame.com/alliancestats.php?allianceid=1899,69k active personnel,0 ships,First World War surplus,Normal,1 factory,Good,last online 5 hours ago,rankings.php?subregion=sea,Aseang MMP,6 Hundred Tons per month,$371 million,alliancestats.php?allianceid=1899,Indochina,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=sea,23823 km 2,http://blocgame.com/stats.php?id=62470,2 Mbbl per month,175 Mbbl,,
hardcoresquid,VivaLaHorsecock,,54k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=car,,28 Hundred Tons per month,$371 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,16043 km 2,http://blocgame.com/stats.php?id=61838,1 Mbbl per month,,,
Llamaland,Drama Llama,http://blocgame.com/alliancestats.php?allianceid=2009,20k active personnel,0 ships,First World War surplus,Angelic,1 factory,Standard,last online 5 hours ago,rankings.php?subregion=per,Redcrazy Alliance,4 Hundred Tons per month,$407 million,alliancestats.php?allianceid=2009,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=62571,3 Mbbl per month,,,
Midlisladnia,Mr_O,,11k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 81 hours ago,rankings.php?subregion=car,,3 Hundred Tons per month,$361 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61980,,,,
ZureFy,AzureNia03,,2k active personnel,0 ships,First World War surplus,Angelic,1 factory,Undisciplined Rabble,last online 4 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$392 million,,Indochina,Plentiful,None,http://blocgame.com/rankings.php?subregion=sea,19020 km 2,http://blocgame.com/stats.php?id=62539,,,,
Petani Sungai,Musangkalajengking,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 165 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$376 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62439,,,,
morelia,lemambanglemai8621,http://blocgame.com/alliancestats.php?allianceid=2006,21k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 11 hours ago,rankings.php?subregion=pac,PooR PeoPle,6 Hundred Tons per month,$438 million,alliancestats.php?allianceid=2006,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,16416 km 2,http://blocgame.com/stats.php?id=61850,3 Mbbl per month,,,
Good Times,halosfan27,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 206 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$365 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62342,,,,
MalayaMMP,zazammu86,,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 8 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$375 million,,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62383,3 Mbbl per month,175 Mbbl,,
K1ngMak3r,Mezmer,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 155 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$382 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62457,,,,
TheAccountants,TheAccountant13,http://blocgame.com/alliancestats.php?allianceid=2001,9k active personnel,0 ships,First World War surplus,Nice,None,Standard,online now,rankings.php?subregion=per,AccountantsRevenge,5 Hundred Tons per month,$408 million,alliancestats.php?allianceid=2001,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,18408 km 2,http://blocgame.com/stats.php?id=62517,5 Mbbl per month,1940 Mbbl,,
Edward Islands,kingjohn500,,18k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 22 hours ago,rankings.php?subregion=pac,,3 Hundred Tons per month,$398 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62524,1 Mbbl per month,,,
white sand,edy_hardcore,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 154 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$386 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62464,,,,
Lubekran,septima,,18k active personnel,0 ships,First World War surplus,Nice,None,Good,last online 13 hours ago,rankings.php?subregion=sea,,5 Hundred Tons per month,$403 million,,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62568,2 Mbbl per month,460 Mbbl,,
Kojastan,Dotar sojat,,22k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 3 hours ago,rankings.php?subregion=pac,,5 Hundred Tons per month,$390 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62395,2 Mbbl per month,,,
Zalkanir,Delkamar,,22k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,online now,rankings.php?subregion=chi,,4 Hundred Tons per month,$381 million,,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=62483,,,,
trumpkin,aacceess,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 205 hours ago,rankings.php?subregion=ama,,5 Hundred Tons per month,$359 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=62343,1 Mbbl per month,,,
Marcus,Marcus Mills,http://blocgame.com/alliancestats.php?allianceid=1580,40k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 44 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,6 Hundred Tons per month,$368 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=46590,3 Mbbl per month,,,
Kredik Shaw,Straff Venture,http://blocgame.com/alliancestats.php?allianceid=1595,222k active personnel,23 ships,Korean War surplus,Gandhi-like,7 factories,Good,last online 4 hours ago,rankings.php?subregion=egy,The High Council,50 Hundred Tons per month,$417 million,alliancestats.php?allianceid=1595,Egypt,,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,75717 km 2,http://blocgame.com/stats.php?id=60650,70 Mbbl per month,8869 Mbbl,,
Raizar,Far-Han,,24k active personnel,0 ships,First World War surplus,Angelic,1 factory,Good,last online 12 hours ago,rankings.php?subregion=sub,,5 Hundred Tons per month,$369 million,,The Subcontinent,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sub,20398 km 2,http://blocgame.com/stats.php?id=62443,4 Mbbl per month,472 Mbbl,1 Tons,
Onogi,fongkeeyik360,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 136 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$377 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62490,1 Mbbl per month,,,
Khubakhtir,grimitigo,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 113 hours ago,rankings.php?subregion=sub,,2 Hundred Tons per month,$373 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=62493,,,,
Glondale,Aezguul,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 112 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$374 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62530,1 Mbbl per month,200 Mbbl,,
L.N Pacific,REDGrizzly,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 149 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$370 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62474,,,,
Chefistan,Supreme Anon,,18k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 148 hours ago,rankings.php?subregion=per,,3 Hundred Tons per month,$378 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,19800 km 2,http://blocgame.com/stats.php?id=62475,3 Mbbl per month,6200 Mbbl,,
Elegania,Angeloacf101,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 137 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$375 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62484,,,,
Uneek,Uneeq,,8k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 4 hours ago,rankings.php?subregion=atl,,5 Hundred Tons per month,$338 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,16667 km 2,http://blocgame.com/stats.php?id=62570,3 Mbbl per month,,,
Farikistan,fareez23,,22k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 190 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$354 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62355,,,,
Lixian,Schneizel,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 177 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$350 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62411,,,,
Teganu Castle,Somebody,http://blocgame.com/alliancestats.php?allianceid=1899,39k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,rankings.php?subregion=ind,Aseang MMP,4 Hundred Tons per month,$372 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20200 km 2,http://blocgame.com/stats.php?id=62472,4 Mbbl per month,418 Mbbl,,
Kgkerambit,Mrqayyum,,112k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 14 hours ago,rankings.php?subregion=ind,,30 Hundred Tons per month,$382 million,,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,28243 km 2,http://blocgame.com/stats.php?id=61014,17 Mbbl per month,,,
Arabian Hejaz,Lawrence of Arabia,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 185 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,$353 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62384,1 Mbbl per month,2075 Mbbl,,
Kota Teganu,amonLeader,http://blocgame.com/alliancestats.php?allianceid=1899,26k active personnel,0 ships,First World War surplus,Good,1 factory,Standard,last online 9 hours ago,rankings.php?subregion=ind,Aseang MMP,6 Hundred Tons per month,$367 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=ind,19800 km 2,http://blocgame.com/stats.php?id=62471,5 Mbbl per month,236 Mbbl,,
bukitbendera98,myms7375,http://blocgame.com/alliancestats.php?allianceid=1899,35k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,rankings.php?subregion=ind,Aseang MMP,5 Hundred Tons per month,$421 million,alliancestats.php?allianceid=1899,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,23828 km 2,http://blocgame.com/stats.php?id=62501,3 Mbbl per month,,,
Belrune,Daggdag,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 105 hours ago,rankings.php?subregion=chi,,3 Hundred Tons per month,$369 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=62541,,,,
Orange Julius,5dollarcheezit,http://blocgame.com/alliancestats.php?allianceid=1595,49k active personnel,0 ships,First World War surplus,Angelic,1 factory,Poor,last online 4 hours ago,rankings.php?subregion=eaf,The High Council,5 Hundred Tons per month,$362 million,alliancestats.php?allianceid=1595,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=46049,3 Mbbl per month,,,
Bismania,Michael Brountnek,http://blocgame.com/alliancestats.php?allianceid=1580,28k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 29 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,7 Hundred Tons per month,$358 million,alliancestats.php?allianceid=1580,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=62212,4 Mbbl per month,6173 Mbbl,,
Black Widow,Protego,,38k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 23 hours ago,rankings.php?subregion=ara,,4 Hundred Tons per month,$364 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,16500 km 2,http://blocgame.com/stats.php?id=62290,3 Mbbl per month,,,
Hebertania,StefanSucks,,37k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Standard,last online 186 hours ago,rankings.php?subregion=ama,,2 Hundred Tons per month,$348 million,,Amazonia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ama,20398 km 2,http://blocgame.com/stats.php?id=62339,4 Mbbl per month,,,
Loremaster,delarule,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 153 hours ago,rankings.php?subregion=ind,,3 Hundred Tons per month,$348 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62466,,,,
Mys glory,Mhanes27,http://blocgame.com/alliancestats.php?allianceid=1899,42k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 7 hours ago,rankings.php?subregion=ind,Aseang MMP,9 Hundred Tons per month,$348 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62396,6 Mbbl per month,,,
Mauretania,Ledesma,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 24 hours ago,rankings.php?subregion=atl,,4 Hundred Tons per month,$363 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=62523,2 Mbbl per month,2342 Mbbl,,
the Red Hammer,TheFrenchComrade,,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 33 hours ago,rankings.php?subregion=saf,,6 Hundred Tons per month,$369 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=62527,3 Mbbl per month,434 Mbbl,,
bird land,birdjoseph,http://blocgame.com/alliancestats.php?allianceid=1973,74k active personnel,0 ships,First World War surplus,Axis of Evil,None,Undisciplined Rabble,online now,rankings.php?subregion=chi,alliance of nations,2 Hundred Tons per month,$307 million,alliancestats.php?allianceid=1973,China,,Small,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61878,,,,
West Pacific,Thunder Eagle,http://blocgame.com/alliancestats.php?allianceid=1382,43k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=pac,Non-Aligned Movement,5 Hundred Tons per month,$346 million,alliancestats.php?allianceid=1382,Pacific Rim,,Small,http://blocgame.com/rankings.php?subregion=pac,19813 km 2,http://blocgame.com/stats.php?id=62429,4 Mbbl per month,91 Mbbl,,
Boerstaat,Ipslore,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 131 hours ago,rankings.php?subregion=saf,,2 Hundred Tons per month,$394 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,16335 km 2,http://blocgame.com/stats.php?id=62504,,,,
FUCK WANG,FUCK WANG,,3k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 5 hours ago,rankings.php?subregion=ara,,3 Hundred Tons per month,$369 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62572,19 Mbbl per month,,,
hesd,alyssaeve50,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 88 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,$358 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=62560,,,,
Enroth,Morglin,,23k active personnel,0 ships,Finest of the 19th century,Questionable,None,Elite,last online 8 hours ago,rankings.php?subregion=waf,,8 Hundred Tons per month,$341 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,23990 km 2,http://blocgame.com/stats.php?id=62546,9 Mbbl per month,,,
WP Kuala Lumpur,Soeharto,,2k active personnel,0 ships,First World War surplus,Questionable,1 factory,Undisciplined Rabble,last online 75 hours ago,rankings.php?subregion=ind,,7 Hundred Tons per month,$338 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,11734 km 2,http://blocgame.com/stats.php?id=61633,4 Mbbl per month,,,
scorpene,nazrulhamizan,,22k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 147 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$350 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62469,,,,
Yannevia,Yannevitz,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 36 hours ago,rankings.php?subregion=gra,,6 Hundred Tons per month,$355 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=62538,2 Mbbl per month,407 Mbbl,,
Essexstan,Lord General Gary,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 68 hours ago,rankings.php?subregion=per,,3 Hundred Tons per month,$355 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=62547,3 Mbbl per month,1918 Mbbl,,
Cheena,The_Holy_Unicorn,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 111 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,$352 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=62533,,,,
Remote,Burgerking,,105k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 9 hours ago,rankings.php?subregion=pac,,39 Hundred Tons per month,$342 million,,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,30774 km 2,http://blocgame.com/stats.php?id=61201,16 Mbbl per month,,,
Adtadia,Alexiel Leskovitz,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 85 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$346 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62577,,,,
Sant Tysilio,Trapswithlasers,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 74 hours ago,rankings.php?subregion=egy,,3 Hundred Tons per month,$346 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=62593,4 Mbbl per month,3485 Mbbl,,
Britiannia,Tommills1968,,9k active personnel,0 ships,First World War surplus,Nice,1 factory,Elite,last online 67 hours ago,rankings.php?subregion=gra,,4 Hundred Tons per month,$350 million,,Gran Colombia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=62338,2 Mbbl per month,,,
Licking,Vince,,2k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 188 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$332 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,19602 km 2,http://blocgame.com/stats.php?id=62350,,,,
Neo Israel,AndrewRusher,http://blocgame.com/alliancestats.php?allianceid=2004,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 124 hours ago,rankings.php?subregion=ara,Jewish Alliance,2 Hundred Tons per month,$345 million,alliancestats.php?allianceid=2004,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62512,,,,
Kulunkjin,Areum ling,,18k active personnel,0 ships,Finest of the 19th century,Nice,None,Good,last online 17 hours ago,rankings.php?subregion=pac,,6 Hundred Tons per month,$338 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62604,3 Mbbl per month,,,
Pirateseas,jackraven100,,27k active personnel,0 ships,Finest of the 19th century,Normal,1 factory,Poor,last online 46 hours ago,rankings.php?subregion=car,,3 Hundred Tons per month,$347 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62553,1 Mbbl per month,,,
Andromeda-13,Ramboost,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 88 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$346 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62559,,,,
Cape Topia,Jordan Ingram,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 88 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$346 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62564,,,,
Doueik,Muhammad Doueik,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 102 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,$324 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62543,,,,
Victorhelm,Vijay,,8k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 65 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$352 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,19800 km 2,http://blocgame.com/stats.php?id=62611,,,,
