country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
Kommandostan,plerer,http://blocgame.com/alliancestats.php?allianceid=1568,25k active personnel,0 ships,Finest of the 19th century,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$555 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20398 km 2,http://blocgame.com/stats.php?id=61002,3239 Mbbl,,
Senandung Malam,Lela Manja,,30k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 35 hours ago,rankings.php?subregion=ind,,$495 million,,East Indies,,Meagre,http://blocgame.com/rankings.php?subregion=ind,19406 km 2,http://blocgame.com/stats.php?id=61074,622 Mbbl,,
Cinque,Makarov,http://blocgame.com/alliancestats.php?allianceid=1899,55k active personnel,0 ships,First World War surplus,2 factories,Standard,last online 8 hours ago,rankings.php?subregion=ind,ASEANG,$480 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60884,555 Mbbl,,
Portuscal,Lu�sM,,5k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 80 hours ago,rankings.php?subregion=mes,,$534 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,16500 km 2,http://blocgame.com/stats.php?id=60946,,,
Untauzbek,Al Najibun Razaq,http://blocgame.com/alliancestats.php?allianceid=1899,40k active personnel,0 ships,First World War surplus,2 factories,Good,last online 23 hours ago,rankings.php?subregion=ind,ASEANG,$481 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Small,http://blocgame.com/rankings.php?subregion=ind,23861 km 2,http://blocgame.com/stats.php?id=60535,,,
Swedeinstan,The_Real_Taylor_Swift,http://blocgame.com/alliancestats.php?allianceid=1393,5k active personnel,0 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 35 hours ago,rankings.php?subregion=ara,BAMF,$392 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,11749 km 2,http://blocgame.com/stats.php?id=39005,399 Mbbl,,
thorne,ethnie,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 78 hours ago,rankings.php?subregion=chi,,$522 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61123,,,
VOSARAK,ETHAN HUNT,http://blocgame.com/alliancestats.php?allianceid=1393,29k active personnel,2 ships,Second World War surplus,2 factories,Elite,online now,rankings.php?subregion=ara,BAMF,$527 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61021,3842 Mbbl,,
Japanesia,Egor Kruglov,,36k active personnel,0 ships,First World War surplus,None,Elite,last online 7 hours ago,rankings.php?subregion=pac,,$493 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61097,,,
Petai Belalang,zulhasr39689,http://blocgame.com/alliancestats.php?allianceid=1899,38k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$778 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,26686 km 2,http://blocgame.com/stats.php?id=60767,982 Mbbl,,
Nusa Zenith,Zentarou,,39k active personnel,0 ships,Second World War surplus,1 factory,Poor,last online 29 hours ago,rankings.php?subregion=ind,,$521 million,,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60658,,,
Tanus,Hoovytaurus,http://blocgame.com/alliancestats.php?allianceid=1568,35k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$602 million,alliancestats.php?allianceid=1568,Caribbean,,Mediocre,http://blocgame.com/rankings.php?subregion=car,23237 km 2,http://blocgame.com/stats.php?id=61059,,,
nusajaya,edifarhan,http://blocgame.com/alliancestats.php?allianceid=1899,31k active personnel,0 ships,First World War surplus,1 factory,Good,last online 2 hours ago,rankings.php?subregion=pac,ASEANG,$495 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=60626,223 Mbbl,,
Harimau Malaya,kucailani,http://blocgame.com/alliancestats.php?allianceid=1899,12k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 14 hours ago,rankings.php?subregion=ind,ASEANG,$502 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61048,601 Mbbl,,
Nonceiza,Maxirino,,17k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=atl,,$529 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,16335 km 2,http://blocgame.com/stats.php?id=60888,4113 Mbbl,,
Nirn,Septim47,http://blocgame.com/alliancestats.php?allianceid=1899,17k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 4 hours ago,rankings.php?subregion=ind,ASEANG,$432 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60805,97 Mbbl,,
Cono Sur,AdolfGuevara,,22k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 16 hours ago,rankings.php?subregion=con,,$487 million,,Southern Cone,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61099,,,
VashiNation,Vashinator,http://blocgame.com/alliancestats.php?allianceid=1941,24k active personnel,0 ships,Finest of the 19th century,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=sea,Global Empire,$571 million,alliancestats.php?allianceid=1941,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,23990 km 2,http://blocgame.com/stats.php?id=61141,418 Mbbl,,
Tamil Kingdom,Chola I,,40k active personnel,0 ships,First World War surplus,None,Poor,online now,rankings.php?subregion=sub,,$471 million,,The Subcontinent,Plentiful,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=60964,,,
Isistan,hitler mussolini stalin,http://blocgame.com/alliancestats.php?allianceid=1835,6k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,online now,rankings.php?subregion=ara,SPQR,$415 million,alliancestats.php?allianceid=1835,Arabia,Plentiful,Small,http://blocgame.com/rankings.php?subregion=ara,27184 km 2,http://blocgame.com/stats.php?id=61087,,,
Bethyah,DrayJoplin,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 203 hours ago,rankings.php?subregion=mes,,$426 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61040,,,
musang,madhatter,,10k active personnel,0 ships,First World War surplus,None,Poor,last online 15 hours ago,rankings.php?subregion=ind,,$496 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,16500 km 2,http://blocgame.com/stats.php?id=60593,,,
duastan,Fidda Fikri,,22k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 38 hours ago,rankings.php?subregion=mes,,$456 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,23788 km 2,http://blocgame.com/stats.php?id=61082,,,
henry-ford,henry-ford,,20k active personnel,0 ships,Finest of the 19th century,1 factory,Poor,last online 21 hours ago,rankings.php?subregion=chi,,$473 million,,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61143,,,
Cear�,arthurararipe,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 191 hours ago,rankings.php?subregion=ama,,$413 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61049,,,
jembala,jembala,,19k active personnel,0 ships,First World War surplus,2 factories,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=ind,,$405 million,,East Indies,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ind,22671 km 2,http://blocgame.com/stats.php?id=61056,,,
Blyadstvo,BorisBlyads,,96k active personnel,2 ships,Second World War surplus,2 factories,Standard,last online 12 hours ago,rankings.php?subregion=chi,,$380 million,,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,58208 km 2,http://blocgame.com/stats.php?id=59981,,,
Stauqua,AleksVoj,,18k active personnel,0 ships,Finest of the 19th century,None,Good,last online 102 hours ago,rankings.php?subregion=gra,,$469 million,,Gran Colombia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gra,23828 km 2,http://blocgame.com/stats.php?id=60873,,,
Celticia,Tiernan,,20k active personnel,0 ships,First World War surplus,None,Poor,last online 123 hours ago,rankings.php?subregion=car,,$439 million,,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61026,,,
sightline,final6,,0k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 168 hours ago,rankings.php?subregion=gui,,$394 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61081,,,
MADAFAKA,RUBAH2,,7k active personnel,0 ships,First World War surplus,None,Elite,last online 1 hours ago,rankings.php?subregion=ara,,$424 million,,Arabia,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=ara,22121 km 2,http://blocgame.com/stats.php?id=61035,,,
Kawani,laviola,,23k active personnel,0 ships,First World War surplus,None,Standard,online now,rankings.php?subregion=mes,,$426 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,20040 km 2,http://blocgame.com/stats.php?id=60997,4335 Mbbl,,
ndolin,Prassy,,30k active personnel,0 ships,Finest of the 19th century,None,Good,last online 77 hours ago,rankings.php?subregion=waf,,$408 million,,West Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=waf,22887 km 2,http://blocgame.com/stats.php?id=60903,,,
Alohaha,Jakeirt,,9k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=congo,,$462 million,,Congo,Near Depletion,None,http://blocgame.com/rankings.php?subregion=congo,13613 km 2,http://blocgame.com/stats.php?id=57669,525 Mbbl,,
Pahang,FairulNizam,,21k active personnel,0 ships,Finest of the 19th century,1 factory,Elite,last online 4 hours ago,rankings.php?subregion=ara,,$410 million,,Arabia,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=ara,16500 km 2,http://blocgame.com/stats.php?id=60874,2786 Mbbl,,
Traman,17jdunn98,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 186 hours ago,rankings.php?subregion=ara,,$405 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61027,,,
PendekarMustapa,ligolasz,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 160 hours ago,rankings.php?subregion=chi,,$428 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61085,112 Mbbl,,
Caelum Nouveau,jero_11,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 187 hours ago,rankings.php?subregion=ama,,$399 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61057,,,
cwikyssia,thatguy,http://blocgame.com/alliancestats.php?allianceid=1933,16k active personnel,0 ships,First World War surplus,1 factory,Standard,online now,rankings.php?subregion=chi,democracy,$437 million,alliancestats.php?allianceid=1933,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,16766 km 2,http://blocgame.com/stats.php?id=60999,31 Mbbl,,
Malayantribes,Fir1999,http://blocgame.com/alliancestats.php?allianceid=1899,56k active personnel,1 ships,First World War surplus,2 factories,Good,last online 6 hours ago,rankings.php?subregion=ind,ASEANG,$387 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20598 km 2,http://blocgame.com/stats.php?id=60721,168 Mbbl,,
Afrfanistan,Alxeu,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 160 hours ago,rankings.php?subregion=ama,,$421 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61104,,,
Afrfanistan,Alxeu,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 160 hours ago,rankings.php?subregion=ama,,$421 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61104,,,
Frankoland,ofranko,,22k active personnel,0 ships,First World War surplus,None,Poor,last online 1 hours ago,rankings.php?subregion=waf,,$416 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=60958,286 Mbbl,,
WorldOfPeace,ALMAHDI,http://blocgame.com/alliancestats.php?allianceid=1899,16k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 6 hours ago,rankings.php?subregion=ind,ASEANG,$455 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60677,,,
Kramerica,Winser,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 164 hours ago,rankings.php?subregion=gra,,$386 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61101,,,
semaksamun,madafakahhh,,8k active personnel,0 ships,First World War surplus,1 factory,Good,last online 3 hours ago,rankings.php?subregion=ind,,$397 million,,East Indies,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ind,18493 km 2,http://blocgame.com/stats.php?id=60821,352 Mbbl,,
Badak,Spinnaker,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 159 hours ago,rankings.php?subregion=ara,,$414 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61086,,,
Langit7,Echa,,21k active personnel,0 ships,First World War surplus,1 factory,Elite,online now,rankings.php?subregion=ara,,$391 million,,Arabia,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=ara,19350 km 2,http://blocgame.com/stats.php?id=61131,3374 Mbbl,,
Jalan Ampang,Haji Amril,http://blocgame.com/alliancestats.php?allianceid=1899,60k active personnel,0 ships,First World War surplus,2 factories,Poor,online now,rankings.php?subregion=ind,ASEANG,$490 million,alliancestats.php?allianceid=1899,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60954,546 Mbbl,,
MixOne,aizadhafiz,,22k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 181 hours ago,rankings.php?subregion=pac,,$406 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61077,,,
bonval,ninthtestiamteca,,8k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 168 hours ago,rankings.php?subregion=waf,,$373 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61080,,,
new Earth,Rico de Arcon,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 170 hours ago,rankings.php?subregion=car,,$406 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61088,,,
Iga,Kenji,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 159 hours ago,rankings.php?subregion=pac,,$415 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61107,,,
Hejaaz,Umar,http://blocgame.com/alliancestats.php?allianceid=1599,2k active personnel,2 ships,First World War surplus,3 factories,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=mes,Wreckage brothers,$365 million,alliancestats.php?allianceid=1599,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,4218 km 2,http://blocgame.com/stats.php?id=58497,,,
Hilland,hi11man,,8k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 194 hours ago,rankings.php?subregion=ara,,$380 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=61052,,,
Dondang Sayang,Cempaka Sari,http://blocgame.com/alliancestats.php?allianceid=1899,29k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 35 hours ago,rankings.php?subregion=ind,ASEANG,$464 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60628,401 Mbbl,,
Kergia,Haidir Hasim,,24k active personnel,0 ships,First World War surplus,None,Good,last online 178 hours ago,rankings.php?subregion=ara,,$407 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=60940,,,
Top Hat,TopHat,http://blocgame.com/alliancestats.php?allianceid=1944,22k active personnel,0 ships,First World War surplus,1 factory,Good,online now,rankings.php?subregion=congo,Top Hat Hot Tub,$422 million,alliancestats.php?allianceid=1944,Congo,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=61121,347 Mbbl,,
Santijas,Silvonch,,18k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 118 hours ago,rankings.php?subregion=con,,$425 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61144,,,
Kredik Shaw,Straff Venture,,123k active personnel,3 ships,Second World War surplus,2 factories,Elite,last online 7 hours ago,rankings.php?subregion=egy,,$336 million,,Egypt,Untapped,Large,http://blocgame.com/rankings.php?subregion=egy,30836 km 2,http://blocgame.com/stats.php?id=60650,,,
Namalsk,Allysohn,,8k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 137 hours ago,rankings.php?subregion=sea,,$310 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,16010 km 2,http://blocgame.com/stats.php?id=61142,,,
Velasquez,Suck & Punch,,14k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 12 hours ago,rankings.php?subregion=ara,,$464 million,,Arabia,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=ara,22773 km 2,http://blocgame.com/stats.php?id=60993,,,
Bellegarde,Imperial96,http://blocgame.com/alliancestats.php?allianceid=1949,28k active personnel,0 ships,First World War surplus,None,Good,last online 16 hours ago,rankings.php?subregion=ara,Spectre,$378 million,alliancestats.php?allianceid=1949,Arabia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,23283 km 2,http://blocgame.com/stats.php?id=61227,2478 Mbbl,,
Great Bengal,adit,,22k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 7 hours ago,rankings.php?subregion=sub,,$400 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20980 km 2,http://blocgame.com/stats.php?id=61110,,,
Brettani,effiekp,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 148 hours ago,rankings.php?subregion=ind,,$401 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61116,,,
Jorgekistan,JorgeTheConqueror,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 145 hours ago,rankings.php?subregion=ara,,$401 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61120,,,
Alexiseril,jake diggs,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 148 hours ago,rankings.php?subregion=ama,,$393 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61122,,,
Kalbulkum,Kabib,,10k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=mes,,$369 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,19102 km 2,http://blocgame.com/stats.php?id=60799,4233 Mbbl,,
Atlantia,Fintain,,20k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 13 hours ago,rankings.php?subregion=sub,,$414 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61136,,,
Kgkerambit,Mrqayyum,,31k active personnel,0 ships,First World War surplus,2 factories,Good,last online 23 hours ago,rankings.php?subregion=ind,,$375 million,,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,22952 km 2,http://blocgame.com/stats.php?id=61014,177 Mbbl,,
hokoo,ovaltine,,43k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 5 hours ago,rankings.php?subregion=ara,,$360 million,,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,23665 km 2,http://blocgame.com/stats.php?id=61111,5044 Mbbl,,
halta,deathgodtrue111,,1k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 99 hours ago,rankings.php?subregion=eaf,,$349 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61075,,,
killing56465,skatmas,,2k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 156 hours ago,rankings.php?subregion=eaf,,$351 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61076,,,
maldrum,name0101,,0k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 156 hours ago,rankings.php?subregion=eaf,,$347 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61078,,,
Thair,Tacoonastick,,7k active personnel,0 ships,First World War surplus,None,Good,last online 165 hours ago,rankings.php?subregion=congo,,$398 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,16012 km 2,http://blocgame.com/stats.php?id=60955,231 Mbbl,,
the arians,pouyan,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 142 hours ago,rankings.php?subregion=per,,$380 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61133,,,
Raedos Aaron,Aaron Malaya,http://blocgame.com/alliancestats.php?allianceid=1595,11k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 51 hours ago,rankings.php?subregion=ind,The High Council,$345 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,16720 km 2,http://blocgame.com/stats.php?id=60586,,,
Glorious Ryukyu,Nemiland,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 185 hours ago,rankings.php?subregion=pac,,$357 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61061,,,
Al-Khalifah,Meyy,http://blocgame.com/alliancestats.php?allianceid=1899,4k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 157 hours ago,rankings.php?subregion=ind,ASEANG,$334 million,alliancestats.php?allianceid=1899,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,19900 km 2,http://blocgame.com/stats.php?id=60477,,,
Vastella,TheDukeBoris,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 145 hours ago,rankings.php?subregion=chi,,$353 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61126,,,
Yaominlin,Maolin,http://blocgame.com/alliancestats.php?allianceid=1418,4k active personnel,0 ships,First World War surplus,None,Elite,last online 43 hours ago,rankings.php?subregion=chi,Asian Alliance,$396 million,alliancestats.php?allianceid=1418,China,Untapped,Small,http://blocgame.com/rankings.php?subregion=chi,19900 km 2,http://blocgame.com/stats.php?id=60584,,,
Suid,hans smut,http://blocgame.com/alliancestats.php?allianceid=1568,25k active personnel,0 ships,First World War surplus,None,Elite,last online 17 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$382 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20597 km 2,http://blocgame.com/stats.php?id=61146,,,
Oversby,Tony Oversby,,19k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 130 hours ago,rankings.php?subregion=pac,,$380 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,19800 km 2,http://blocgame.com/stats.php?id=61147,,,
Paggaio,ChrisDourtmes,,6k active personnel,0 ships,First World War surplus,None,Elite,last online 32 hours ago,rankings.php?subregion=car,,$318 million,,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,16335 km 2,http://blocgame.com/stats.php?id=61149,,,
Morlock,Neb Jamin,,9k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 169 hours ago,rankings.php?subregion=pac,,$399 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,16172 km 2,http://blocgame.com/stats.php?id=61096,,,
N.U.,keroro,http://blocgame.com/alliancestats.php?allianceid=1939,18k active personnel,0 ships,First World War surplus,None,Standard,last online 13 hours ago,rankings.php?subregion=chi,A.O.T.W.,$369 million,alliancestats.php?allianceid=1939,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20992 km 2,http://blocgame.com/stats.php?id=61145,420 Mbbl,,
Albejikstan,Alex Anderson,,36k active personnel,0 ships,First World War surplus,None,Standard,last online 32 hours ago,rankings.php?subregion=sea,,$390 million,,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,20200 km 2,http://blocgame.com/stats.php?id=61119,,,
Cydroid,Wafflesadam,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 111 hours ago,rankings.php?subregion=car,,$365 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61173,,,
Chintakar,Mubaramin,,18k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 3 hours ago,rankings.php?subregion=eaf,,$368 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61196,,,
Dutchistan,FrankehW,,30k active personnel,0 ships,First World War surplus,1 factory,Good,online now,rankings.php?subregion=ama,,$352 million,,Amazonia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61032,,,
DmkrticRule,TGhosty,,20k active personnel,0 ships,First World War surplus,1 factory,Good,last online 1 hours ago,rankings.php?subregion=mes,,$364 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=48376,,,
Ashennia,Xtersin,,8k active personnel,0 ships,First World War surplus,None,Elite,last online 54 hours ago,rankings.php?subregion=pac,,$373 million,,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,16500 km 2,http://blocgame.com/stats.php?id=60581,,,
