country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,oil_reserves,region/_text,uranium,manpower,airforce,region,territory,pageUrl
Freemates,Imperiah,,14k active personnel,2 ships,First World War surplus,2 factories,Elite,last online 12 hours ago,rankings.php?subregion=per,,$2013 million,,2681 Mbbl,Persia,,Depleted,Large,http://blocgame.com/rankings.php?subregion=per,25866 km 2,http://blocgame.com/stats.php?id=59054
Dank Grass,nipun_dehipola89,http://blocgame.com/alliancestats.php?allianceid=1447,53k active personnel,0 ships,First World War surplus,2 factories,Undisciplined Rabble,last online 160 hours ago,rankings.php?subregion=ara,Socialist Arab Union,$2030 million,alliancestats.php?allianceid=1447,,Arabia,,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=58710
Taggart,Dagny,http://blocgame.com/alliancestats.php?allianceid=1401,59k active personnel,6 ships,Second World War surplus,2 factories,Elite,online now,rankings.php?subregion=gui,The Federal Colonies,$2474 million,alliancestats.php?allianceid=1401,,Guinea,,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=gui,37937 km 2,http://blocgame.com/stats.php?id=59387
Maalox,TORN,,20k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 187 hours ago,rankings.php?subregion=mes,,$1953 million,,2013 Mbbl,Mesopotamia,,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=59062
Agoristan,60E1CluBSteP127,http://blocgame.com/alliancestats.php?allianceid=1595,101k active personnel,13 ships,Second World War surplus,4 factories,Poor,last online 3 hours ago,rankings.php?subregion=mes,The High Council,$1864 million,alliancestats.php?allianceid=1595,,Mesopotamia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,11976 km 2,http://blocgame.com/stats.php?id=54943
amurika,JohnFitzgeraldsFirstSon,http://blocgame.com/alliancestats.php?allianceid=1810,65k active personnel,2 ships,First World War surplus,2 factories,Elite,last online 5 hours ago,rankings.php?subregion=car,EUN,$1992 million,alliancestats.php?allianceid=1810,330 Mbbl,Caribbean,1 Tons,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=car,19677 km 2,http://blocgame.com/stats.php?id=58986
NousAllons,SolomonSpade,http://blocgame.com/alliancestats.php?allianceid=1599,25k active personnel,3 ships,Second World War surplus,3 factories,Elite,last online 9 hours ago,rankings.php?subregion=mes,Wreckage brothers,$2037 million,alliancestats.php?allianceid=1599,1825 Mbbl,Mesopotamia,,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,18945 km 2,http://blocgame.com/stats.php?id=58836
Markoviakia,Luako,http://blocgame.com/alliancestats.php?allianceid=1393,0k active personnel,0 ships,Korean War surplus,1 factory,Undisciplined Rabble,last online 60 hours ago,rankings.php?subregion=waf,BAMF,$1854 million,alliancestats.php?allianceid=1393,,West Africa,,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,5310 km 2,http://blocgame.com/stats.php?id=57239
Loznica,Straxinja,http://blocgame.com/alliancestats.php?allianceid=1704,108k active personnel,11 ships,Vietnam War surplus,3 factories,Good,last online 187 hours ago,rankings.php?subregion=egy,Kekolutionaries,$1768 million,alliancestats.php?allianceid=1704,,Egypt,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,15479 km 2,http://blocgame.com/stats.php?id=54918
gratagula,w2e2w2e2,http://blocgame.com/alliancestats.php?allianceid=1831,7k active personnel,3 ships,First World War surplus,2 factories,Elite,last online 18 hours ago,rankings.php?subregion=chi,DEADFISH Reformed,$1967 million,alliancestats.php?allianceid=1831,,China,,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,9110 km 2,http://blocgame.com/stats.php?id=58756
Fury Road,Immortan Joe,http://blocgame.com/alliancestats.php?allianceid=1393,158k active personnel,13 ships,Korean War surplus,7 factories,Good,last online 38 hours ago,rankings.php?subregion=ara,BAMF,$1774 million,alliancestats.php?allianceid=1393,,Arabia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,30865 km 2,http://blocgame.com/stats.php?id=58541
Neu Arabia,DustinB44,,6k active personnel,0 ships,Finest of the 19th century,1 factory,Good,last online 202 hours ago,rankings.php?subregion=ara,,$1802 million,,3605 Mbbl,Arabia,,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,18975 km 2,http://blocgame.com/stats.php?id=59036
killthetraitor,Kill,,7k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 112 hours ago,rankings.php?subregion=ara,,$1918 million,,2004 Mbbl,Arabia,,Plentiful,None,http://blocgame.com/rankings.php?subregion=ara,13477 km 2,http://blocgame.com/stats.php?id=58938
BURGEROPILY,Burger_boss,http://blocgame.com/alliancestats.php?allianceid=1568,2k active personnel,0 ships,Korean War surplus,1 factory,Standard,last online 27 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$1789 million,alliancestats.php?allianceid=1568,446 Mbbl,Arabia,,,None,http://blocgame.com/rankings.php?subregion=ara,13774 km 2,http://blocgame.com/stats.php?id=55903
Brazillium,Autonomouz,,42k active personnel,1 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 67 hours ago,rankings.php?subregion=ama,,$1758 million,,136 Mbbl,Amazonia,,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ama,14791 km 2,http://blocgame.com/stats.php?id=58658
Tunisia(tunis),RayanToumi,http://blocgame.com/alliancestats.php?allianceid=1599,9k active personnel,0 ships,Second World War surplus,3 factories,Good,last online 21 hours ago,rankings.php?subregion=atl,Wreckage brothers,$1717 million,alliancestats.php?allianceid=1599,,Atlas,,Near Depletion,None,http://blocgame.com/rankings.php?subregion=atl,19800 km 2,http://blocgame.com/stats.php?id=59055
Geli Kurd,Rando,http://blocgame.com/alliancestats.php?allianceid=1568,151k active personnel,8 ships,Persian Gulf War surplus,5 factories,Good,last online 46 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$1651 million,alliancestats.php?allianceid=1568,4041 Mbbl,Mesopotamia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,76010 km 2,http://blocgame.com/stats.php?id=47768
New Iran,Khamenei,,117k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=per,,$1837 million,,4798 Mbbl,Persia,,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=per,11405 km 2,http://blocgame.com/stats.php?id=55651
Escratia,PaxEmporium,,6k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 2 hours ago,rankings.php?subregion=mex,,$1887 million,,,Mesoamerica,,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=mex,12818 km 2,http://blocgame.com/stats.php?id=59048
Chinatown,Mari,http://blocgame.com/alliancestats.php?allianceid=1576,19k active personnel,0 ships,Vietnam War surplus,3 factories,Elite,last online 42 hours ago,rankings.php?subregion=chi,The Last Phoenix,$1724 million,alliancestats.php?allianceid=1576,,China,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,47049 km 2,http://blocgame.com/stats.php?id=54469
Homo Mono,Homo Mono,http://blocgame.com/alliancestats.php?allianceid=1835,80k active personnel,0 ships,First World War surplus,2 factories,Good,last online 3 hours ago,rankings.php?subregion=ara,Roman Republic,$1794 million,alliancestats.php?allianceid=1835,3396 Mbbl,Arabia,,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,22270 km 2,http://blocgame.com/stats.php?id=59108
hadouken,Mikeisgay,http://blocgame.com/alliancestats.php?allianceid=1756,119k active personnel,10 ships,Second World War surplus,5 factories,Elite,last online 2 hours ago,rankings.php?subregion=egy,The Golden Company,$1845 million,alliancestats.php?allianceid=1756,4491 Mbbl,Egypt,,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=egy,34573 km 2,http://blocgame.com/stats.php?id=59113
Roarspekistan,roar,,18k active personnel,0 ships,First World War surplus,2 factories,Standard,last online 39 hours ago,rankings.php?subregion=gra,,$1837 million,,518 Mbbl,Gran Colombia,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=59084
the Cunts,Autism,http://blocgame.com/alliancestats.php?allianceid=1568,61k active personnel,0 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 83 hours ago,rankings.php?subregion=waf,Brotherhood of Zion,$1739 million,alliancestats.php?allianceid=1568,355 Mbbl,West Africa,,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=waf,41473 km 2,http://blocgame.com/stats.php?id=41936
deztructions,ikillsthepussy,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,0 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 14 hours ago,rankings.php?subregion=chi,The High Council,$1615 million,alliancestats.php?allianceid=1595,,China,,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,21834 km 2,http://blocgame.com/stats.php?id=58597
The Leaf,DonaldTremp,http://blocgame.com/alliancestats.php?allianceid=1826,22k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 17 hours ago,rankings.php?subregion=ara,THE REGGIES,$1799 million,alliancestats.php?allianceid=1826,4351 Mbbl,Arabia,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,19800 km 2,http://blocgame.com/stats.php?id=59290
Boletaria,Geralt Dayne,http://blocgame.com/alliancestats.php?allianceid=1644,106k active personnel,11 ships,Korean War surplus,4 factories,Standard,last online 31 hours ago,rankings.php?subregion=chi,Inter/pol/,$1618 million,alliancestats.php?allianceid=1644,32 Mbbl,China,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,22887 km 2,http://blocgame.com/stats.php?id=56664
No Jews allowed,Wang Hung Low,,10k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 115 hours ago,rankings.php?subregion=ara,,$1791 million,,1578 Mbbl,Arabia,,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,16500 km 2,http://blocgame.com/stats.php?id=59058
Dogenation,dodgingdoge,http://blocgame.com/alliancestats.php?allianceid=1826,6k active personnel,2 ships,Second World War surplus,2 factories,Poor,last online 18 hours ago,rankings.php?subregion=per,THE REGGIES,$1746 million,alliancestats.php?allianceid=1826,,Persia,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,16640 km 2,http://blocgame.com/stats.php?id=59174
Burma,Wyatt McCc,http://blocgame.com/alliancestats.php?allianceid=1644,30k active personnel,2 ships,Korean War surplus,3 factories,Good,last online 5 hours ago,rankings.php?subregion=ind,Inter/pol/,$1508 million,alliancestats.php?allianceid=1644,,East Indies,,,Meagre,http://blocgame.com/rankings.php?subregion=ind,20130 km 2,http://blocgame.com/stats.php?id=56151
Junoma,VicReyes,http://blocgame.com/alliancestats.php?allianceid=1568,35k active personnel,3 ships,Second World War surplus,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$1667 million,alliancestats.php?allianceid=1568,,Southern Cone,,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=con,26110 km 2,http://blocgame.com/stats.php?id=40349
Dacidania,clubfoot55,,6k active personnel,0 ships,Second World War surplus,1 factory,Standard,last online 56 hours ago,rankings.php?subregion=con,,$1637 million,,,Southern Cone,,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=con,13890 km 2,http://blocgame.com/stats.php?id=58464
Being Amazing,BackUp,,4k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 112 hours ago,rankings.php?subregion=chi,,$1419 million,,61 Mbbl,China,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,10241 km 2,http://blocgame.com/stats.php?id=58937
Malacau,inth0x,,8k active personnel,0 ships,Finest of the 19th century,2 factories,Poor,last online 39 hours ago,rankings.php?subregion=sea,,$1342 million,,56 Mbbl,Indochina,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,15284 km 2,http://blocgame.com/stats.php?id=59315
Seattle,supercurt37,http://blocgame.com/alliancestats.php?allianceid=1820,8k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 97 hours ago,rankings.php?subregion=chi,Mojave Wanderers,$1594 million,alliancestats.php?allianceid=1820,141 Mbbl,China,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,14825 km 2,http://blocgame.com/stats.php?id=57842
Rattown,Furfag Commanding,http://blocgame.com/alliancestats.php?allianceid=1393,390k active personnel,26 ships,Persian Gulf War surplus,13 factories,Good,last online 3 hours ago,rankings.php?subregion=mes,BAMF,$1986 million,alliancestats.php?allianceid=1393,,Mesopotamia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,78134 km 2,http://blocgame.com/stats.php?id=39062
EatMyButtonia,ZeLord,http://blocgame.com/alliancestats.php?allianceid=1827,38k active personnel,1 ships,First World War surplus,2 factories,Standard,last online 30 hours ago,rankings.php?subregion=mes,UAA,$1595 million,alliancestats.php?allianceid=1827,5249 Mbbl,Mesopotamia,,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,20788 km 2,http://blocgame.com/stats.php?id=59299
Peopleoil,newname,http://blocgame.com/alliancestats.php?allianceid=1595,129k active personnel,1 ships,Korean War surplus,5 factories,Elite,last online 18 hours ago,rankings.php?subregion=egy,The High Council,$1502 million,alliancestats.php?allianceid=1595,,Egypt,,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=egy,36798 km 2,http://blocgame.com/stats.php?id=59041
Better Mexico,Natezi,http://blocgame.com/alliancestats.php?allianceid=1580,4k active personnel,0 ships,Finest of the 19th century,1 factory,Standard,last online 134 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$1423 million,alliancestats.php?allianceid=1580,2032 Mbbl,Persia,,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=per,13037 km 2,http://blocgame.com/stats.php?id=58923
Sprug,ShaqAttaq,,8k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 6 hours ago,rankings.php?subregion=atl,,$1455 million,,3170 Mbbl,Atlas,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,8671 km 2,http://blocgame.com/stats.php?id=55463
Sprug,ShaqAttaq,,8k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 6 hours ago,rankings.php?subregion=atl,,$1455 million,,3170 Mbbl,Atlas,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,8671 km 2,http://blocgame.com/stats.php?id=55463
Afstrondis,Joseph Havilov,,24k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=sub,,$1547 million,,158 Mbbl,The Subcontinent,,,Somewhat Large,http://blocgame.com/rankings.php?subregion=sub,15693 km 2,http://blocgame.com/stats.php?id=59317
Brazillis,Henrique Heron,http://blocgame.com/alliancestats.php?allianceid=1580,7k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 65 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,$1400 million,alliancestats.php?allianceid=1580,,Amazonia,,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,10893 km 2,http://blocgame.com/stats.php?id=58265
Trump Arabia,Donald J. Trump,http://blocgame.com/alliancestats.php?allianceid=1599,5k active personnel,19 ships,Korean War surplus,3 factories,Standard,last online 67 hours ago,rankings.php?subregion=ara,Wreckage brothers,$1357 million,alliancestats.php?allianceid=1599,,Arabia,,,None,http://blocgame.com/rankings.php?subregion=ara,9067 km 2,http://blocgame.com/stats.php?id=56137
Meeses & Geeses,Gaby,http://blocgame.com/alliancestats.php?allianceid=1393,2k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 66 hours ago,rankings.php?subregion=ara,BAMF,$1393 million,alliancestats.php?allianceid=1393,1811 Mbbl,Arabia,,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,18300 km 2,http://blocgame.com/stats.php?id=58187
Boro,Speedy13,http://blocgame.com/alliancestats.php?allianceid=1568,56k active personnel,3 ships,Second World War surplus,3 factories,Good,last online 1 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$1501 million,alliancestats.php?allianceid=1568,,Caribbean,,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=car,21621 km 2,http://blocgame.com/stats.php?id=59257
FallenTrees,GhostAleII,http://blocgame.com/alliancestats.php?allianceid=1382,58k active personnel,0 ships,Second World War surplus,1 factory,Poor,last online 3 hours ago,rankings.php?subregion=ind,Non-Aligned Movement,$1524 million,alliancestats.php?allianceid=1382,244 Mbbl,East Indies,,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=59160
Globe Oil,Hemingway,http://blocgame.com/alliancestats.php?allianceid=1393,2k active personnel,1 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 219 hours ago,rankings.php?subregion=ara,BAMF,$1382 million,alliancestats.php?allianceid=1393,,Arabia,,,None,http://blocgame.com/rankings.php?subregion=ara,39331 km 2,http://blocgame.com/stats.php?id=58314
Beausch�n,canadianghetto,http://blocgame.com/alliancestats.php?allianceid=1568,49k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 6 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$1526 million,alliancestats.php?allianceid=1568,,Arabia,,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,29234 km 2,http://blocgame.com/stats.php?id=59455
Dutch Indies,Tony Lovink,http://blocgame.com/alliancestats.php?allianceid=1599,80k active personnel,12 ships,Korean War surplus,3 factories,Good,last online 20 hours ago,rankings.php?subregion=ind,Wreckage brothers,$1470 million,alliancestats.php?allianceid=1599,1 Mbbl,East Indies,1 Tons,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,38843 km 2,http://blocgame.com/stats.php?id=59424
Pr0 Gamers,Bruce Wayne,,9k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 15 hours ago,rankings.php?subregion=pac,,$1546 million,,190 Mbbl,Pacific Rim,,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,9266 km 2,http://blocgame.com/stats.php?id=59051
Fanding,Flingflan,http://blocgame.com/alliancestats.php?allianceid=1595,66k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 6 hours ago,rankings.php?subregion=per,The High Council,$1375 million,alliancestats.php?allianceid=1595,,Persia,,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=per,33896 km 2,http://blocgame.com/stats.php?id=59415
Zion,Zionist,http://blocgame.com/alliancestats.php?allianceid=1393,47k active personnel,1 ships,Korean War surplus,4 factories,Elite,last online 18 hours ago,rankings.php?subregion=mes,BAMF,$1454 million,alliancestats.php?allianceid=1393,9158 Mbbl,Mesopotamia,,Plentiful,Large,http://blocgame.com/rankings.php?subregion=mes,38342 km 2,http://blocgame.com/stats.php?id=41496
Deutsch Afrika,Gustav von Karlsruhe,http://blocgame.com/alliancestats.php?allianceid=1393,84k active personnel,0 ships,First World War surplus,2 factories,Standard,last online 3 hours ago,rankings.php?subregion=gui,BAMF,$1349 million,alliancestats.php?allianceid=1393,259 Mbbl,Guinea,1 Tons,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=gui,36193 km 2,http://blocgame.com/stats.php?id=3873
Zorlockian,Zorlocka,http://blocgame.com/alliancestats.php?allianceid=1386,133k active personnel,5 ships,Second World War surplus,3 factories,Poor,last online 16 hours ago,rankings.php?subregion=per,Che Guevara League,$1280 million,alliancestats.php?allianceid=1386,10326 Mbbl,Persia,,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=per,34004 km 2,http://blocgame.com/stats.php?id=58422
Lenduland!,Lendu,http://blocgame.com/alliancestats.php?allianceid=1644,54k active personnel,6 ships,Korean War surplus,4 factories,Elite,last online 8 hours ago,rankings.php?subregion=mes,Inter/pol/,$1436 million,alliancestats.php?allianceid=1644,5995 Mbbl,Mesopotamia,,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,28870 km 2,http://blocgame.com/stats.php?id=58704
ass-hole-landia,Templar Orddder,http://blocgame.com/alliancestats.php?allianceid=1854,32k active personnel,0 ships,First World War surplus,2 factories,Good,last online 6 hours ago,rankings.php?subregion=pac,Society of Chill,$1445 million,alliancestats.php?allianceid=1854,264 Mbbl,Pacific Rim,,,Mediocre,http://blocgame.com/rankings.php?subregion=pac,20458 km 2,http://blocgame.com/stats.php?id=59291
Azoria,Emperor Azor,http://blocgame.com/alliancestats.php?allianceid=1815,8k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 63 hours ago,rankings.php?subregion=chi,Black Ravens Of War,$1284 million,alliancestats.php?allianceid=1815,262 Mbbl,China,,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,7605 km 2,http://blocgame.com/stats.php?id=59005
WhiteArgentina,MickyVanilla,,2k active personnel,1 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 86 hours ago,rankings.php?subregion=con,,$1277 million,,,Southern Cone,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=con,2984 km 2,http://blocgame.com/stats.php?id=56750
ButzLand,Blaaaman5,,78k active personnel,2 ships,Second World War surplus,2 factories,Elite,last online 14 hours ago,rankings.php?subregion=per,,$1258 million,,,Persia,,,Mediocre,http://blocgame.com/rankings.php?subregion=per,19389 km 2,http://blocgame.com/stats.php?id=58918
Grestin,Nikita Khrushchev,http://blocgame.com/alliancestats.php?allianceid=1393,110k active personnel,-1 ships,Vietnam War surplus,6 factories,Standard,last online 38 hours ago,rankings.php?subregion=chi,BAMF,$1280 million,alliancestats.php?allianceid=1393,,China,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,64096 km 2,http://blocgame.com/stats.php?id=58002
Leinad,bloodywaffles12,http://blocgame.com/alliancestats.php?allianceid=1826,58k active personnel,0 ships,Second World War surplus,3 factories,Standard,last online 13 hours ago,rankings.php?subregion=chi,THE REGGIES,$1420 million,alliancestats.php?allianceid=1826,,China,,Untapped,Small,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=59332
New Pork Land,Porky Mitch,http://blocgame.com/alliancestats.php?allianceid=1599,81k active personnel,1 ships,Korean War surplus,3 factories,Elite,last online 9 hours ago,rankings.php?subregion=ind,Wreckage brothers,$1325 million,alliancestats.php?allianceid=1599,388 Mbbl,East Indies,,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,38759 km 2,http://blocgame.com/stats.php?id=59525
Gemini,MissyViperGemini97,,5k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 138 hours ago,rankings.php?subregion=car,,$1381 million,,,Caribbean,,Untapped,None,http://blocgame.com/rankings.php?subregion=car,7645 km 2,http://blocgame.com/stats.php?id=50199
mulbaria,mebus,http://blocgame.com/alliancestats.php?allianceid=1644,119k active personnel,5 ships,Korean War surplus,3 factories,Elite,last online 10 hours ago,rankings.php?subregion=pac,Inter/pol/,$1235 million,alliancestats.php?allianceid=1644,,Pacific Rim,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,15829 km 2,http://blocgame.com/stats.php?id=57313
Diamond Heaven,Big Boss aka Venom Snake,http://blocgame.com/alliancestats.php?allianceid=1580,45k active personnel,2 ships,Second World War surplus,2 factories,Good,last online 62 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$1357 million,alliancestats.php?allianceid=1580,9064 Mbbl,Egypt,,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=egy,26142 km 2,http://blocgame.com/stats.php?id=59427
not my friends,Not my friends,http://blocgame.com/alliancestats.php?allianceid=1599,98k active personnel,2 ships,Persian Gulf War surplus,3 factories,Elite,last online 9 hours ago,rankings.php?subregion=chi,Wreckage brothers,$1199 million,alliancestats.php?allianceid=1599,,China,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,28162 km 2,http://blocgame.com/stats.php?id=53496
Jakobstan,Jakublius Enklius,,80k active personnel,0 ships,First World War surplus,2 factories,Elite,online now,rankings.php?subregion=congo,,$1256 million,,,Congo,,Untapped,Small,http://blocgame.com/rankings.php?subregion=congo,31392 km 2,http://blocgame.com/stats.php?id=59396
JK,Lavey,http://blocgame.com/alliancestats.php?allianceid=1580,19k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 66 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$1282 million,alliancestats.php?allianceid=1580,4109 Mbbl,Persia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=58602
Alien Ant Farm,Smooth Criminal,http://blocgame.com/alliancestats.php?allianceid=1382,4k active personnel,1 ships,Second World War surplus,1 factory,Undisciplined Rabble,online now,rankings.php?subregion=ind,Non-Aligned Movement,$1180 million,alliancestats.php?allianceid=1382,,East Indies,,,Small,http://blocgame.com/rankings.php?subregion=ind,16698 km 2,http://blocgame.com/stats.php?id=58135
Aquitastan,LongDukDong,,16k active personnel,0 ships,Second World War surplus,None,Elite,last online 148 hours ago,rankings.php?subregion=ara,,$1311 million,,5768 Mbbl,Arabia,,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,13750 km 2,http://blocgame.com/stats.php?id=59321
Ghouliamos,Aryan Rand,,9k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 33 hours ago,rankings.php?subregion=mes,,$1309 million,,,Mesopotamia,,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,13613 km 2,http://blocgame.com/stats.php?id=59386
Sensum Communem,v$vpXshavn,,10k active personnel,0 ships,First World War surplus,None,Poor,last online 203 hours ago,rankings.php?subregion=atl,,$1141 million,,2430 Mbbl,Atlas,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,13750 km 2,http://blocgame.com/stats.php?id=59318
esten,squadmoneypimp,http://blocgame.com/alliancestats.php?allianceid=1827,47k active personnel,3 ships,Second World War surplus,2 factories,Poor,last online 30 hours ago,rankings.php?subregion=atl,UAA,$1278 million,alliancestats.php?allianceid=1827,,Atlas,,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=atl,20529 km 2,http://blocgame.com/stats.php?id=59285
Buenos Aires,Timmy Fernandez,,9k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 218 hours ago,rankings.php?subregion=con,,$1131 million,,,Southern Cone,,Untapped,None,http://blocgame.com/rankings.php?subregion=con,16667 km 2,http://blocgame.com/stats.php?id=59429
Zafar,Yassin,,21k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=mes,,$1242 million,,837 Mbbl,Mesopotamia,,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,11345 km 2,http://blocgame.com/stats.php?id=59284
Seychelles,Belanger_Chris,,6k active personnel,31 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 12 hours ago,rankings.php?subregion=mes,,$1399 million,,5535 Mbbl,Mesopotamia,,,None,http://blocgame.com/rankings.php?subregion=mes,8194 km 2,http://blocgame.com/stats.php?id=52110
Barenton,reficulgr,,10k active personnel,0 ships,First World War surplus,1 factory,Good,last online 210 hours ago,rankings.php?subregion=saf,,$1110 million,,2 Mbbl,Southern Africa,,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,16172 km 2,http://blocgame.com/stats.php?id=59355
NotCommies,Shockwave151,http://blocgame.com/alliancestats.php?allianceid=1832,8k active personnel,0 ships,First World War surplus,1 factory,Good,last online 161 hours ago,rankings.php?subregion=ind,Council of Skrubs,$1272 million,alliancestats.php?allianceid=1832,,East Indies,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,11345 km 2,http://blocgame.com/stats.php?id=59346
