country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
ToGlory,Bagelbeater,,7k active personnel,0 ships,First World War surplus,None,Elite,last online 2 hours ago,rankings.php?subregion=pac,,$496 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,16384 km 2,http://blocgame.com/stats.php?id=60404,,,
Sharkonia,sharkman15,,16k active personnel,0 ships,First World War surplus,1 factory,Good,last online 1 hours ago,rankings.php?subregion=car,,$515 million,,Caribbean,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=car,17036 km 2,http://blocgame.com/stats.php?id=58634,39 Mbbl,,
PIGLORDONIA,PIG GOD,http://blocgame.com/alliancestats.php?allianceid=1917,20k active personnel,0 ships,First World War surplus,None,Poor,last online 169 hours ago,rankings.php?subregion=mes,VELIKI CRNI KURAC,$417 million,alliancestats.php?allianceid=1917,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=60768,,,
Kukulala,Unkel,,7k active personnel,0 ships,First World War surplus,1 factory,Elite,online now,rankings.php?subregion=sea,,$422 million,,Indochina,Depleted,Meagre,http://blocgame.com/rankings.php?subregion=sea,18830 km 2,http://blocgame.com/stats.php?id=60796,141 Mbbl,,
Rosmah,Najib Razak,,17k active personnel,0 ships,First World War surplus,None,Elite,last online 6 hours ago,rankings.php?subregion=ind,,$491 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,13132 km 2,http://blocgame.com/stats.php?id=60590,,,
Darul Takzim,Faizal_Sarmani,,8k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 205 hours ago,rankings.php?subregion=ind,,$427 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,16335 km 2,http://blocgame.com/stats.php?id=60612,,,
aloyler,aloylerrr,,40k active personnel,0 ships,First World War surplus,1 factory,Good,online now,rankings.php?subregion=ind,,$441 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60699,809 Mbbl,,
golokkk,madafakahh,http://blocgame.com/alliancestats.php?allianceid=1595,15k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 6 hours ago,rankings.php?subregion=ara,The High Council,$277 million,alliancestats.php?allianceid=1595,Arabia,Plentiful,Small,http://blocgame.com/rankings.php?subregion=ara,16275 km 2,http://blocgame.com/stats.php?id=60798,2166 Mbbl,,
Alohaha,Jakeirt,,10k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 6 hours ago,rankings.php?subregion=congo,,$301 million,,Congo,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=congo,13613 km 2,http://blocgame.com/stats.php?id=57669,603 Mbbl,,
PasirDuaButir,Col. von Strauffenberg,,7k active personnel,0 ships,Finest of the 19th century,1 factory,Poor,last online 112 hours ago,rankings.php?subregion=ind,,$499 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,16335 km 2,http://blocgame.com/stats.php?id=60754,,,
Anglo Sangla,Muzaffar Syah,http://blocgame.com/alliancestats.php?allianceid=1926,18k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 105 hours ago,rankings.php?subregion=pac,World Peace Keeper,$466 million,alliancestats.php?allianceid=1926,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=60865,,,
Hejaaz,Umar,http://blocgame.com/alliancestats.php?allianceid=1599,3k active personnel,2 ships,First World War surplus,3 factories,Undisciplined Rabble,last online 58 hours ago,rankings.php?subregion=mes,Wreckage brothers,$390 million,alliancestats.php?allianceid=1599,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,5421 km 2,http://blocgame.com/stats.php?id=58497,,,
Trada,Trada,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 201 hours ago,rankings.php?subregion=ind,,$412 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60759,,,
pengkalan chepa,sultan pali,,38k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 6 hours ago,rankings.php?subregion=ind,,$379 million,,East Indies,Plentiful,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60742,,,
KAPUT,Faris,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 200 hours ago,rankings.php?subregion=pac,,$408 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=60762,,,
Molfrika,McMol,http://blocgame.com/alliancestats.php?allianceid=1580,14k active personnel,0 ships,First World War surplus,1 factory,Elite,online now,rankings.php?subregion=ama,Brotherhood of Nod,$499 million,alliancestats.php?allianceid=1580,Amazonia,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=ama,27891 km 2,http://blocgame.com/stats.php?id=60920,234 Mbbl,,
Conto,EnderCjh,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 187 hours ago,rankings.php?subregion=waf,,$430 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=60794,,,
Ketereh,Kaduk_Durhaka,http://blocgame.com/alliancestats.php?allianceid=1899,9k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 11 hours ago,rankings.php?subregion=ind,ASEANG,$462 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60606,255 Mbbl,,
Malayantribes,Fir1999,http://blocgame.com/alliancestats.php?allianceid=1899,27k active personnel,0 ships,Finest of the 19th century,1 factory,Standard,online now,rankings.php?subregion=ind,ASEANG,$393 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=ind,20398 km 2,http://blocgame.com/stats.php?id=60721,,,
Malayantribes,Fir1999,http://blocgame.com/alliancestats.php?allianceid=1899,27k active personnel,0 ships,Finest of the 19th century,1 factory,Standard,online now,rankings.php?subregion=ind,ASEANG,$393 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=ind,20398 km 2,http://blocgame.com/stats.php?id=60721,,,
Parit Buaya,syfairus,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 202 hours ago,rankings.php?subregion=ind,,$404 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60756,,,
Barx,xkingbarx,http://blocgame.com/alliancestats.php?allianceid=1382,46k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 10 hours ago,rankings.php?subregion=ara,Non-Aligned Movement,$407 million,alliancestats.php?allianceid=1382,Arabia,,Small,http://blocgame.com/rankings.php?subregion=ara,19003 km 2,http://blocgame.com/stats.php?id=60420,7280 Mbbl,,
seven eleven,seven eleven,,8k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 197 hours ago,rankings.php?subregion=ind,,$411 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,16172 km 2,http://blocgame.com/stats.php?id=60773,,,
Akhlaken,GaGaK,http://blocgame.com/alliancestats.php?allianceid=1899,23k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$485 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20803 km 2,http://blocgame.com/stats.php?id=60346,365 Mbbl,,
Wusses,hangman13,,11k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 159 hours ago,rankings.php?subregion=pac,,$447 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,19800 km 2,http://blocgame.com/stats.php?id=60842,,,
Kalbulkum,Kabib,,7k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=mes,,$381 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,19102 km 2,http://blocgame.com/stats.php?id=60799,4334 Mbbl,,
Levinthia,Morpheus,,20k active personnel,0 ships,First World War surplus,None,Standard,last online 166 hours ago,rankings.php?subregion=mex,,$397 million,,Mesoamerica,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=60720,,,
The oil guy,To Victory,,6k active personnel,0 ships,Finest of the 19th century,None,Good,last online 97 hours ago,rankings.php?subregion=pac,,$474 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,13751 km 2,http://blocgame.com/stats.php?id=60714,,,
Alhambra,Braco,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 182 hours ago,rankings.php?subregion=gra,,$406 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=60806,,,
Tok Jembal,Lady H,,26k active personnel,0 ships,First World War surplus,None,Elite,last online 4 hours ago,rankings.php?subregion=ara,,$436 million,,Arabia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=60840,3212 Mbbl,,
Ganu,General Khalid,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 2 hours ago,rankings.php?subregion=ind,,$370 million,,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60713,,,
Valkadia,President Clough,,18k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 128 hours ago,rankings.php?subregion=ara,,$427 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=60892,,,
fourthson,the4thson,,10k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,online now,rankings.php?subregion=chi,,$401 million,,China,Plentiful,None,http://blocgame.com/rankings.php?subregion=chi,23233 km 2,http://blocgame.com/stats.php?id=46448,153 Mbbl,,
Kota Gelanggi,Bitara,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 145 hours ago,rankings.php?subregion=ind,,$401 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60833,,,
Failures,ARSENAL,http://blocgame.com/alliancestats.php?allianceid=1580,60k active personnel,0 ships,Finest of the 19th century,1 factory,Elite,last online 3 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$397 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,11799 km 2,http://blocgame.com/stats.php?id=59747,,,
new havannah,kingstonthroop,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 165 hours ago,rankings.php?subregion=saf,,$406 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=60831,,,
ballingrad,defran,http://blocgame.com/alliancestats.php?allianceid=1919,11k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,last online 29 hours ago,rankings.php?subregion=chi,Nazism,$394 million,alliancestats.php?allianceid=1919,China,Near Depletion,None,http://blocgame.com/rankings.php?subregion=chi,23346 km 2,http://blocgame.com/stats.php?id=60779,552 Mbbl,,
South Slavia,OGilgamesh,,18k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 123 hours ago,rankings.php?subregion=mes,,$421 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=60893,,,
lompoianz,lompoi malaya,http://blocgame.com/alliancestats.php?allianceid=1899,47k active personnel,0 ships,First World War surplus,1 factory,Elite,online now,rankings.php?subregion=ind,ASEANG,$365 million,alliancestats.php?allianceid=1899,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20195 km 2,http://blocgame.com/stats.php?id=60500,310 Mbbl,,
americanmexico,donaldtrump420,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 130 hours ago,rankings.php?subregion=egy,,$378 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=60774,,,
suddwakia,suddwaki,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 160 hours ago,rankings.php?subregion=pac,,$393 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=60841,,,
ndolin,Prassy,,30k active personnel,0 ships,Finest of the 19th century,None,Elite,last online 75 hours ago,rankings.php?subregion=waf,,$365 million,,West Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=waf,22887 km 2,http://blocgame.com/stats.php?id=60903,,,
Kuin Pasir,Naim Suhaimi,,22k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 17 hours ago,rankings.php?subregion=sub,,$373 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=60747,,,
Infernistan,Inferno JR,http://blocgame.com/alliancestats.php?allianceid=1932,10k active personnel,0 ships,First World War surplus,1 factory,Good,online now,rankings.php?subregion=egy,African Socialism,$387 million,alliancestats.php?allianceid=1932,Egypt,Untapped,Small,http://blocgame.com/rankings.php?subregion=egy,19800 km 2,http://blocgame.com/stats.php?id=60304,,,
Bermua,Earlb112,,4k active personnel,0 ships,Finest of the 19th century,1 factory,Good,last online 73 hours ago,rankings.php?subregion=car,,$360 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,19525 km 2,http://blocgame.com/stats.php?id=59890,,,
kasturi,mt.lekiu,,8k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 34 hours ago,rankings.php?subregion=ind,,$345 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,16335 km 2,http://blocgame.com/stats.php?id=60887,,,
Italian Lybia,Federico Dionisi,http://blocgame.com/alliancestats.php?allianceid=1932,23k active personnel,0 ships,First World War surplus,1 factory,Poor,online now,rankings.php?subregion=egy,African Socialism,$402 million,alliancestats.php?allianceid=1932,Egypt,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=egy,16582 km 2,http://blocgame.com/stats.php?id=60316,2781 Mbbl,,
Ikang,Ikanjaket,,5k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,online now,rankings.php?subregion=ind,,$350 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,19404 km 2,http://blocgame.com/stats.php?id=60795,287 Mbbl,,
Barken,PAPUSEL,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 85 hours ago,rankings.php?subregion=waf,,$384 million,,West Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=60898,384 Mbbl,,
unitum regionem,Nationbuilder,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 144 hours ago,rankings.php?subregion=pac,,$380 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=60863,,,
Nirn,Septim47,http://blocgame.com/alliancestats.php?allianceid=1899,23k active personnel,0 ships,First World War surplus,None,Elite,last online 142 hours ago,rankings.php?subregion=ind,ASEANG,$379 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60805,,,
Selitia,TRSL,http://blocgame.com/alliancestats.php?allianceid=1932,40k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=congo,African Socialism,$438 million,alliancestats.php?allianceid=1932,Congo,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=congo,23988 km 2,http://blocgame.com/stats.php?id=60929,197 Mbbl,,
Sparkyland,Abody,http://blocgame.com/alliancestats.php?allianceid=1934,30k active personnel,0 ships,Finest of the 19th century,1 factory,Elite,online now,rankings.php?subregion=ara,The Blue Crew,$442 million,alliancestats.php?allianceid=1934,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,21409 km 2,http://blocgame.com/stats.php?id=61028,,,
Tanjung Malim,userienoordientroop,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 209 hours ago,rankings.php?subregion=sea,,$345 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=60743,,,
Al-Khalifah,Meyy,http://blocgame.com/alliancestats.php?allianceid=1899,9k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 19 hours ago,rankings.php?subregion=ind,ASEANG,$364 million,alliancestats.php?allianceid=1899,East Indies,,None,http://blocgame.com/rankings.php?subregion=ind,19900 km 2,http://blocgame.com/stats.php?id=60477,,,
Harezland,Adam harez,http://blocgame.com/alliancestats.php?allianceid=1908,21k active personnel,0 ships,First World War surplus,1 factory,Good,last online 5 hours ago,rankings.php?subregion=pac,kawan kawan,$457 million,alliancestats.php?allianceid=1908,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,19212 km 2,http://blocgame.com/stats.php?id=60587,,,
Canukistan,ItsColour,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 200 hours ago,rankings.php?subregion=mex,,$341 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=60760,,,
Almelo,TEGS,,8k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 174 hours ago,rankings.php?subregion=ara,,$412 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,15850 km 2,http://blocgame.com/stats.php?id=60818,,,
Casandra,Casandra ela,,13k active personnel,0 ships,First World War surplus,None,Elite,last online 32 hours ago,rankings.php?subregion=egy,,$345 million,,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,19602 km 2,http://blocgame.com/stats.php?id=60639,,,
kerispatih,adibushiyuki,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 141 hours ago,rankings.php?subregion=sea,,$360 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=60866,,,
poggy,yipog,,8k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 12 hours ago,rankings.php?subregion=ara,,$287 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,2549 km 2,http://blocgame.com/stats.php?id=58681,877 Mbbl,,
Swerust,Crizz Zuz,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 3 hours ago,rankings.php?subregion=saf,,$368 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=60882,,,
Kyotocease,Katara,http://blocgame.com/alliancestats.php?allianceid=1927,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 28 hours ago,rankings.php?subregion=con,Chojahmba,$368 million,alliancestats.php?allianceid=1927,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=60889,,,
Snacks,ANNAY,http://blocgame.com/alliancestats.php?allianceid=1928,6k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 31 hours ago,rankings.php?subregion=per,Freidovia,$383 million,alliancestats.php?allianceid=1928,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,19800 km 2,http://blocgame.com/stats.php?id=60905,,,
sang sapurba,zumo,,8k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 177 hours ago,rankings.php?subregion=sea,,$404 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,16172 km 2,http://blocgame.com/stats.php?id=60812,,,
SPERMA,SPERMA,http://blocgame.com/alliancestats.php?allianceid=1917,19k active personnel,0 ships,First World War surplus,None,Elite,last online 131 hours ago,rankings.php?subregion=mes,VELIKI CRNI KURAC,$375 million,alliancestats.php?allianceid=1917,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=60770,,,
Petrellistan,Uobi Mutuwi,http://blocgame.com/alliancestats.php?allianceid=1932,33k active personnel,0 ships,First World War surplus,1 factory,Elite,online now,rankings.php?subregion=eaf,African Socialism,$386 million,alliancestats.php?allianceid=1932,East Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=eaf,20200 km 2,http://blocgame.com/stats.php?id=60819,745 Mbbl,,
Fliyt-Plann,See-Ay Yeeh,http://blocgame.com/alliancestats.php?allianceid=1599,25k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=gui,Wreckage brothers,$392 million,alliancestats.php?allianceid=1599,Guinea,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=60953,263 Mbbl,,
Astriece,Emesto Bordon,,8k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 82 hours ago,rankings.php?subregion=ama,,$317 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,16172 km 2,http://blocgame.com/stats.php?id=60915,,,
Patricius,Smart.,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 67 hours ago,rankings.php?subregion=pac,,$365 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=60897,,,
Zuzistan,Zuzu,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 117 hours ago,rankings.php?subregion=ara,,$365 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=60918,,,
Wezza,willba232,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 210 hours ago,rankings.php?subregion=sea,,$328 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=60738,,,
Nonceiza,Maxirino,,14k active personnel,0 ships,First World War surplus,None,Elite,last online 6 hours ago,rankings.php?subregion=atl,,$336 million,,Atlas,Plentiful,None,http://blocgame.com/rankings.php?subregion=atl,19602 km 2,http://blocgame.com/stats.php?id=60888,4956 Mbbl,,
Sarajevo,Shogun_Lord,,27k active personnel,0 ships,First World War surplus,None,Elite,last online 124 hours ago,rankings.php?subregion=atl,,$360 million,,Atlas,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=60895,,,
TheDankLight,TheDankDark,http://blocgame.com/alliancestats.php?allianceid=1568,44k active personnel,0 ships,Second World War surplus,1 factory,Elite,online now,rankings.php?subregion=per,Brotherhood of Zion,$423 million,alliancestats.php?allianceid=1568,Persia,Plentiful,Small,http://blocgame.com/rankings.php?subregion=per,23970 km 2,http://blocgame.com/stats.php?id=60950,,,
sars,karjasohk,http://blocgame.com/alliancestats.php?allianceid=1401,67k active personnel,1 ships,Second World War surplus,5 factories,Elite,last online 38 hours ago,rankings.php?subregion=egy,The Federal Colonies,$353 million,alliancestats.php?allianceid=1401,Egypt,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=egy,27328 km 2,http://blocgame.com/stats.php?id=60258,,,
S�dermalm,MD3K1337,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 144 hours ago,rankings.php?subregion=egy,,$356 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=60836,2413 Mbbl,,
the Beer,Face,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 146 hours ago,rankings.php?subregion=ama,,$355 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=60860,,,
Price,Chvck,,20k active personnel,0 ships,Finest of the 19th century,1 factory,Poor,last online 31 hours ago,rankings.php?subregion=ind,,$351 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60900,,,
Tennesse,Regdedsky,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 117 hours ago,rankings.php?subregion=con,,$348 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=60919,,,
Zone21-Malaya,PG PG PG PG PG,http://blocgame.com/alliancestats.php?allianceid=1899,25k active personnel,0 ships,First World War surplus,None,Elite,last online 6 hours ago,rankings.php?subregion=ind,ASEANG,$371 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60973,82 Mbbl,,
Freidonia,David Tibet,,32k active personnel,0 ships,First World War surplus,None,Elite,last online 3 hours ago,rankings.php?subregion=eaf,,$358 million,,East Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=60896,,,
Durangara,Rico Lartverta,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 94 hours ago,rankings.php?subregion=car,,$358 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=60960,,,
Fuarkistan,Klokov,http://blocgame.com/alliancestats.php?allianceid=1385,7k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 193 hours ago,rankings.php?subregion=mes,Innawoods,$328 million,alliancestats.php?allianceid=1385,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,15836 km 2,http://blocgame.com/stats.php?id=40803,,,
dellgradneana,Emmering,http://blocgame.com/alliancestats.php?allianceid=1922,46k active personnel,0 ships,First World War surplus,None,Good,last online 20 hours ago,rankings.php?subregion=pac,DSA,$332 million,alliancestats.php?allianceid=1922,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=60834,,,
Pahang,FairulNizam,,30k active personnel,0 ships,Finest of the 19th century,None,Elite,last online 2 hours ago,rankings.php?subregion=ara,,$355 million,,Arabia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=60874,3494 Mbbl,,
Iktar,Mashinatz,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 133 hours ago,rankings.php?subregion=mes,,$349 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=60875,5195 Mbbl,,
Raleigh,Grand Marshall Long,,3k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 124 hours ago,rankings.php?subregion=car,,$358 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,19212 km 2,http://blocgame.com/stats.php?id=60902,429 Mbbl,,
PlainName,EmperorRyan,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 104 hours ago,rankings.php?subregion=ara,,$355 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=60930,,,
YewLee,S.P YewLee,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 155 hours ago,rankings.php?subregion=ind,,$348 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60844,,,
