country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,rm_prod,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_prod,oil_reserves,uranium,reactor
Artoria,Mason,,11k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 165 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$276 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62302,,,,
The Truth,wjb856,,19k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 149 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,$250 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=62308,1 Mbbl per month,2178 Mbbl,,
tophill,Kurooki,,3k active personnel,0 ships,Finest of the 19th century,Normal,1 factory,Poor,last online 130 hours ago,rankings.php?subregion=ind,,4 Hundred Tons per month,$282 million,,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,8499 km 2,http://blocgame.com/stats.php?id=61261,5 Mbbl per month,19 Mbbl,,
Arphaldia,Arphald,,19k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 190 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,$282 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=62276,,,,
Sterkiny,Hidari,,15k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 188 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$274 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62281,,,,
Celestia,Spriggan,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 129 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$296 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,16335 km 2,http://blocgame.com/stats.php?id=62324,,,,
Varminicie,Honoram1267,,5k active personnel,0 ships,First World War surplus,Questionable,1 factory,Good,last online 189 hours ago,rankings.php?subregion=sea,,3 Hundred Tons per month,$272 million,,Indochina,Untapped,Small,http://blocgame.com/rankings.php?subregion=sea,16335 km 2,http://blocgame.com/stats.php?id=61238,1 Mbbl per month,,,
Wick,goku69587,,18k active personnel,0 ships,First World War surplus,Angelic,None,Poor,last online 2 hours ago,rankings.php?subregion=ara,,3 Hundred Tons per month,$277 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62241,2 Mbbl per month,,,
fishball,fishballfish6,,14k active personnel,0 ships,First World War surplus,Good,None,Undisciplined Rabble,last online 6 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$296 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,5394 km 2,http://blocgame.com/stats.php?id=61050,,,,
Cantas,Kol Cantas,,14k active personnel,0 ships,First World War surplus,Questionable,None,Good,last online 83 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$257 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61983,,,,
Bunga Malaya,Tun Adam Z,,2k active personnel,0 ships,First World War surplus,Questionable,None,Undisciplined Rabble,last online 18 hours ago,rankings.php?subregion=ind,,4 Hundred Tons per month,$268 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,10567 km 2,http://blocgame.com/stats.php?id=61824,2 Mbbl per month,32 Mbbl,,
Josh Dun,Mizario,,4k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 171 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$269 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,16335 km 2,http://blocgame.com/stats.php?id=62296,,,,
Donatello,Firaun,,6k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 10 hours ago,rankings.php?subregion=egy,,14 Hundred Tons per month,$276 million,,Egypt,,None,http://blocgame.com/rankings.php?subregion=egy,10946 km 2,http://blocgame.com/stats.php?id=61668,15 Mbbl per month,3452 Mbbl,,
Sang Saka,Sangsaka,,6k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 81 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$272 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,16335 km 2,http://blocgame.com/stats.php?id=62428,,,,
jatwood,jatwood,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 191 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,$266 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=62272,,,,
Satan kingdom,alistan1987,,6k active personnel,0 ships,First World War surplus,Good,None,Undisciplined Rabble,last online 30 hours ago,rankings.php?subregion=ind,,3 Hundred Tons per month,$264 million,,East Indies,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ind,9417 km 2,http://blocgame.com/stats.php?id=60809,,,,
kiko,halaka,,2k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 151 hours ago,rankings.php?subregion=pac,,0 Hundred Tons per month,$262 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,256 km 2,http://blocgame.com/stats.php?id=61220,,,,
4g93,kadafi,,33k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,rankings.php?subregion=pac,,7 Hundred Tons per month,$271 million,,Pacific Rim,Depleted,Meagre,http://blocgame.com/rankings.php?subregion=pac,16058 km 2,http://blocgame.com/stats.php?id=62122,5 Mbbl per month,,,
Lain,Red Terror,http://blocgame.com/alliancestats.php?allianceid=1393,198k active personnel,41 ships,Advanced,Good,6 factories,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=egy,BAMF,31 Hundred Tons per month,$486 million,alliancestats.php?allianceid=1393,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,67646 km 2,http://blocgame.com/stats.php?id=54938,65 Mbbl per month,116 Mbbl,,
AZASIA,Adam Zhafri,http://blocgame.com/alliancestats.php?allianceid=1595,0k active personnel,0 ships,First World War surplus,Questionable,1 factory,Elite,last online 17 hours ago,rankings.php?subregion=pac,The High Council,3 Hundred Tons per month,$258 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,12800 km 2,http://blocgame.com/stats.php?id=60670,1 Mbbl per month,,,
Tanjung datu,Ismet ketam,,7k active personnel,0 ships,Finest of the 19th century,Good,1 factory,Poor,last online 105 hours ago,rankings.php?subregion=ara,,6 Hundred Tons per month,$258 million,,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,7663 km 2,http://blocgame.com/stats.php?id=61507,6 Mbbl per month,1401 Mbbl,,
FOREST CITY,Muhammad Firdaus,,2k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 185 hours ago,rankings.php?subregion=sea,,3 Hundred Tons per month,$260 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,16335 km 2,http://blocgame.com/stats.php?id=61114,1 Mbbl per month,,,
scorcher,BroskyGaming,,8k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 200 hours ago,rankings.php?subregion=egy,,2 Hundred Tons per month,$259 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,16500 km 2,http://blocgame.com/stats.php?id=62254,,,,
The oil guy,To Victory,,4k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 4 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$255 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,3730 km 2,http://blocgame.com/stats.php?id=60714,2 Mbbl per month,,,
blahur,mimis,,3k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 7 hours ago,rankings.php?subregion=sea,,3 Hundred Tons per month,$263 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,14543 km 2,http://blocgame.com/stats.php?id=62319,1 Mbbl per month,173 Mbbl,,
Tricram,Triscar455,,6k active personnel,0 ships,First World War surplus,Questionable,None,Standard,last online 142 hours ago,rankings.php?subregion=congo,,2 Hundred Tons per month,$252 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=59457,1 Mbbl per month,,,
Kalbulkum,Kabib,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 33 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,$254 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,8770 km 2,http://blocgame.com/stats.php?id=60799,24 Mbbl per month,,,
pars aria,hamed1362,,7k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 81 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$256 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,16010 km 2,http://blocgame.com/stats.php?id=62426,,,,
Kredik Shaw,Straff Venture,http://blocgame.com/alliancestats.php?allianceid=1595,117k active personnel,20 ships,Korean War surplus,Gandhi-like,7 factories,Undisciplined Rabble,last online 12 hours ago,rankings.php?subregion=egy,The High Council,50 Hundred Tons per month,$274 million,alliancestats.php?allianceid=1595,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,68884 km 2,http://blocgame.com/stats.php?id=60650,70 Mbbl per month,9429 Mbbl,,
rcquellia,awja,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 200 hours ago,rankings.php?subregion=waf,,2 Hundred Tons per month,$250 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=62252,,,,
J0g3t,Tan Sri Hisyam Hashim,,7k active personnel,0 ships,First World War surplus,Questionable,1 factory,Poor,last online 65 hours ago,rankings.php?subregion=per,,4 Hundred Tons per month,$239 million,,Persia,,None,http://blocgame.com/rankings.php?subregion=per,16502 km 2,http://blocgame.com/stats.php?id=62218,3 Mbbl per month,,,
Ak47,Power Junta,,22k active personnel,0 ships,Second World War surplus,Questionable,None,Poor,last online 212 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$240 million,,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,22786 km 2,http://blocgame.com/stats.php?id=61394,1 Mbbl per month,,,
erendaleskalet,dominiku,,4k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 57 hours ago,rankings.php?subregion=egy,,2 Hundred Tons per month,$216 million,,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,16335 km 2,http://blocgame.com/stats.php?id=62294,1 Mbbl per month,,,
MS19,MS19,http://blocgame.com/alliancestats.php?allianceid=1899,11k active personnel,0 ships,First World War surplus,Questionable,1 factory,Good,last online 1 hours ago,rankings.php?subregion=pac,Aseang MMP,4 Hundred Tons per month,$221 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,19900 km 2,http://blocgame.com/stats.php?id=61719,,,,
BlackPowers,Declan Power,,22k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 1 hours ago,rankings.php?subregion=egy,,14 Hundred Tons per month,$219 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,10536 km 2,http://blocgame.com/stats.php?id=57639,,,,
kalee,killer803,,5k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 78 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$178 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,8821 km 2,http://blocgame.com/stats.php?id=61065,,,,
Republic Malaya,gerilatimur,http://blocgame.com/alliancestats.php?allianceid=1899,22k active personnel,0 ships,First World War surplus,Good,None,Good,last online 38 hours ago,rankings.php?subregion=ind,Aseang MMP,2 Hundred Tons per month,$204 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61889,,331 Mbbl,,
troll1,master334,,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 79 hours ago,rankings.php?subregion=egy,,2 Hundred Tons per month,$223 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,6058 km 2,http://blocgame.com/stats.php?id=61062,,,,
New lithuania,Gintaras Grigaliunas,,16k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 101 hours ago,rankings.php?subregion=sub,,3 Hundred Tons per month,$202 million,,The Subcontinent,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=62167,,,,
Volkssturm,Wilhelm Keitel,http://blocgame.com/alliancestats.php?allianceid=1576,3k active personnel,0 ships,First World War surplus,Questionable,1 factory,Undisciplined Rabble,last online 23 hours ago,rankings.php?subregion=egy,The Last Phoenix,4 Hundred Tons per month,$204 million,alliancestats.php?allianceid=1576,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,7221 km 2,http://blocgame.com/stats.php?id=55804,17 Mbbl per month,,,
Vierte Reich,Silver_Sr71,,16k active personnel,0 ships,First World War surplus,Questionable,1 factory,Standard,last online 1 hours ago,rankings.php?subregion=saf,,2 Hundred Tons per month,$198 million,,Southern Africa,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=saf,16417 km 2,http://blocgame.com/stats.php?id=59580,2 Mbbl per month,,,
Malaysia Raya,Ben Laden,http://blocgame.com/alliancestats.php?allianceid=1899,11k active personnel,0 ships,First World War surplus,Normal,None,Poor,last online 55 hours ago,rankings.php?subregion=ind,Aseang MMP,5 Hundred Tons per month,$207 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61845,2 Mbbl per month,,,
sloth9000,mememachine,,3k active personnel,0 ships,Finest of the 19th century,Good,None,Undisciplined Rabble,last online 97 hours ago,rankings.php?subregion=eaf,,2 Hundred Tons per month,$202 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=57641,1 Mbbl per month,,,
Begnion,Lehran,http://blocgame.com/alliancestats.php?allianceid=1595,30k active personnel,0 ships,First World War surplus,Angelic,1 factory,Standard,last online 43 hours ago,rankings.php?subregion=gui,The High Council,2 Hundred Tons per month,$219 million,alliancestats.php?allianceid=1595,Guinea,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=49586,2 Mbbl per month,124 Mbbl,,
jelow,maker111,,37k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 78 hours ago,rankings.php?subregion=atl,,2 Hundred Tons per month,$164 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,10887 km 2,http://blocgame.com/stats.php?id=61073,,,,
Velts,Melvin Potts,,3k active personnel,0 ships,Finest of the 19th century,Nice,None,Poor,last online 117 hours ago,rankings.php?subregion=ara,,3 Hundred Tons per month,$157 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=61389,2 Mbbl per month,,,
Minion Malaya,Fox96,http://blocgame.com/alliancestats.php?allianceid=1899,16k active personnel,0 ships,First World War surplus,Questionable,1 factory,Standard,last online 36 hours ago,rankings.php?subregion=ind,Aseang MMP,5 Hundred Tons per month,$160 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20100 km 2,http://blocgame.com/stats.php?id=61743,2 Mbbl per month,,,
Guerilla,mohdirfan,http://blocgame.com/alliancestats.php?allianceid=1899,30k active personnel,0 ships,First World War surplus,Angelic,1 factory,Standard,last online 10 hours ago,rankings.php?subregion=ind,Aseang MMP,3 Hundred Tons per month,$167 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61854,,,,
