country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Nardia,StillHere,http://blocgame.com/alliancestats.php?allianceid=1568,63k active personnel,0 ships,Second World War surplus,None,Standard,last online 20 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$397 million,alliancestats.php?allianceid=1568,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,19278 km 2,http://blocgame.com/stats.php?id=59487,,,
Espa�a,Ramirex66,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 114 hours ago,rankings.php?subregion=sub,,$410 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=59950,,,
BurritoLand,Jose Remires,,94k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 19 hours ago,rankings.php?subregion=mex,,$396 million,,Mesoamerica,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=mex,20103 km 2,http://blocgame.com/stats.php?id=58734,,62 Mbbl,
Gligitia,Elyas Isenbraq,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 127 hours ago,rankings.php?subregion=sub,,$403 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=59932,,,
Bratva,Kazoyan,,47k active personnel,0 ships,Second World War surplus,None,Elite,last online 5 hours ago,rankings.php?subregion=mes,,$391 million,,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,21723 km 2,http://blocgame.com/stats.php?id=59411,,,
Democratia,Captain Ahab,,23k active personnel,0 ships,First World War surplus,None,Elite,last online 8 hours ago,rankings.php?subregion=eaf,,$407 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=48192,,,
Alfheim,AsunaKirito,http://blocgame.com/alliancestats.php?allianceid=1595,28k active personnel,0 ships,First World War surplus,None,Poor,last online 2 hours ago,rankings.php?subregion=con,The High Council,$404 million,alliancestats.php?allianceid=1595,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=59927,,,
Atoms,Totakun,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 43 hours ago,rankings.php?subregion=chi,,$401 million,,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=59898,,,
Swedeinstan,The_Real_Taylor_Swift,http://blocgame.com/alliancestats.php?allianceid=1393,2k active personnel,0 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 84 hours ago,rankings.php?subregion=ara,BAMF,$389 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,14098 km 2,http://blocgame.com/stats.php?id=39005,,864 Mbbl,
The Arabic Fed,Yimikin,,7k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 90 hours ago,rankings.php?subregion=ara,,$388 million,,Arabia,,None,http://blocgame.com/rankings.php?subregion=ara,16544 km 2,http://blocgame.com/stats.php?id=59798,,2469 Mbbl,
Eton-Prime,DaemonDeadKing,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 161 hours ago,rankings.php?subregion=saf,,$394 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=48790,,195 Mbbl,
Nu Azia,President Ambrocio,http://blocgame.com/alliancestats.php?allianceid=1835,20k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 22 hours ago,rankings.php?subregion=pac,Roman Republic,$399 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59935,,,
Yurke,KervinJacque,,20k active personnel,0 ships,First World War surplus,None,Standard,last online 105 hours ago,rankings.php?subregion=egy,,$393 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=59944,,,
Republic Cetnik,IpakDesmo,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 145 hours ago,rankings.php?subregion=gra,,$384 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=59947,,,
Maymays,Maymaying,,9k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 119 hours ago,rankings.php?subregion=waf,,$402 million,,West Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=waf,35826 km 2,http://blocgame.com/stats.php?id=55292,,,
Nippob,Happy Merchant,,20k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 106 hours ago,rankings.php?subregion=pac,,$390 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59964,,,
asdsd,sasassas,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 165 hours ago,rankings.php?subregion=pac,,$381 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59934,,,
Enzai,Enzai,http://blocgame.com/alliancestats.php?allianceid=1835,7k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 21 hours ago,rankings.php?subregion=car,Roman Republic,$375 million,alliancestats.php?allianceid=1835,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,16335 km 2,http://blocgame.com/stats.php?id=59873,,,
Ambrosia,devguy200,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 157 hours ago,rankings.php?subregion=car,,$381 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=59943,,,
007Terminator,Maddex-Anderson,,9k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 16 hours ago,rankings.php?subregion=pac,,$319 million,,Pacific Rim,,None,http://blocgame.com/rankings.php?subregion=pac,16751 km 2,http://blocgame.com/stats.php?id=59907,,433 Mbbl,
R�kt�,Jaizey,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 191 hours ago,rankings.php?subregion=mex,,$370 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=59902,,,
Mwene Khosa,Maximilian,,7k active personnel,0 ships,Finest of the 19th century,None,Good,last online 136 hours ago,rankings.php?subregion=congo,,$390 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,16305 km 2,http://blocgame.com/stats.php?id=59925,,,
Libertatem,Wilhelm Hans,,22k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 203 hours ago,rankings.php?subregion=congo,,$368 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=59895,,,
Place,vvv317,http://blocgame.com/alliancestats.php?allianceid=1835,5k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 107 hours ago,rankings.php?subregion=chi,Roman Republic,$392 million,alliancestats.php?allianceid=1835,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,16500 km 2,http://blocgame.com/stats.php?id=59882,,,
Hedjaz,Abdul Wahhab,,12k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=mes,,$370 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,5146 km 2,http://blocgame.com/stats.php?id=49882,,1038 Mbbl,
Lataria,Soulfalon27,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 69 hours ago,rankings.php?subregion=mex,,$372 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=59962,,,
GARGANTUA,CHARLES MARTIN,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 139 hours ago,rankings.php?subregion=sea,,$376 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=59955,,,
Cartagine,Vincy5678,,8k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 166 hours ago,rankings.php?subregion=car,,$385 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,16335 km 2,http://blocgame.com/stats.php?id=59933,,,
Lazarus Empire,Bboy_Lazarus,,25k active personnel,0 ships,First World War surplus,None,Good,last online 167 hours ago,rankings.php?subregion=sea,,$362 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=59699,,,
Shinju,Huangerang,http://blocgame.com/alliancestats.php?allianceid=1835,79k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 10 hours ago,rankings.php?subregion=chi,Roman Republic,$434 million,alliancestats.php?allianceid=1835,China,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=chi,27000 km 2,http://blocgame.com/stats.php?id=59746,,444 Mbbl,
Duggan,Ernesto Che Marx,http://blocgame.com/alliancestats.php?allianceid=1878,10k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 31 hours ago,rankings.php?subregion=sea,Globalisers\\\\,$318 million,alliancestats.php?allianceid=1878,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,16500 km 2,http://blocgame.com/stats.php?id=59984,,,
Oratia,jakub222,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 171 hours ago,rankings.php?subregion=sea,,$356 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=59924,,,
Breitsamer,Drechenlard,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 106 hours ago,rankings.php?subregion=con,,$368 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=59948,,,
Reborn Prussia,Erik Schmidt,http://blocgame.com/alliancestats.php?allianceid=1882,33k active personnel,0 ships,Finest of the 19th century,None,Good,last online 17 hours ago,rankings.php?subregion=gra,Gran Colombia Powers,$357 million,alliancestats.php?allianceid=1882,Gran Colombia,Plentiful,None,http://blocgame.com/rankings.php?subregion=gra,23665 km 2,http://blocgame.com/stats.php?id=60026,,,
Reagan Rules,MY KIND OF PARTY,,20k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 13 hours ago,rankings.php?subregion=sea,,$372 million,,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=59911,,252 Mbbl,
Weinzlow,Mastrianni,,6k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 159 hours ago,rankings.php?subregion=per,,$377 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,16335 km 2,http://blocgame.com/stats.php?id=59941,,,
Songun,Songun,,27k active personnel,0 ships,Finest of the 19th century,None,Good,last online 4 hours ago,rankings.php?subregion=pac,,$362 million,,Pacific Rim,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=pac,20600 km 2,http://blocgame.com/stats.php?id=60003,,,
Xion,AustinGee,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 178 hours ago,rankings.php?subregion=con,,$362 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=59920,,,
Abuddin,Transaction,,32k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 14 hours ago,rankings.php?subregion=mes,,$365 million,,Mesopotamia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,20594 km 2,http://blocgame.com/stats.php?id=59867,,1672 Mbbl,
Doria,Lysandre Mackintosh,http://blocgame.com/alliancestats.php?allianceid=1879,12k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 86 hours ago,rankings.php?subregion=mex,Rotary International,$358 million,alliancestats.php?allianceid=1879,Mesoamerica,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=59982,,,
Boner Condoner,Lightforce,http://blocgame.com/alliancestats.php?allianceid=1580,2k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 16 hours ago,rankings.php?subregion=pac,Brotherhood of Nod,$347 million,alliancestats.php?allianceid=1580,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,8517 km 2,http://blocgame.com/stats.php?id=58661,,,
Necroa,QuannTannAmo,,12k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 110 hours ago,rankings.php?subregion=mex,,$356 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,19800 km 2,http://blocgame.com/stats.php?id=59975,,,
Survivalist,The Survivor78,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 96 hours ago,rankings.php?subregion=car,,$355 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=59979,,,
willsbitch,fuckvacation,,39k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=egy,,$346 million,,Egypt,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=egy,22223 km 2,http://blocgame.com/stats.php?id=60078,,,
Bashkortostan,AleksZlatanov,http://blocgame.com/alliancestats.php?allianceid=1876,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 90 hours ago,rankings.php?subregion=chi,Soviet Republics,$342 million,alliancestats.php?allianceid=1876,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=59928,,,
Constantine,Jesuit Rabbi,,70k active personnel,0 ships,Second World War surplus,2 factories,Poor,last online 15 hours ago,rankings.php?subregion=ara,,$344 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=59886,,1860 Mbbl,
Vondicia,Vindaz,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 88 hours ago,rankings.php?subregion=car,,$351 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=59977,,,
flingflang,torrgud,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 93 hours ago,rankings.php?subregion=chi,,$350 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=59988,,,
Ichigo,Armin,,23k active personnel,0 ships,Korean War surplus,2 factories,Good,last online 8 hours ago,rankings.php?subregion=mes,,$361 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,19271 km 2,http://blocgame.com/stats.php?id=59857,,6275 Mbbl,
Ingress,KazeKvothe,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 138 hours ago,rankings.php?subregion=pac,,$348 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59952,,,
Desapertia,protagoras,,24k active personnel,0 ships,First World War surplus,None,Poor,last online 64 hours ago,rankings.php?subregion=mex,,$338 million,,Mesoamerica,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=59937,,213 Mbbl,
Cambodge,Norodom,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 199 hours ago,rankings.php?subregion=sea,,$341 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=59897,,,
Vihenia,Nemean,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 76 hours ago,rankings.php?subregion=ind,,$349 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60007,,,
Taured,DarkTech,http://blocgame.com/alliancestats.php?allianceid=1835,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 33 hours ago,rankings.php?subregion=ama,Roman Republic,$345 million,alliancestats.php?allianceid=1835,Amazonia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=59967,,,
Dalek\\\'s,Daleksrule,,29k active personnel,0 ships,First World War surplus,None,Good,last online 13 hours ago,rankings.php?subregion=congo,,$349 million,,Congo,Untapped,Small,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=59781,,,
Vermosa,David Paulson,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 94 hours ago,rankings.php?subregion=car,,$346 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=59986,,,
Social Wealth,EmperorRiley,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 78 hours ago,rankings.php?subregion=egy,,$342 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=60006,,,
Cantaria,Sebastian_Winland,,10k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 185 hours ago,rankings.php?subregion=ara,,$334 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=59909,,,
Minisaka,Makono,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 63 hours ago,rankings.php?subregion=pac,,$342 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=60012,,,
Sanlucia,johnnylaw1990,http://blocgame.com/alliancestats.php?allianceid=1835,24k active personnel,0 ships,First World War surplus,None,Elite,last online 2 hours ago,rankings.php?subregion=ara,Roman Republic,$337 million,alliancestats.php?allianceid=1835,Arabia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=59921,,,
right,putin love,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 92 hours ago,rankings.php?subregion=ara,,$338 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=59989,,,
Vasten,Louis Brown,,12k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 41 hours ago,rankings.php?subregion=mex,,$337 million,,Mesoamerica,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=59624,,,
the Amazons,Razzamajaz,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 89 hours ago,rankings.php?subregion=ama,,$338 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=59992,,,
Panisia,Shivan,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 91 hours ago,rankings.php?subregion=chi,,$338 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=59991,,,
Samosa,Jewboy,,4k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 112 hours ago,rankings.php?subregion=ara,,$325 million,,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,23651 km 2,http://blocgame.com/stats.php?id=59258,,,
Svettland,gizzag,,3k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 80 hours ago,rankings.php?subregion=ama,,$327 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,19212 km 2,http://blocgame.com/stats.php?id=60004,,,
Schlaraffenland,Gran Pamedano,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 92 hours ago,rankings.php?subregion=per,,$323 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=59990,,,
KrisKingdom,WelfareCapitalist,http://blocgame.com/alliancestats.php?allianceid=1880,20k active personnel,0 ships,First World War surplus,None,Good,last online 37 hours ago,rankings.php?subregion=mex,International Union,$329 million,alliancestats.php?allianceid=1880,Mesoamerica,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mex,20200 km 2,http://blocgame.com/stats.php?id=60002,,418 Mbbl,
Delmarva,Idaurius,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 89 hours ago,rankings.php?subregion=mes,,$323 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=59995,,,
Razporetina,Hybrid,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 89 hours ago,rankings.php?subregion=chi,,$323 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=59994,,,
Casio,Samcam,,20k active personnel,0 ships,Finest of the 19th century,1 factory,Poor,last online 25 hours ago,rankings.php?subregion=chi,,$325 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=59961,,,
New Gensokyo,_Rice,http://blocgame.com/alliancestats.php?allianceid=1875,18k active personnel,0 ships,First World War surplus,1 factory,Good,last online 11 hours ago,rankings.php?subregion=pac,The Triad,$326 million,alliancestats.php?allianceid=1875,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59915,,,
Lesotho,....,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 105 hours ago,rankings.php?subregion=congo,,$320 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=40039,,,
NuclearBomb,MrModis,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 72 hours ago,rankings.php?subregion=per,,$324 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=60010,,,
New Robinsonnia,Basil,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 73 hours ago,rankings.php?subregion=ind,,$324 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60009,,,
Gryphonia,David,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 73 hours ago,rankings.php?subregion=egy,,$324 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=60008,,,
Socialist India,AhanKarmkar,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 101 hours ago,rankings.php?subregion=sub,,$320 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=59983,,,
Seilomn,Charlie,,24k active personnel,0 ships,First World War surplus,None,Elite,last online 19 hours ago,rankings.php?subregion=gui,,$325 million,,Guinea,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gui,20186 km 2,http://blocgame.com/stats.php?id=59997,,221 Mbbl,
Ghalib,Hasim Ayham,,34k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 5 hours ago,rankings.php?subregion=ara,,$321 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20399 km 2,http://blocgame.com/stats.php?id=59581,,,
Village,guardsniper,,9k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 108 hours ago,rankings.php?subregion=car,,$339 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,16500 km 2,http://blocgame.com/stats.php?id=59980,,,
Anh Viet,Capten Crazy,,22k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 103 hours ago,rankings.php?subregion=sea,,$326 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=59971,,,
Ricardia,rdflame,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 66 hours ago,rankings.php?subregion=car,,$323 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=60015,,,
Andalucia,gilagil,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 111 hours ago,rankings.php?subregion=atl,,$314 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=59973,,,
Yer Mother,Tizen,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 60 hours ago,rankings.php?subregion=chi,,$323 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=60021,,,
Crodaria,Stein,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 66 hours ago,rankings.php?subregion=egy,,$323 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=60014,,,
Ross,ross1605,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 69 hours ago,rankings.php?subregion=waf,,$325 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=60013,,,
umalien,lukas9834,,14k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,online now,rankings.php?subregion=ara,,$321 million,,Arabia,,None,http://blocgame.com/rankings.php?subregion=ara,19406 km 2,http://blocgame.com/stats.php?id=60011,,,
Zoeloe-ryk,Krygsman Shaka,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 98 hours ago,rankings.php?subregion=saf,,$315 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=59972,,,
Samos,Hyperion,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 115 hours ago,rankings.php?subregion=egy,,$315 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=50509,,,
Jaaaloboland,Jaaalobo1,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 46 hours ago,rankings.php?subregion=gra,,$320 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=60030,,,
7/11,Raj,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 38 hours ago,rankings.php?subregion=sub,,$308 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=59725,,,
karkland,azeemj,,8k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 50 hours ago,rankings.php?subregion=pac,,$317 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,19800 km 2,http://blocgame.com/stats.php?id=60025,,,
Delta II,Gul Buddy,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 47 hours ago,rankings.php?subregion=car,,$320 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=60028,,,
The Red Flag,Matterhorn75,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 83 hours ago,rankings.php?subregion=waf,,$311 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=60001,,,
Kidderminster,Che1,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 18 hours ago,rankings.php?subregion=chi,,$319 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=60035,,,
Pehon,Pe hon,,14k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 35 hours ago,rankings.php?subregion=sea,,$318 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,19800 km 2,http://blocgame.com/stats.php?id=60055,,,
