country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Beausch�n,canadianghetto,http://blocgame.com/alliancestats.php?allianceid=1568,79k active personnel,2 ships,Second World War surplus,3 factories,Good,last online 3 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$2493 million,alliancestats.php?allianceid=1568,Arabia,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,32699 km 2,http://blocgame.com/stats.php?id=59455,,6206 Mbbl,
Pr0 Gamers,Bruce Wayne,http://blocgame.com/alliancestats.php?allianceid=1835,42k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=pac,SPQR,$2473 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,9266 km 2,http://blocgame.com/stats.php?id=59051,,,
RS,Urzo,http://blocgame.com/alliancestats.php?allianceid=1834,25k active personnel,4 ships,Second World War surplus,3 factories,Elite,last online 8 hours ago,rankings.php?subregion=con,URSL,$2447 million,alliancestats.php?allianceid=1834,Southern Cone,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=con,24142 km 2,http://blocgame.com/stats.php?id=59119,,,
Roarspekistan,roar,http://blocgame.com/alliancestats.php?allianceid=1835,27k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 23 hours ago,rankings.php?subregion=gra,SPQR,$2472 million,alliancestats.php?allianceid=1835,Gran Colombia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gra,16335 km 2,http://blocgame.com/stats.php?id=59084,,,
hadouken,Mikeisgay,http://blocgame.com/alliancestats.php?allianceid=1756,9k active personnel,12 ships,Second World War surplus,4 factories,Good,last online 147 hours ago,rankings.php?subregion=egy,The Golden Company,$2474 million,alliancestats.php?allianceid=1756,Egypt,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=egy,27957 km 2,http://blocgame.com/stats.php?id=59113,,,
Peopleoil,newname,http://blocgame.com/alliancestats.php?allianceid=1595,20k active personnel,5 ships,Korean War surplus,5 factories,Poor,last online 1 hours ago,rankings.php?subregion=egy,The High Council,$2017 million,alliancestats.php?allianceid=1595,Egypt,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=egy,33323 km 2,http://blocgame.com/stats.php?id=59041,,,
Seattle,supercurt37,http://blocgame.com/alliancestats.php?allianceid=1820,30k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 174 hours ago,rankings.php?subregion=chi,Mojave Wanderers,$2425 million,alliancestats.php?allianceid=1820,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,14825 km 2,http://blocgame.com/stats.php?id=57842,,,
Shadeistan,Colonel Gaddafi,http://blocgame.com/alliancestats.php?allianceid=1644,53k active personnel,5 ships,Second World War surplus,3 factories,Elite,last online 12 hours ago,rankings.php?subregion=chi,Inter/pol/,$2415 million,alliancestats.php?allianceid=1644,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,27278 km 2,http://blocgame.com/stats.php?id=59361,,,
Homo Mono,Homo Mono,http://blocgame.com/alliancestats.php?allianceid=1835,91k active personnel,0 ships,Second World War surplus,2 factories,Good,online now,rankings.php?subregion=ara,SPQR,$2360 million,alliancestats.php?allianceid=1835,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,25807 km 2,http://blocgame.com/stats.php?id=59108,,,
BlvckJvcobin,BlvckJvcobin,http://blocgame.com/alliancestats.php?allianceid=1580,5k active personnel,-1 ships,Korean War surplus,3 factories,Undisciplined Rabble,last online 41 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$1968 million,alliancestats.php?allianceid=1580,Mesopotamia,Plentiful,None,http://blocgame.com/rankings.php?subregion=mes,4480 km 2,http://blocgame.com/stats.php?id=57136,,776 Mbbl,
Lorenzo,Gherman Titov,,17k active personnel,0 ships,Korean War surplus,2 factories,Good,last online 15 hours ago,rankings.php?subregion=egy,,$2376 million,,Egypt,Depleted,Small,http://blocgame.com/rankings.php?subregion=egy,14051 km 2,http://blocgame.com/stats.php?id=59158,,,
FULLCOMMUNISM,ComradeBeans,http://blocgame.com/alliancestats.php?allianceid=1564,7k active personnel,0 ships,Korean War surplus,2 factories,Good,last online 113 hours ago,rankings.php?subregion=chi,SPQR,$2341 million,alliancestats.php?allianceid=1564,China,Plentiful,Large,http://blocgame.com/rankings.php?subregion=chi,4664 km 2,http://blocgame.com/stats.php?id=54390,,,
Chinatown,Mari,,31k active personnel,0 ships,Vietnam War surplus,3 factories,Standard,last online 12 hours ago,rankings.php?subregion=chi,,$2349 million,,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,52887 km 2,http://blocgame.com/stats.php?id=54469,,,
Beaners,Judge Judy,http://blocgame.com/alliancestats.php?allianceid=1835,70k active personnel,21 ships,Vietnam War surplus,3 factories,Elite,last online 44 hours ago,rankings.php?subregion=mex,SPQR,$2319 million,alliancestats.php?allianceid=1835,Mesoamerica,,Powerful,http://blocgame.com/rankings.php?subregion=mex,27613 km 2,http://blocgame.com/stats.php?id=55673,,,
Tunisia(tunis),RayanToumi,http://blocgame.com/alliancestats.php?allianceid=1599,12k active personnel,2 ships,Second World War surplus,3 factories,Standard,last online 37 hours ago,rankings.php?subregion=atl,Wreckage brothers,$2378 million,alliancestats.php?allianceid=1599,Atlas,,Mediocre,http://blocgame.com/rankings.php?subregion=atl,19800 km 2,http://blocgame.com/stats.php?id=59055,,7196 Mbbl,
ayyland,jesusaves,http://blocgame.com/alliancestats.php?allianceid=1580,12k active personnel,0 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$2317 million,alliancestats.php?allianceid=1580,Caribbean,,None,http://blocgame.com/rankings.php?subregion=car,7838 km 2,http://blocgame.com/stats.php?id=56439,,,
Rattown,Furfag Commanding,http://blocgame.com/alliancestats.php?allianceid=1393,390k active personnel,26 ships,Persian Gulf War surplus,13 factories,Standard,online now,rankings.php?subregion=mes,BAMF,$2303 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,80024 km 2,http://blocgame.com/stats.php?id=39062,,9020 Mbbl,
switzerdouch,yaboimtndew,,9k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 26 hours ago,rankings.php?subregion=mex,,$2342 million,,Mesoamerica,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mex,20495 km 2,http://blocgame.com/stats.php?id=58997,,,
New Iran,Khamenei,,73k active personnel,0 ships,Second World War surplus,1 factory,Poor,last online 5 hours ago,rankings.php?subregion=per,,$2282 million,,Persia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=per,15052 km 2,http://blocgame.com/stats.php?id=55651,,,
Lenduland!,Lendu,http://blocgame.com/alliancestats.php?allianceid=1644,92k active personnel,7 ships,Korean War surplus,4 factories,Elite,online now,rankings.php?subregion=mes,Inter/pol/,$2327 million,alliancestats.php?allianceid=1644,Mesopotamia,,Large,http://blocgame.com/rankings.php?subregion=mes,28870 km 2,http://blocgame.com/stats.php?id=58704,,,
Dutch Indies,Tony Lovink,http://blocgame.com/alliancestats.php?allianceid=1595,92k active personnel,13 ships,Vietnam War surplus,3 factories,Good,last online 22 hours ago,rankings.php?subregion=ind,The High Council,$2291 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,41343 km 2,http://blocgame.com/stats.php?id=59424,,,
Dogenation,dodgingdoge,http://blocgame.com/alliancestats.php?allianceid=1826,21k active personnel,4 ships,Second World War surplus,2 factories,Elite,online now,rankings.php?subregion=per,THE REGGIES,$2310 million,alliancestats.php?allianceid=1826,Persia,Untapped,Small,http://blocgame.com/rankings.php?subregion=per,13592 km 2,http://blocgame.com/stats.php?id=59174,,4907 Mbbl,
the Holy Cross,president_snyder23,http://blocgame.com/alliancestats.php?allianceid=1817,8k active personnel,0 ships,Finest of the 19th century,1 factory,Good,last online 71 hours ago,rankings.php?subregion=car,The New Nato,$2282 million,alliancestats.php?allianceid=1817,Caribbean,Untapped,Small,http://blocgame.com/rankings.php?subregion=car,11120 km 2,http://blocgame.com/stats.php?id=59066,,185 Mbbl,
N'vear,Czar Jakola,,29k active personnel,0 ships,Korean War surplus,2 factories,Elite,last online 18 hours ago,rankings.php?subregion=car,,$2270 million,,Caribbean,,None,http://blocgame.com/rankings.php?subregion=car,11345 km 2,http://blocgame.com/stats.php?id=51690,,,
MightyDuckistan,Reginald D. Capote,http://blocgame.com/alliancestats.php?allianceid=1756,94k active personnel,4 ships,Korean War surplus,2 factories,Elite,last online 13 hours ago,rankings.php?subregion=gui,The Golden Company,$2210 million,alliancestats.php?allianceid=1756,Guinea,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=gui,12564 km 2,http://blocgame.com/stats.php?id=57447,,297 Mbbl,
SW Africa,Wilhelm II,,7k active personnel,20 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 119 hours ago,rankings.php?subregion=saf,,$2196 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,4945 km 2,http://blocgame.com/stats.php?id=55313,,,
Masterton East,Natedogg,http://blocgame.com/alliancestats.php?allianceid=1644,42k active personnel,7 ships,Korean War surplus,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=pac,Inter/pol/,$2178 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,17152 km 2,http://blocgame.com/stats.php?id=58225,,,
Marijuana,Weed is Good the III,http://blocgame.com/alliancestats.php?allianceid=1580,100k active personnel,12 ships,Korean War surplus,6 factories,Undisciplined Rabble,last online 104 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$2146 million,alliancestats.php?allianceid=1580,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,27742 km 2,http://blocgame.com/stats.php?id=56663,,,
New Pork Land,Porky Mitch,http://blocgame.com/alliancestats.php?allianceid=1595,105k active personnel,1 ships,Korean War surplus,3 factories,Good,last online 22 hours ago,rankings.php?subregion=ind,The High Council,$2175 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,42073 km 2,http://blocgame.com/stats.php?id=59525,3 Tons,,
gratagula,w2e2w2e2,http://blocgame.com/alliancestats.php?allianceid=1831,4k active personnel,3 ships,First World War surplus,2 factories,Good,last online 33 hours ago,rankings.php?subregion=chi,DEADFISH Reformed,$2133 million,alliancestats.php?allianceid=1831,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,9110 km 2,http://blocgame.com/stats.php?id=58756,,,
Saigon,RexImporium,http://blocgame.com/alliancestats.php?allianceid=1382,48k active personnel,0 ships,Second World War surplus,3 factories,Good,last online 18 hours ago,rankings.php?subregion=sea,Non-Aligned Movement,$2182 million,alliancestats.php?allianceid=1382,Indochina,Untapped,Small,http://blocgame.com/rankings.php?subregion=sea,25109 km 2,http://blocgame.com/stats.php?id=59563,,762 Mbbl,
EatMyButtonia,ZeLord,http://blocgame.com/alliancestats.php?allianceid=1827,17k active personnel,2 ships,Second World War surplus,2 factories,Elite,last online 28 hours ago,rankings.php?subregion=mes,UAA,$2169 million,alliancestats.php?allianceid=1827,Mesopotamia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,17151 km 2,http://blocgame.com/stats.php?id=59299,,4216 Mbbl,
Diamond Heaven,Big Boss aka Venom Snake,http://blocgame.com/alliancestats.php?allianceid=1580,45k active personnel,2 ships,Second World War surplus,2 factories,Good,last online 171 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$2156 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=egy,26142 km 2,http://blocgame.com/stats.php?id=59427,,,
Snusers,Snuupy,http://blocgame.com/alliancestats.php?allianceid=1393,112k active personnel,8 ships,Vietnam War surplus,10 factories,Good,online now,rankings.php?subregion=chi,BAMF,$2097 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,70432 km 2,http://blocgame.com/stats.php?id=58336,,,
Al-Raqiyah,Abd al-Rahman Amjad,http://blocgame.com/alliancestats.php?allianceid=1616,5k active personnel,0 ships,Second World War surplus,2 factories,Poor,last online 124 hours ago,rankings.php?subregion=egy,None,$2132 million,alliancestats.php?allianceid=1616,Egypt,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=egy,7693 km 2,http://blocgame.com/stats.php?id=54930,,5850 Mbbl,
Escratia,PaxEmporium,,7k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 119 hours ago,rankings.php?subregion=mex,,$2134 million,,Mesoamerica,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mex,8725 km 2,http://blocgame.com/stats.php?id=59048,,170 Mbbl,
Imperials,TheRecedingCoder,http://blocgame.com/alliancestats.php?allianceid=1835,31k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 95 hours ago,rankings.php?subregion=pac,SPQR,$2072 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,8647 km 2,http://blocgame.com/stats.php?id=55618,,,
Lain,Red Terror,http://blocgame.com/alliancestats.php?allianceid=1393,144k active personnel,13 ships,Persian Gulf War surplus,6 factories,Undisciplined Rabble,last online 11 hours ago,rankings.php?subregion=egy,BAMF,$2029 million,alliancestats.php?allianceid=1393,Egypt,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=egy,53126 km 2,http://blocgame.com/stats.php?id=54938,,,
Ausdauer,Ricard Leopold,,5k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 53 hours ago,rankings.php?subregion=sub,,$1681 million,,The Subcontinent,,None,http://blocgame.com/rankings.php?subregion=sub,696 km 2,http://blocgame.com/stats.php?id=54072,,,
Kaundinya,SachinKaundinya,http://blocgame.com/alliancestats.php?allianceid=1713,3k active personnel,0 ships,Second World War surplus,2 factories,Poor,last online 20 hours ago,rankings.php?subregion=sub,Cult of the DEADFISH,$1967 million,alliancestats.php?allianceid=1713,The Subcontinent,Near Depletion,None,http://blocgame.com/rankings.php?subregion=sub,7048 km 2,http://blocgame.com/stats.php?id=57773,,,
Kanto,savage,http://blocgame.com/alliancestats.php?allianceid=1393,8k active personnel,0 ships,Second World War surplus,None,Elite,last online 146 hours ago,rankings.php?subregion=sea,BAMF,$2016 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,19446 km 2,http://blocgame.com/stats.php?id=46050,,127 Mbbl,
Central Island,The Dealer,http://blocgame.com/alliancestats.php?allianceid=1644,79k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 4 hours ago,rankings.php?subregion=pac,Inter/pol/,$1989 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,28767 km 2,http://blocgame.com/stats.php?id=59154,,509 Mbbl,
The Leaf,DonaldTremp,http://blocgame.com/alliancestats.php?allianceid=1826,19k active personnel,3 ships,Second World War surplus,2 factories,Good,last online 32 hours ago,rankings.php?subregion=ara,THE REGGIES,$1998 million,alliancestats.php?allianceid=1826,Arabia,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=59290,,,
Agoristan,60E1CluBSteP127,http://blocgame.com/alliancestats.php?allianceid=1595,91k active personnel,13 ships,Korean War surplus,4 factories,Poor,last online 10 hours ago,rankings.php?subregion=mes,The High Council,$1945 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,11976 km 2,http://blocgame.com/stats.php?id=54943,,7495 Mbbl,
Eteria,guillerub,,32k active personnel,0 ships,Second World War surplus,None,Standard,last online 146 hours ago,rankings.php?subregion=ama,,$1973 million,,Amazonia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=58943,,226 Mbbl,
Zafar,Yassin,,76k active personnel,0 ships,Second World War surplus,None,Elite,last online 5 hours ago,rankings.php?subregion=mes,,$1924 million,,Mesopotamia,Untapped,Small,http://blocgame.com/rankings.php?subregion=mes,20386 km 2,http://blocgame.com/stats.php?id=59284,,,
BerkeVille,VintageTanker,http://blocgame.com/alliancestats.php?allianceid=1568,79k active personnel,1 ships,First World War surplus,3 factories,Good,last online 25 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$1960 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=saf,33902 km 2,http://blocgame.com/stats.php?id=59187,,200 Mbbl,
New Java,Stalker,,8k active personnel,2 ships,Vietnam War surplus,3 factories,Undisciplined Rabble,last online 126 hours ago,rankings.php?subregion=ind,,$1895 million,,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,16570 km 2,http://blocgame.com/stats.php?id=56984,,,
Great Grenada,jaggywaggy,http://blocgame.com/alliancestats.php?allianceid=1644,98k active personnel,3 ships,First World War surplus,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=car,Inter/pol/,$1932 million,alliancestats.php?allianceid=1644,Caribbean,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=car,21850 km 2,http://blocgame.com/stats.php?id=59513,,,
Darkstone,Trakel,http://blocgame.com/alliancestats.php?allianceid=1393,222k active personnel,6 ships,Vietnam War surplus,11 factories,Good,online now,rankings.php?subregion=pac,BAMF,$1889 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,83119 km 2,http://blocgame.com/stats.php?id=57176,,,
Makayfa,Vuoristo,http://blocgame.com/alliancestats.php?allianceid=1393,48k active personnel,0 ships,Second World War surplus,2 factories,Standard,last online 152 hours ago,rankings.php?subregion=congo,BAMF,$1936 million,alliancestats.php?allianceid=1393,Congo,Untapped,Small,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=58783,,144 Mbbl,
Freemates,Imperiah,,10k active personnel,2 ships,Second World War surplus,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=per,,$1935 million,,Persia,,Large,http://blocgame.com/rankings.php?subregion=per,17430 km 2,http://blocgame.com/stats.php?id=59054,,1697 Mbbl,
Malacau,inth0x,,8k active personnel,0 ships,First World War surplus,2 factories,Good,last online 154 hours ago,rankings.php?subregion=sea,,$1944 million,,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,12360 km 2,http://blocgame.com/stats.php?id=59315,,,
Basilica,Queen Cynthia,http://blocgame.com/alliancestats.php?allianceid=1815,61k active personnel,4 ships,First World War surplus,2 factories,Good,online now,rankings.php?subregion=chi,Black Ravens Of War,$1927 million,alliancestats.php?allianceid=1815,China,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=chi,18331 km 2,http://blocgame.com/stats.php?id=59008,,33 Mbbl,
Reikland,Karl-Franz I,,53k active personnel,1 ships,Korean War surplus,2 factories,Good,last online 2 hours ago,rankings.php?subregion=per,,$1903 million,,Persia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=58781,,,
esten,squadmoneypimp,http://blocgame.com/alliancestats.php?allianceid=1827,17k active personnel,3 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 21 hours ago,rankings.php?subregion=atl,UAA,$1896 million,alliancestats.php?allianceid=1827,Atlas,Untapped,Large,http://blocgame.com/rankings.php?subregion=atl,16937 km 2,http://blocgame.com/stats.php?id=59285,,,
Decelea,Demeter,http://blocgame.com/alliancestats.php?allianceid=1595,7k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=ara,The High Council,$1808 million,alliancestats.php?allianceid=1595,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,3044 km 2,http://blocgame.com/stats.php?id=50489,,,
Donutopia,Fieldmarshal,http://blocgame.com/alliancestats.php?allianceid=1595,45k active personnel,1 ships,Second World War surplus,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=ind,The High Council,$1870 million,alliancestats.php?allianceid=1595,East Indies,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,26904 km 2,http://blocgame.com/stats.php?id=59565,,125 Mbbl,
Third,Third Base,http://blocgame.com/alliancestats.php?allianceid=1600,37k active personnel,0 ships,Korean War surplus,None,Good,last online 29 hours ago,rankings.php?subregion=chi,Nazi,$1850 million,alliancestats.php?allianceid=1600,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,20488 km 2,http://blocgame.com/stats.php?id=57271,,,
Minmatarr,PapaSanJianSun,http://blocgame.com/alliancestats.php?allianceid=1841,28k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=pac,Space People,$1844 million,alliancestats.php?allianceid=1841,Pacific Rim,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,19899 km 2,http://blocgame.com/stats.php?id=59483,,349 Mbbl,
Rope,Rough Bondage,http://blocgame.com/alliancestats.php?allianceid=1756,58k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 169 hours ago,rankings.php?subregion=gui,The Golden Company,$1763 million,alliancestats.php?allianceid=1756,Guinea,,Meagre,http://blocgame.com/rankings.php?subregion=gui,16335 km 2,http://blocgame.com/stats.php?id=59114,,,
Demolunatics,Hugh Jaynus,http://blocgame.com/alliancestats.php?allianceid=1595,18k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 175 hours ago,rankings.php?subregion=waf,The High Council,$1806 million,alliancestats.php?allianceid=1595,West Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=waf,23828 km 2,http://blocgame.com/stats.php?id=59515,,,
BURGEROPILY,Burger_boss,http://blocgame.com/alliancestats.php?allianceid=1568,2k active personnel,0 ships,Korean War surplus,1 factory,Poor,last online 162 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$1754 million,alliancestats.php?allianceid=1568,Arabia,,None,http://blocgame.com/rankings.php?subregion=ara,13774 km 2,http://blocgame.com/stats.php?id=55903,,,
JK,Lavey,http://blocgame.com/alliancestats.php?allianceid=1580,10k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 48 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$1803 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,16500 km 2,http://blocgame.com/stats.php?id=58602,,,
Sprug,ShaqAttaq,http://blocgame.com/alliancestats.php?allianceid=1393,9k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 16 hours ago,rankings.php?subregion=atl,BAMF,$1792 million,alliancestats.php?allianceid=1393,Atlas,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,7226 km 2,http://blocgame.com/stats.php?id=55463,,,
Aroucia,Pleeb,http://blocgame.com/alliancestats.php?allianceid=1401,40k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 1 hours ago,rankings.php?subregion=mex,The Federal Colonies,$1787 million,alliancestats.php?allianceid=1401,Mesoamerica,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mex,27438 km 2,http://blocgame.com/stats.php?id=59585,,,
RATHKEALE,Rathkeale,,10k active personnel,1 ships,Second World War surplus,None,Elite,last online 16 hours ago,rankings.php?subregion=mes,,$1803 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,803 km 2,http://blocgame.com/stats.php?id=55636,,,
Dacidania,clubfoot55,http://blocgame.com/alliancestats.php?allianceid=1835,7k active personnel,0 ships,Second World War surplus,1 factory,Poor,last online 48 hours ago,rankings.php?subregion=con,SPQR,$1730 million,alliancestats.php?allianceid=1835,Southern Cone,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=con,11575 km 2,http://blocgame.com/stats.php?id=58464,,139 Mbbl,
Hof'Koursh,TheGoodDoctor,http://blocgame.com/alliancestats.php?allianceid=1599,210k active personnel,10 ships,Almost Modern,10 factories,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=waf,Wreckage brothers,$2328 million,alliancestats.php?allianceid=1599,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,76721 km 2,http://blocgame.com/stats.php?id=55002,,244 Mbbl,
Deutsch Afrika,Gustav von Karlsruhe,http://blocgame.com/alliancestats.php?allianceid=1393,88k active personnel,0 ships,First World War surplus,2 factories,Poor,last online 24 hours ago,rankings.php?subregion=gui,BAMF,$1727 million,alliancestats.php?allianceid=1393,Guinea,Untapped,Large,http://blocgame.com/rankings.php?subregion=gui,37638 km 2,http://blocgame.com/stats.php?id=3873,1 Tons,,
Krashnplains,Nosur Ayvers,http://blocgame.com/alliancestats.php?allianceid=1599,7k active personnel,1 ships,Vietnam War surplus,2 factories,Undisciplined Rabble,last online 100 hours ago,rankings.php?subregion=ara,Wreckage brothers,$1755 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,26042 km 2,http://blocgame.com/stats.php?id=53044,,,
Birgland,snesiscool,http://blocgame.com/alliancestats.php?allianceid=1835,12k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=mex,SPQR,$1760 million,alliancestats.php?allianceid=1835,Mesoamerica,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mex,19800 km 2,http://blocgame.com/stats.php?id=58700,,41 Mbbl,
Avarice,Mammon,http://blocgame.com/alliancestats.php?allianceid=1393,59k active personnel,1 ships,Second World War surplus,8 factories,Standard,last online 2 hours ago,rankings.php?subregion=sub,BAMF,$1697 million,alliancestats.php?allianceid=1393,The Subcontinent,,Somewhat Large,http://blocgame.com/rankings.php?subregion=sub,56917 km 2,http://blocgame.com/stats.php?id=59516,,823 Mbbl,
Yid,Shlomo Goldshekelstein,http://blocgame.com/alliancestats.php?allianceid=1835,47k active personnel,3 ships,Finest of the 19th century,3 factories,Elite,online now,rankings.php?subregion=ara,SPQR,$1724 million,alliancestats.php?allianceid=1835,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,39014 km 2,http://blocgame.com/stats.php?id=59808,,4227 Mbbl,
Minjoistan,Slavonny Chevok,http://blocgame.com/alliancestats.php?allianceid=1835,9k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=chi,SPQR,$1725 million,alliancestats.php?allianceid=1835,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,13343 km 2,http://blocgame.com/stats.php?id=59450,,,
Fury Road,Immortan Joe,http://blocgame.com/alliancestats.php?allianceid=1393,77k active personnel,17 ships,Korean War surplus,7 factories,Standard,last online 77 hours ago,rankings.php?subregion=ara,BAMF,$1682 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,30865 km 2,http://blocgame.com/stats.php?id=58541,,9133 Mbbl,
Hari Korana,ForestEclipsed,,7k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 145 hours ago,rankings.php?subregion=pac,,$1696 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,10682 km 2,http://blocgame.com/stats.php?id=59236,,,
