country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium
Aryans,Herr Hinterlistig,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 127 hours ago,rankings.php?subregion=car,,$338 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=59339,,
Early,Jubal,,4k active personnel,0 ships,Second World War surplus,None,Standard,last online 83 hours ago,rankings.php?subregion=egy,,$331 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,8435 km 2,http://blocgame.com/stats.php?id=56496,,
Mathelona,President Mathieu,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 86 hours ago,rankings.php?subregion=egy,,$336 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=59394,6790 Mbbl,
Diocletian,Diocletian,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 86 hours ago,rankings.php?subregion=per,,$336 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=59393,,
NotCommies,Shockwave151,http://blocgame.com/alliancestats.php?allianceid=1832,7k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 47 hours ago,rankings.php?subregion=ind,Council of Skrubs,$286 million,alliancestats.php?allianceid=1832,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,16500 km 2,http://blocgame.com/stats.php?id=59346,,
Luna Bay,Tyranus,http://blocgame.com/alliancestats.php?allianceid=1810,25k active personnel,0 ships,First World War surplus,None,Elite,last online 2 hours ago,rankings.php?subregion=car,EUN,$331 million,alliancestats.php?allianceid=1810,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=59336,,
Steel Tigers,Great Tiger,,25k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 5 hours ago,rankings.php?subregion=atl,,$336 million,,Atlas,Plentiful,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=59428,,
Buenos Aires,Timmy Fernandez,,4k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 2 hours ago,rankings.php?subregion=con,,$340 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=59429,,
Goblandia,Goby,,19k active personnel,0 ships,First World War surplus,None,Elite,last online 147 hours ago,rankings.php?subregion=chi,,$326 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=59232,,
Shimalistan,Shimali,,27k active personnel,0 ships,First World War surplus,None,Elite,last online 16 hours ago,rankings.php?subregion=ara,,$310 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=59389,1654 Mbbl,
Grimana,Jubac Alum,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 80 hours ago,rankings.php?subregion=saf,,$331 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=59404,,
Aquenia,JimRaynor56,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 17 hours ago,rankings.php?subregion=mex,,$331 million,,Mesoamerica,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=59408,,
EU Mexicanos,Enrique Pena Nieto,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 72 hours ago,rankings.php?subregion=mex,,$324 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=59414,,
Dacoromania,MihailiusRex,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 81 hours ago,rankings.php?subregion=atl,,$324 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=59402,,
Conwolves,Sinz,http://blocgame.com/alliancestats.php?allianceid=1379,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 74 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$324 million,alliancestats.php?allianceid=1379,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=50890,,
Rainbow Guys,hemagx,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 80 hours ago,rankings.php?subregion=egy,,$324 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=59403,,
Neo-Asia,Papa John,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 76 hours ago,rankings.php?subregion=pac,,$324 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59409,,
the Based God,Viper,,4k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,last online 5 hours ago,rankings.php?subregion=chi,,$333 million,,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,214 km 2,http://blocgame.com/stats.php?id=57820,,
DerpDerpDerp123,FlyingBehemoth,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 97 hours ago,rankings.php?subregion=sub,,$320 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=59382,,
Demoliberal,FreePres,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 77 hours ago,rankings.php?subregion=eaf,,$327 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=59407,,
Bratva,Kazoyan,,28k active personnel,0 ships,First World War surplus,None,Elite,last online 6 hours ago,rankings.php?subregion=mes,,$322 million,,Mesopotamia,,Meagre,http://blocgame.com/rankings.php?subregion=mes,19838 km 2,http://blocgame.com/stats.php?id=59411,,
Cognito,Fireboyx,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 91 hours ago,rankings.php?subregion=mex,,$319 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=59388,,
Voreskvajyar,TheMadCynic,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 7 hours ago,rankings.php?subregion=ara,,$328 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=59401,2228 Mbbl,
New Minnesota,thewedvbu,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 61 hours ago,rankings.php?subregion=ind,,$325 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=59421,,
Fishsticks,eggshells,,10k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 68 hours ago,rankings.php?subregion=waf,,$325 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,19800 km 2,http://blocgame.com/stats.php?id=59417,,
$ Weed,Thugtel,,7k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 62 hours ago,rankings.php?subregion=ara,,$330 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,3188 km 2,http://blocgame.com/stats.php?id=58410,,
Ayy,Kimothy Juggler Uh,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 65 hours ago,rankings.php?subregion=egy,,$323 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=59418,,
Dankness,Da Dank,,6k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 6 hours ago,rankings.php?subregion=ara,,$262 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,15917 km 2,http://blocgame.com/stats.php?id=59229,,
Marmota,legopaidi,,20k active personnel,0 ships,Finest of the 19th century,None,Elite,last online 114 hours ago,rankings.php?subregion=per,,$321 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=59353,4376 Mbbl,
Barenton,reficulgr,,20k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 3 hours ago,rankings.php?subregion=saf,,$324 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=59355,98 Mbbl,
CIAstan,ceph3us,http://blocgame.com/alliancestats.php?allianceid=1599,27k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 8 hours ago,rankings.php?subregion=pac,Wreckage brothers,$321 million,alliancestats.php?allianceid=1599,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59431,,
Great Manasa,Haus Omana,http://blocgame.com/alliancestats.php?allianceid=1382,8k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 7 hours ago,rankings.php?subregion=mes,Non-Aligned Movement,$321 million,alliancestats.php?allianceid=1382,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,19500 km 2,http://blocgame.com/stats.php?id=58697,,
williams,twill174,,27k active personnel,0 ships,First World War surplus,None,Elite,last online 1 hours ago,rankings.php?subregion=ama,,$319 million,,Amazonia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=59373,369 Mbbl,
Amazonian Union,Hugo Chavez,http://blocgame.com/alliancestats.php?allianceid=1568,4k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 4 hours ago,rankings.php?subregion=ama,Brotherhood of Zion,$321 million,alliancestats.php?allianceid=1568,Amazonia,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=59377,,
Santa Luana,Devin123,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 59 hours ago,rankings.php?subregion=gra,,$320 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=59425,,
The Coalition,dickmitch,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 49 hours ago,rankings.php?subregion=pac,,$320 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59432,,
A$AP Mob,A$AP in tha Trap,,27k active personnel,0 ships,Finest of the 19th century,None,Good,last online 58 hours ago,rankings.php?subregion=car,,$316 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=59375,344 Mbbl,
Skeleton Land,Skull Man,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 48 hours ago,rankings.php?subregion=pac,,$320 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59433,,
Depnia,PetrolOil,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 120 hours ago,rankings.php?subregion=pac,,$307 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59348,,
Cammi,Altsoba,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 72 hours ago,rankings.php?subregion=chi,,$312 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=59413,,
Freshwell,Serious,http://blocgame.com/alliancestats.php?allianceid=1644,120k active personnel,1 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 29 hours ago,rankings.php?subregion=atl,Inter/pol/,$307 million,alliancestats.php?allianceid=1644,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,37437 km 2,http://blocgame.com/stats.php?id=58341,,
Eve,Coolred303,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 51 hours ago,rankings.php?subregion=mex,,$320 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=45591,,
Love Coco,Punjabi Kalishia,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 130 hours ago,rankings.php?subregion=ara,,$307 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=59335,,
BIG KIKE DICK,iwancoppa,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 42 hours ago,rankings.php?subregion=atl,,$321 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=59438,,
MACCapitalism,Doue,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 28 hours ago,rankings.php?subregion=chi,,$306 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=59349,,
Mewtopia,theshinymew64,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 59 hours ago,rankings.php?subregion=chi,,$317 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=59423,,
Taggart,Dagny,http://blocgame.com/alliancestats.php?allianceid=1756,12k active personnel,4 ships,First World War surplus,2 factories,Standard,online now,rankings.php?subregion=gui,The Golden Company,$317 million,alliancestats.php?allianceid=1756,Guinea,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=gui,20704 km 2,http://blocgame.com/stats.php?id=59387,,
The Green Nile,The Menshevik,,8k active personnel,0 ships,Finest of the 19th century,None,Good,last online 5 hours ago,rankings.php?subregion=egy,,$313 million,,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,19600 km 2,http://blocgame.com/stats.php?id=59430,,
Dutch Indies,Tony Lovink,http://blocgame.com/alliancestats.php?allianceid=1599,54k active personnel,12 ships,Korean War surplus,2 factories,Good,last online 2 hours ago,rankings.php?subregion=ind,Wreckage brothers,$500 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,27182 km 2,http://blocgame.com/stats.php?id=59424,84 Mbbl,
Diamond Heaven,Big Boss aka Venom Snake,http://blocgame.com/alliancestats.php?allianceid=1580,24k active personnel,0 ships,First World War surplus,1 factory,Good,last online 9 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$312 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,20600 km 2,http://blocgame.com/stats.php?id=59427,8086 Mbbl,
Kyrgistan,JohnGacy,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 47 hours ago,rankings.php?subregion=car,,$314 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=59434,,
Lindeza,JJKiks101,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 45 hours ago,rankings.php?subregion=car,,$315 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=59436,,
Neo-Seoul,Papa Jon,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 76 hours ago,rankings.php?subregion=chi,,$308 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=59410,,
Austreeland,Austreeland,http://blocgame.com/alliancestats.php?allianceid=1836,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 36 hours ago,rankings.php?subregion=pac,Imperial Alliance,$315 million,alliancestats.php?allianceid=1836,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59442,,
Huehue,SelimSinan999,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 38 hours ago,rankings.php?subregion=sea,,$315 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=48337,,
Talyshih-Tzu,Sir.Adamastor,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 29 hours ago,rankings.php?subregion=ama,,$315 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=59443,,
Ploktropistan,gritagris,,8k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 34 hours ago,rankings.php?subregion=ind,,$318 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,19602 km 2,http://blocgame.com/stats.php?id=59445,,
Relosia,Bayren,,33k active personnel,0 ships,First World War surplus,None,Good,last online 60 hours ago,rankings.php?subregion=gra,,$305 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=59420,,
afara,dawson1t,,22k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 82 hours ago,rankings.php?subregion=car,,$302 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=59400,,
Harmony,Chomo,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 35 hours ago,rankings.php?subregion=car,,$312 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=59444,,
Aaronland,Aaron,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 26 hours ago,rankings.php?subregion=car,,$310 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=59466,,
Velikiy Slaviya,lolokbro,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 27 hours ago,rankings.php?subregion=mes,,$310 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=59465,,
Custodia,toxicwheel,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 30 hours ago,rankings.php?subregion=mes,,$310 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=59460,,
Orphans,Codex007,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 25 hours ago,rankings.php?subregion=ama,,$310 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=59468,,
Sepidajistan,Shah Squid,,34k active personnel,0 ships,First World War surplus,None,Elite,last online 2 hours ago,rankings.php?subregion=atl,,$310 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=59462,3393 Mbbl,
PALRIAN,malkior,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 9 hours ago,rankings.php?subregion=egy,,$308 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=59458,2121 Mbbl,
Vyzen,Gottrich,,20k active personnel,0 ships,Finest of the 19th century,None,Good,last online 5 hours ago,rankings.php?subregion=atl,,$308 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=59456,4677 Mbbl,
Beausch�n,canadianghetto,http://blocgame.com/alliancestats.php?allianceid=1599,25k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=ara,Wreckage brothers,$386 million,alliancestats.php?allianceid=1599,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,22361 km 2,http://blocgame.com/stats.php?id=59455,,
Zutharia,dirktheboy231,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 31 hours ago,rankings.php?subregion=pac,,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59452,,
Rodok,Valui,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 32 hours ago,rankings.php?subregion=mes,,$310 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=59449,,
Enissian,Nisi Madh,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 33 hours ago,rankings.php?subregion=ind,,$310 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=59448,,
qwertyuiop,rumsods mom,,19k active personnel,0 ships,First World War surplus,None,Elite,last online 21 hours ago,rankings.php?subregion=ara,,$305 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,19700 km 2,http://blocgame.com/stats.php?id=59451,,
Fiddle Dogs,Kazuhira Hamburger,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 2 hours ago,rankings.php?subregion=ara,,$309 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=59470,,
Cakeo,silver2127,,6k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 127 hours ago,rankings.php?subregion=chi,,$319 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=59341,,
Cavorica,Wolvy,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 133 hours ago,rankings.php?subregion=mex,,$305 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=59329,,
Creta,Its_poonda,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 143 hours ago,rankings.php?subregion=sub,,$293 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=59327,,
Swirepoland,Starman,,2k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 57 hours ago,rankings.php?subregion=pac,,$302 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,19406 km 2,http://blocgame.com/stats.php?id=58861,414 Mbbl,
Minjoistan,Slavonny Chevok,,20k active personnel,0 ships,First World War surplus,None,Standard,last online 3 hours ago,rankings.php?subregion=chi,,$308 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=59450,312 Mbbl,
Tricram,Triscar455,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 31 hours ago,rankings.php?subregion=congo,,$306 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=59457,,
Better Mexico,Natezi,http://blocgame.com/alliancestats.php?allianceid=1580,8k active personnel,0 ships,Finest of the 19th century,1 factory,Good,last online 10 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$328 million,alliancestats.php?allianceid=1580,Persia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=per,13037 km 2,http://blocgame.com/stats.php?id=58923,2699 Mbbl,
Escobar,ELI THE GREAT,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 156 hours ago,rankings.php?subregion=ama,,$302 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=59306,,
New Nederlands,William Mohamad,http://blocgame.com/alliancestats.php?allianceid=1599,39k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,Wreckage brothers,$451 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,25008 km 2,http://blocgame.com/stats.php?id=59454,5834 Mbbl,
The Roaches,TheRoach,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 54 hours ago,rankings.php?subregion=pac,,$296 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59380,,
Gino,Gino,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 119 hours ago,rankings.php?subregion=chi,,$291 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=59352,,
Weeaboonese,Neko-Senpai,,11k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 126 hours ago,rankings.php?subregion=pac,,$296 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59276,429 Mbbl,
JK,Lavey,http://blocgame.com/alliancestats.php?allianceid=1580,73k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 6 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$324 million,alliancestats.php?allianceid=1580,Persia,Untapped,Large,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=58602,4225 Mbbl,
Testistan,Test Testison,,20k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 22 hours ago,rankings.php?subregion=pac,,$296 million,,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,11055 km 2,http://blocgame.com/stats.php?id=56095,,
Boreaking1977,Boreaking1977,,39k active personnel,0 ships,First World War surplus,None,Elite,last online 38 hours ago,rankings.php?subregion=congo,,$294 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20207 km 2,http://blocgame.com/stats.php?id=59439,,
Hachikuji,RikaWolf,http://blocgame.com/alliancestats.php?allianceid=1379,20k active personnel,0 ships,Finest of the 19th century,1 factory,Poor,last online 33 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$283 million,alliancestats.php?allianceid=1379,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=50843,,
Kwaarmy,Kwami,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 156 hours ago,rankings.php?subregion=car,,$295 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=59308,,
Kazanluk,Georgi Dimitrov,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 146 hours ago,rankings.php?subregion=ara,,$296 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=59322,,
Smith,bssmith,,15k active personnel,0 ships,First World War surplus,None,Elite,last online 31 hours ago,rankings.php?subregion=egy,,$283 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,19800 km 2,http://blocgame.com/stats.php?id=59316,4568 Mbbl,
Alexis,arsamloff,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 147 hours ago,rankings.php?subregion=pac,,$282 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59319,,
Malacai,Sidd,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 144 hours ago,rankings.php?subregion=ama,,$296 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=59325,,
Giant Sloths,KingLordDk,,19k active personnel,0 ships,First World War surplus,None,Elite,last online 173 hours ago,rankings.php?subregion=atl,,$293 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=59287,,
Jaakiekko,HauskaKL,,14k active personnel,0 ships,First World War surplus,None,Elite,last online 191 hours ago,rankings.php?subregion=con,,$294 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=59272,,
