country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Burma,Wyatt McCc,http://blocgame.com/alliancestats.php?allianceid=1401,71k active personnel,2 ships,Korean War surplus,Questionable,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,The Federal Colonies,$1832 million,alliancestats.php?allianceid=1401,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20366 km 2,http://blocgame.com/stats.php?id=56151,,,
Chinvanie,Lau Wang Chun,http://blocgame.com/alliancestats.php?allianceid=1952,8k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 14 hours ago,rankings.php?subregion=sea,The Eastern Sea,$1644 million,alliancestats.php?allianceid=1952,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,7723 km 2,http://blocgame.com/stats.php?id=60732,,363 Mbbl,
CBS,ChrisBeSmokin,http://blocgame.com/alliancestats.php?allianceid=1382,89k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 12 hours ago,rankings.php?subregion=chi,Non-Aligned Movement,$1925 million,alliancestats.php?allianceid=1382,China,Plentiful,Large,http://blocgame.com/rankings.php?subregion=chi,34696 km 2,http://blocgame.com/stats.php?id=45746,,,
Russophia,Mikhail Putin,http://blocgame.com/alliancestats.php?allianceid=1568,9k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 22 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$1921 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,523 km 2,http://blocgame.com/stats.php?id=54426,,10934 Mbbl,
Democritusius,JonahBuist,,4k active personnel,0 ships,Finest of the 19th century,Normal,1 factory,Undisciplined Rabble,last online 134 hours ago,rankings.php?subregion=per,,$1849 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,11460 km 2,http://blocgame.com/stats.php?id=60416,,1505 Mbbl,
Entah,remtap,http://blocgame.com/alliancestats.php?allianceid=1899,117k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,rankings.php?subregion=ind,Aseang MMP,$1844 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60530,,,
Zorlockian,Zorlocka,http://blocgame.com/alliancestats.php?allianceid=1386,48k active personnel,15 ships,Second World War surplus,Questionable,6 factories,Good,last online 66 hours ago,rankings.php?subregion=per,Che Guevara League,$1868 million,alliancestats.php?allianceid=1386,Persia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=per,44606 km 2,http://blocgame.com/stats.php?id=58422,,9745 Mbbl,
malays only,amril3036,http://blocgame.com/alliancestats.php?allianceid=1899,17k active personnel,0 ships,First World War surplus,Isolated,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=sea,Aseang MMP,$1931 million,alliancestats.php?allianceid=1899,Indochina,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=sea,18384 km 2,http://blocgame.com/stats.php?id=60591,,,
Pulau,Gobby,http://blocgame.com/alliancestats.php?allianceid=1899,78k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 151 hours ago,rankings.php?subregion=pac,Aseang MMP,$1905 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,29201 km 2,http://blocgame.com/stats.php?id=60474,,237 Mbbl,
Perdition,Doctor,http://blocgame.com/alliancestats.php?allianceid=1418,7k active personnel,0 ships,Second World War surplus,Nice,3 factories,Good,last online 83 hours ago,rankings.php?subregion=pac,Asian Alliance,$1875 million,alliancestats.php?allianceid=1418,Pacific Rim,,None,http://blocgame.com/rankings.php?subregion=pac,39727 km 2,http://blocgame.com/stats.php?id=61115,,330 Mbbl,
Clarentinia,CCBubbaCC,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 147 hours ago,rankings.php?subregion=car,The High Council,$1892 million,alliancestats.php?allianceid=1595,Caribbean,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=car,19524 km 2,http://blocgame.com/stats.php?id=60757,,,
Marongwangsa,Dato Sri lat,http://blocgame.com/alliancestats.php?allianceid=1899,9k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=pac,Aseang MMP,$1905 million,alliancestats.php?allianceid=1899,Pacific Rim,,Meagre,http://blocgame.com/rankings.php?subregion=pac,13552 km 2,http://blocgame.com/stats.php?id=60588,,,
Bango,MrTangoMango,http://blocgame.com/alliancestats.php?allianceid=1568,59k active personnel,1 ships,First World War surplus,Gandhi-like,3 factories,Elite,last online 55 hours ago,rankings.php?subregion=sea,Brotherhood of Zion,$1889 million,alliancestats.php?allianceid=1568,Indochina,Untapped,Large,http://blocgame.com/rankings.php?subregion=sea,35544 km 2,http://blocgame.com/stats.php?id=59337,,645 Mbbl,
staminamina,nazayie,http://blocgame.com/alliancestats.php?allianceid=1899,11k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 8 hours ago,rankings.php?subregion=ind,Aseang MMP,$1896 million,alliancestats.php?allianceid=1899,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,16500 km 2,http://blocgame.com/stats.php?id=60523,,354 Mbbl,
Bayu,Kazeng,http://blocgame.com/alliancestats.php?allianceid=1899,58k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,Aseang MMP,$1858 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20594 km 2,http://blocgame.com/stats.php?id=60447,,202 Mbbl,
Royal Babylon,Hammurabi IV,http://blocgame.com/alliancestats.php?allianceid=1644,107k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 9 hours ago,rankings.php?subregion=mes,Inter/pol/,$2269 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,25163 km 2,http://blocgame.com/stats.php?id=60296,,,
Bratavia,Jack Calvin,,6k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 180 hours ago,rankings.php?subregion=sea,,$1887 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,8937 km 2,http://blocgame.com/stats.php?id=60351,,22 Mbbl,
VOSARAK,ETHAN HUNT,http://blocgame.com/alliancestats.php?allianceid=1393,39k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Elite,online now,rankings.php?subregion=ara,BAMF,$1878 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61021,,,
Kazilers Shoil,Haroni Ismaelist,http://blocgame.com/alliancestats.php?allianceid=1580,28k active personnel,3 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 12 hours ago,rankings.php?subregion=mex,Brotherhood of Nod,$1860 million,alliancestats.php?allianceid=1580,Mesoamerica,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=mex,13873 km 2,http://blocgame.com/stats.php?id=60641,,,
Fagglands,Faggmann,,5k active personnel,-1 ships,Second World War surplus,Normal,2 factories,Good,last online 143 hours ago,rankings.php?subregion=chi,,$1739 million,,China,Untapped,Large,http://blocgame.com/rankings.php?subregion=chi,10082 km 2,http://blocgame.com/stats.php?id=59648,,,
Loki Land,Resurrect Dead,,28k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 23 hours ago,rankings.php?subregion=mes,,$1833 million,,Mesopotamia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=mes,17279 km 2,http://blocgame.com/stats.php?id=60300,,6190 Mbbl,
Nonceiza,Maxirino,,9k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 51 hours ago,rankings.php?subregion=atl,,$1827 million,,Atlas,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,15924 km 2,http://blocgame.com/stats.php?id=60888,,,
VashiNation,Vashinator,http://blocgame.com/alliancestats.php?allianceid=1418,51k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=sea,Asian Alliance,$1809 million,alliancestats.php?allianceid=1418,Indochina,Untapped,Small,http://blocgame.com/rankings.php?subregion=sea,24238 km 2,http://blocgame.com/stats.php?id=61141,,301 Mbbl,
DeathGods,devin59320,http://blocgame.com/alliancestats.php?allianceid=1935,5k active personnel,0 ships,First World War surplus,Gandhi-like,3 factories,Elite,last online 43 hours ago,rankings.php?subregion=chi,O.P.E.N.,$1792 million,alliancestats.php?allianceid=1935,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,12183 km 2,http://blocgame.com/stats.php?id=60287,,,
WorldOfPeace,ALMAHDI,http://blocgame.com/alliancestats.php?allianceid=1899,70k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,rankings.php?subregion=ind,Aseang MMP,$1758 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,24213 km 2,http://blocgame.com/stats.php?id=60677,,527 Mbbl,
Johore,Izuddin,,7k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 98 hours ago,rankings.php?subregion=sea,,$1496 million,,Indochina,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=sea,10683 km 2,http://blocgame.com/stats.php?id=60455,,22 Mbbl,
qwertyuiop,rumsods mom,,8k active personnel,0 ships,First World War surplus,Angelic,2 factories,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=ara,,$1704 million,,Arabia,,None,http://blocgame.com/rankings.php?subregion=ara,9995 km 2,http://blocgame.com/stats.php?id=59451,,,
Carpentaria,fuerza,http://blocgame.com/alliancestats.php?allianceid=1899,80k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 4 hours ago,rankings.php?subregion=ind,Aseang MMP,$1627 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,15654 km 2,http://blocgame.com/stats.php?id=59901,,,
Harimau Malaya,kucailani,http://blocgame.com/alliancestats.php?allianceid=1899,36k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,rankings.php?subregion=ind,Aseang MMP,$1742 million,alliancestats.php?allianceid=1899,East Indies,,Small,http://blocgame.com/rankings.php?subregion=ind,19892 km 2,http://blocgame.com/stats.php?id=61048,,,
Halab,Maalik,http://blocgame.com/alliancestats.php?allianceid=1568,30k active personnel,1 ships,Korean War surplus,Nice,3 factories,Elite,online now,rankings.php?subregion=mes,Brotherhood of Zion,$1672 million,alliancestats.php?allianceid=1568,Mesopotamia,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=mes,21790 km 2,http://blocgame.com/stats.php?id=56839,,,
Ahmad Maslan,ahmad maslan,http://blocgame.com/alliancestats.php?allianceid=1899,71k active personnel,0 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,Aseang MMP,$1741 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=pac,19602 km 2,http://blocgame.com/stats.php?id=60745,,,
lobai,tokarab91,http://blocgame.com/alliancestats.php?allianceid=1899,12k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=ind,Aseang MMP,$1738 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,13343 km 2,http://blocgame.com/stats.php?id=60481,,295 Mbbl,
The Jar,Mr.Pickles,http://blocgame.com/alliancestats.php?allianceid=1382,10k active personnel,0 ships,Second World War surplus,Good,2 factories,Elite,last online 38 hours ago,rankings.php?subregion=gui,Non-Aligned Movement,$1637 million,alliancestats.php?allianceid=1382,Guinea,,None,http://blocgame.com/rankings.php?subregion=gui,19148 km 2,http://blocgame.com/stats.php?id=60355,,1791 Mbbl,
aloyler,aloylerrr,http://blocgame.com/alliancestats.php?allianceid=1595,80k active personnel,5 ships,Second World War surplus,Angelic,3 factories,Good,last online 6 hours ago,rankings.php?subregion=ind,The High Council,$1704 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60699,,,
TheDankLight,TheDankDark,http://blocgame.com/alliancestats.php?allianceid=1595,78k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 71 hours ago,rankings.php?subregion=per,The High Council,$1711 million,alliancestats.php?allianceid=1595,Persia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=per,31815 km 2,http://blocgame.com/stats.php?id=60950,,5502 Mbbl,
Alohaha,Jakeirt,,7k active personnel,0 ships,First World War surplus,Questionable,None,Undisciplined Rabble,last online 27 hours ago,rankings.php?subregion=congo,,$1382 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,9266 km 2,http://blocgame.com/stats.php?id=57669,,,
Sparkyland,Abody,http://blocgame.com/alliancestats.php?allianceid=1934,6k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 48 hours ago,rankings.php?subregion=ara,The Blue Crew,$1706 million,alliancestats.php?allianceid=1934,Arabia,,Large,http://blocgame.com/rankings.php?subregion=ara,19658 km 2,http://blocgame.com/stats.php?id=61028,,2357 Mbbl,
Doctorliasia,Lord Hillsworth,http://blocgame.com/alliancestats.php?allianceid=1418,41k active personnel,7 ships,Finest of the 19th century,Gandhi-like,3 factories,Elite,last online 18 hours ago,rankings.php?subregion=pac,Asian Alliance,$1700 million,alliancestats.php?allianceid=1418,Pacific Rim,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=pac,23949 km 2,http://blocgame.com/stats.php?id=60284,,154 Mbbl,
MalayaRaya,Kitul,http://blocgame.com/alliancestats.php?allianceid=1899,44k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,Aseang MMP,$1666 million,alliancestats.php?allianceid=1899,Pacific Rim,,Mediocre,http://blocgame.com/rankings.php?subregion=pac,12860 km 2,http://blocgame.com/stats.php?id=60388,,,
Sioux Nation,Crazy Horse,http://blocgame.com/alliancestats.php?allianceid=1568,2k active personnel,1 ships,Second World War surplus,Questionable,3 factories,Undisciplined Rabble,last online 94 hours ago,rankings.php?subregion=mex,Brotherhood of Zion,$1578 million,alliancestats.php?allianceid=1568,Mesoamerica,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mex,50398 km 2,http://blocgame.com/stats.php?id=48829,,,
Freidonia,David Tibet,http://blocgame.com/alliancestats.php?allianceid=1952,33k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 118 hours ago,rankings.php?subregion=eaf,The Eastern Sea,$1652 million,alliancestats.php?allianceid=1952,East Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=60896,,116 Mbbl,
Bantloa,Caelan,http://blocgame.com/alliancestats.php?allianceid=1857,28k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 191 hours ago,rankings.php?subregion=waf,United Alliance,$1555 million,alliancestats.php?allianceid=1857,West Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=waf,10022 km 2,http://blocgame.com/stats.php?id=59574,,,
killthetraitor,Kill,,3k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 116 hours ago,rankings.php?subregion=ara,,$1554 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,8927 km 2,http://blocgame.com/stats.php?id=58938,,1029 Mbbl,
Iramerica,general_pooya,http://blocgame.com/alliancestats.php?allianceid=1952,7k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Elite,last online 12 hours ago,rankings.php?subregion=per,The Eastern Sea,$1309 million,alliancestats.php?allianceid=1952,Persia,,Mediocre,http://blocgame.com/rankings.php?subregion=per,10032 km 2,http://blocgame.com/stats.php?id=59804,,,
Teganu,awangTranung,http://blocgame.com/alliancestats.php?allianceid=1952,6k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Poor,online now,rankings.php?subregion=ind,The Eastern Sea,$1661 million,alliancestats.php?allianceid=1952,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,9083 km 2,http://blocgame.com/stats.php?id=60668,,131 Mbbl,
