country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
FSOMA,Fascist Toonder,http://blocgame.com/alliancestats.php?allianceid=1835,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 103 hours ago,rankings.php?subregion=mex,SPQR,$1770 million,alliancestats.php?allianceid=1835,Mesoamerica,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=mex,13613 km 2,http://blocgame.com/stats.php?id=60165,10 Mbbl,
Sparkyland,Abody,http://blocgame.com/alliancestats.php?allianceid=1934,26k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 60 hours ago,rankings.php?subregion=ara,The Blue Crew,$1770 million,alliancestats.php?allianceid=1934,Arabia,Near Depletion,Somewhat Large,,http://blocgame.com/rankings.php?subregion=ara,24067 km 2,http://blocgame.com/stats.php?id=61028,2968 Mbbl,
Golan,Golan,http://blocgame.com/alliancestats.php?allianceid=1418,49k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 30 hours ago,rankings.php?subregion=pac,Asian Alliance,$1766 million,alliancestats.php?allianceid=1418,Pacific Rim,Near Depletion,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,27398 km 2,http://blocgame.com/stats.php?id=60379,664 Mbbl,
Zorlockian,Zorlocka,http://blocgame.com/alliancestats.php?allianceid=1386,64k active personnel,15 ships,Second World War surplus,Questionable,6 factories,Good,last online 37 hours ago,rankings.php?subregion=per,Che Guevara League,$1759 million,alliancestats.php?allianceid=1386,Persia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=per,44606 km 2,http://blocgame.com/stats.php?id=58422,9976 Mbbl,
williams,twill174,http://blocgame.com/alliancestats.php?allianceid=1952,9k active personnel,0 ships,First World War surplus,Questionable,2 factories,Elite,last online 64 hours ago,rankings.php?subregion=ama,The Eastern Sea,$1753 million,alliancestats.php?allianceid=1952,Amazonia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=ama,11775 km 2,http://blocgame.com/stats.php?id=59373,,
Fagglands,Faggmann,,7k active personnel,-1 ships,Second World War surplus,Questionable,2 factories,Elite,last online 64 hours ago,rankings.php?subregion=chi,,$1749 million,,China,Untapped,Large,,http://blocgame.com/rankings.php?subregion=chi,10082 km 2,http://blocgame.com/stats.php?id=59648,,
Entah,remtap,http://blocgame.com/alliancestats.php?allianceid=1899,98k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$1748 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60530,,
Carpentaria,fuerza,http://blocgame.com/alliancestats.php?allianceid=1899,108k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Poor,last online 49 hours ago,rankings.php?subregion=ind,ASEANG,$1734 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ind,15654 km 2,http://blocgame.com/stats.php?id=59901,,
Smoking Bandit,RENTAKA,http://blocgame.com/alliancestats.php?allianceid=1899,64k active personnel,3 ships,Second World War surplus,Gandhi-like,5 factories,Poor,last online 23 hours ago,rankings.php?subregion=ind,ASEANG,$1734 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,38109 km 2,http://blocgame.com/stats.php?id=60611,182 Mbbl,
Losong,Hafirus,http://blocgame.com/alliancestats.php?allianceid=1899,77k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 5 hours ago,rankings.php?subregion=pac,ASEANG,$1733 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=pac,19976 km 2,http://blocgame.com/stats.php?id=60570,,
Ketereh,Kaduk_Durhaka,http://blocgame.com/alliancestats.php?allianceid=1899,19k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 47 hours ago,rankings.php?subregion=ind,ASEANG,$1724 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60606,,
Perdition,Doctor,http://blocgame.com/alliancestats.php?allianceid=1418,7k active personnel,0 ships,Second World War surplus,Questionable,3 factories,Good,last online 4 hours ago,rankings.php?subregion=pac,Asian Alliance,$1721 million,alliancestats.php?allianceid=1418,Pacific Rim,Near Depletion,None,,http://blocgame.com/rankings.php?subregion=pac,39727 km 2,http://blocgame.com/stats.php?id=61115,400 Mbbl,
golokkk,madafakahh,http://blocgame.com/alliancestats.php?allianceid=1595,21k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,The High Council,$1720 million,alliancestats.php?allianceid=1595,Arabia,Plentiful,Somewhat Large,,http://blocgame.com/rankings.php?subregion=ara,27399 km 2,http://blocgame.com/stats.php?id=60798,4612 Mbbl,
Del,arnoldNYAAAA,http://blocgame.com/alliancestats.php?allianceid=1850,9k active personnel,0 ships,First World War surplus,Nice,1 factory,Elite,last online 61 hours ago,rankings.php?subregion=mes,FFPAW,$1701 million,alliancestats.php?allianceid=1850,Mesopotamia,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=mes,4315 km 2,http://blocgame.com/stats.php?id=59586,,
CBS,ChrisBeSmokin,http://blocgame.com/alliancestats.php?allianceid=1382,69k active personnel,4 ships,Second World War surplus,Nice,3 factories,Elite,last online 27 hours ago,rankings.php?subregion=chi,Non-Aligned Movement,$1694 million,alliancestats.php?allianceid=1382,China,Untapped,Large,,http://blocgame.com/rankings.php?subregion=chi,34696 km 2,http://blocgame.com/stats.php?id=45746,,
Bubbistan,Tiny Bubbles,http://blocgame.com/alliancestats.php?allianceid=1924,51k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,rankings.php?subregion=mes,The Axis Of Evil,$1691 million,alliancestats.php?allianceid=1924,Mesopotamia,,Large,,http://blocgame.com/rankings.php?subregion=mes,15513 km 2,http://blocgame.com/stats.php?id=60301,2354 Mbbl,
Samosa,Jewboy,http://blocgame.com/alliancestats.php?allianceid=1595,55k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Standard,last online 64 hours ago,rankings.php?subregion=ara,The High Council,$1685 million,alliancestats.php?allianceid=1595,Arabia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=ara,20182 km 2,http://blocgame.com/stats.php?id=59258,,
qwertyuiop,rumsods mom,,16k active personnel,0 ships,First World War surplus,Normal,2 factories,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=ara,,$1683 million,,Arabia,Plentiful,None,,http://blocgame.com/rankings.php?subregion=ara,9995 km 2,http://blocgame.com/stats.php?id=59451,,
Kukulala,Unkel,http://blocgame.com/alliancestats.php?allianceid=1595,64k active personnel,5 ships,Second World War surplus,Normal,3 factories,Standard,last online 5 hours ago,rankings.php?subregion=sea,The High Council,$1679 million,alliancestats.php?allianceid=1595,Indochina,Near Depletion,Powerful,,http://blocgame.com/rankings.php?subregion=sea,26025 km 2,http://blocgame.com/stats.php?id=60796,,
Royal Babylon,Hammurabi IV,http://blocgame.com/alliancestats.php?allianceid=1644,108k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,rankings.php?subregion=mes,Inter/pol/,$1673 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=mes,23665 km 2,http://blocgame.com/stats.php?id=60296,,
Infebiousness,infebious,http://blocgame.com/alliancestats.php?allianceid=1906,99k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 6 hours ago,rankings.php?subregion=saf,UIN,$1668 million,alliancestats.php?allianceid=1906,Southern Africa,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=saf,44015 km 2,http://blocgame.com/stats.php?id=40302,,
Pulau,Gobby,http://blocgame.com/alliancestats.php?allianceid=1899,78k active personnel,3 ships,Second World War surplus,Good,2 factories,Standard,last online 72 hours ago,rankings.php?subregion=pac,ASEANG,$1640 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,29201 km 2,http://blocgame.com/stats.php?id=60474,328 Mbbl,
Anwardan,Rhoe Polloso,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 75 hours ago,rankings.php?subregion=ara,,$1629 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,13750 km 2,http://blocgame.com/stats.php?id=58815,,
Chinvanie,Lau Wang Chun,http://blocgame.com/alliancestats.php?allianceid=1952,21k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 32 hours ago,rankings.php?subregion=sea,The Eastern Sea,$1617 million,alliancestats.php?allianceid=1952,Indochina,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=sea,9360 km 2,http://blocgame.com/stats.php?id=60732,56 Mbbl,
admiral haz,admiral haz,http://blocgame.com/alliancestats.php?allianceid=1899,23k active personnel,2 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,rankings.php?subregion=ind,ASEANG,$1601 million,alliancestats.php?allianceid=1899,East Indies,Depleted,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,16580 km 2,http://blocgame.com/stats.php?id=60473,,
1mdb,Kerismas,http://blocgame.com/alliancestats.php?allianceid=1923,15k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 159 hours ago,rankings.php?subregion=pac,Walawalawala,$1578 million,alliancestats.php?allianceid=1923,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,14521 km 2,http://blocgame.com/stats.php?id=60848,,
Leinad,bloodywaffles12,,2k active personnel,6 ships,Second World War surplus,Normal,3 factories,Standard,last online 164 hours ago,rankings.php?subregion=chi,,$1574 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,5713 km 2,http://blocgame.com/stats.php?id=59332,,
Bayu,Kazeng,http://blocgame.com/alliancestats.php?allianceid=1899,50k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$1574 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ind,20594 km 2,http://blocgame.com/stats.php?id=60447,293 Mbbl,
RawMaterials,CBebbs01,,2k active personnel,0 ships,First World War surplus,Angelic,None,Poor,last online 57 hours ago,rankings.php?subregion=pac,,$1574 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,13478 km 2,http://blocgame.com/stats.php?id=60723,,
Sioux Nation,Crazy Horse,http://blocgame.com/alliancestats.php?allianceid=1568,2k active personnel,1 ships,Second World War surplus,Normal,3 factories,Undisciplined Rabble,last online 16 hours ago,rankings.php?subregion=mex,Brotherhood of Zion,$1568 million,alliancestats.php?allianceid=1568,Mesoamerica,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=mex,50398 km 2,http://blocgame.com/stats.php?id=48829,,
Newbish,Newbish,http://blocgame.com/alliancestats.php?allianceid=1835,78k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Poor,last online 24 hours ago,rankings.php?subregion=mes,SPQR,$1568 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=mes,33025 km 2,http://blocgame.com/stats.php?id=59854,5886 Mbbl,
WorldOfPeace,ALMAHDI,http://blocgame.com/alliancestats.php?allianceid=1899,54k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=ind,ASEANG,$1555 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Small,,http://blocgame.com/rankings.php?subregion=ind,24213 km 2,http://blocgame.com/stats.php?id=60677,583 Mbbl,
killthetraitor,Kill,,4k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 37 hours ago,rankings.php?subregion=ara,,$1552 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,8927 km 2,http://blocgame.com/stats.php?id=58938,1092 Mbbl,
Iramerica,general_pooya,http://blocgame.com/alliancestats.php?allianceid=1952,6k active personnel,0 ships,Second World War surplus,Normal,2 factories,Elite,last online 4 hours ago,rankings.php?subregion=per,The Eastern Sea,$1535 million,alliancestats.php?allianceid=1952,Persia,Near Depletion,None,,http://blocgame.com/rankings.php?subregion=per,12159 km 2,http://blocgame.com/stats.php?id=59804,,
Ikang,Ikanjaket,,13k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 159 hours ago,rankings.php?subregion=ind,,$1534 million,,East Indies,Untapped,None,,http://blocgame.com/rankings.php?subregion=ind,19404 km 2,http://blocgame.com/stats.php?id=60795,,
Clarentinia,CCBubbaCC,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 69 hours ago,rankings.php?subregion=car,The High Council,$1521 million,alliancestats.php?allianceid=1595,Caribbean,,Mediocre,,http://blocgame.com/rankings.php?subregion=car,19524 km 2,http://blocgame.com/stats.php?id=60757,,
malapetaka,bolawei9,http://blocgame.com/alliancestats.php?allianceid=1595,9k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 10 hours ago,rankings.php?subregion=ind,The High Council,$1517 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,10899 km 2,http://blocgame.com/stats.php?id=60813,,
Teganu,awangTranung,http://blocgame.com/alliancestats.php?allianceid=1952,8k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 25 hours ago,rankings.php?subregion=ind,The Eastern Sea,$1516 million,alliancestats.php?allianceid=1952,East Indies,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,11009 km 2,http://blocgame.com/stats.php?id=60668,229 Mbbl,
TollBayarDulu,Kunta Kintey,http://blocgame.com/alliancestats.php?allianceid=1899,209k active personnel,11 ships,Almost Modern,Gandhi-like,8 factories,Standard,online now,rankings.php?subregion=ind,ASEANG,$1507 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,6 Tons,http://blocgame.com/rankings.php?subregion=ind,50658 km 2,http://blocgame.com/stats.php?id=60787,,10%
Marongwangsa,Dato Sri lat,http://blocgame.com/alliancestats.php?allianceid=1899,9k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=pac,ASEANG,$1506 million,alliancestats.php?allianceid=1899,Pacific Rim,,Meagre,,http://blocgame.com/rankings.php?subregion=pac,13552 km 2,http://blocgame.com/stats.php?id=60588,,
Bratavia,Jack Calvin,,6k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 101 hours ago,rankings.php?subregion=sea,,$1502 million,,Indochina,Untapped,None,,http://blocgame.com/rankings.php?subregion=sea,8937 km 2,http://blocgame.com/stats.php?id=60351,29 Mbbl,
Heraclea,Dionysus,,6k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 83 hours ago,rankings.php?subregion=mes,,$1486 million,,Mesopotamia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=mes,2535 km 2,http://blocgame.com/stats.php?id=50490,1370 Mbbl,
Kazilers Shoil,Haroni Ismaelist,http://blocgame.com/alliancestats.php?allianceid=1580,26k active personnel,3 ships,First World War surplus,Gandhi-like,2 factories,Standard,online now,rankings.php?subregion=mex,Brotherhood of Nod,$1485 million,alliancestats.php?allianceid=1580,Mesoamerica,Near Depletion,Small,,http://blocgame.com/rankings.php?subregion=mex,13873 km 2,http://blocgame.com/stats.php?id=60641,,
Loki Land,Resurrect Dead,,28k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,rankings.php?subregion=mes,,$1480 million,,Mesopotamia,,Large,,http://blocgame.com/rankings.php?subregion=mes,17279 km 2,http://blocgame.com/stats.php?id=60300,6246 Mbbl,
VashiNation,Vashinator,http://blocgame.com/alliancestats.php?allianceid=1418,13k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 10 hours ago,rankings.php?subregion=sea,Asian Alliance,$1467 million,alliancestats.php?allianceid=1418,Indochina,Untapped,Small,,http://blocgame.com/rankings.php?subregion=sea,24238 km 2,http://blocgame.com/stats.php?id=61141,343 Mbbl,
