country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,rm_prod,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_prod,oil_reserves,uranium,reactor
Pensia,parkerwil1014,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 111 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$342 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62590,,,,
North Iritrian,rickcall12,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 114 hours ago,rankings.php?subregion=saf,,2 Hundred Tons per month,$340 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=62588,,,,
Bongs,BawbRoss,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 156 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$266 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=40400,,,,
Ravioli,ravioli,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 151 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$267 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62521,,,,
Afu,Dula,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 126 hours ago,rankings.php?subregion=saf,,2 Hundred Tons per month,$344 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=62554,1 Mbbl per month,455 Mbbl,,
Joven,Robert James Jr.,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 106 hours ago,rankings.php?subregion=congo,,2 Hundred Tons per month,$314 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=62598,,,,
Saartje,Neal Janssens,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 106 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=62600,,,,
Asuncion,John Roman,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Poor,last online 12 hours ago,rankings.php?subregion=ara,,5 Hundred Tons per month,$304 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62601,1 Mbbl per month,,,
Gorgoroth,Nazagorath,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 5 hours ago,rankings.php?subregion=pac,,3 Hundred Tons per month,$345 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62603,1 Mbbl per month,,,
Epirus,El Patr�n,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 102 hours ago,rankings.php?subregion=mex,,2 Hundred Tons per month,$314 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=62609,,,,
Alexonia,alexguenther,,10k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 100 hours ago,rankings.php?subregion=sub,,2 Hundred Tons per month,$301 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,16335 km 2,http://blocgame.com/stats.php?id=62610,1 Mbbl per month,,,
Grossgermaniums,Willy Waggle,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 98 hours ago,rankings.php?subregion=congo,,2 Hundred Tons per month,$314 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=62614,,,,
Rockstead,ArMaGeDdOn,,12k active personnel,0 ships,Finest of the 19th century,Angelic,None,Good,last online 21 hours ago,rankings.php?subregion=pac,,9 Hundred Tons per month,$386 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62622,3 Mbbl per month,422 Mbbl,,
Juninitaus,Mobius Starsmith,,14k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 104 hours ago,rankings.php?subregion=atl,,2 Hundred Tons per month,$361 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,19800 km 2,http://blocgame.com/stats.php?id=62576,,,,
constania,Comrade,,25k active personnel,0 ships,First World War surplus,Nice,1 factory,Elite,online now,rankings.php?subregion=congo,,7 Hundred Tons per month,$379 million,,Congo,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=62606,4 Mbbl per month,74 Mbbl,,
Sarkus,Grand Chancellor Croft,,20k active personnel,0 ships,First World War surplus,Angelic,None,Standard,last online 69 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$349 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62625,,,,
Ilocos,elkatipunero,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 159 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$352 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62495,,,,
Korinthia,jwinters425,,6k active personnel,0 ships,First World War surplus,Angelic,None,Standard,last online 72 hours ago,rankings.php?subregion=mex,,2 Hundred Tons per month,$329 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,19602 km 2,http://blocgame.com/stats.php?id=62597,,,,
Yeezonia,mrbruiser,http://blocgame.com/alliancestats.php?allianceid=1932,23k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 6 hours ago,rankings.php?subregion=saf,African Socialism,4 Hundred Tons per month,$359 million,alliancestats.php?allianceid=1932,Southern Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=62602,,,,
Factoria,Kipler,,19k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 166 hours ago,rankings.php?subregion=mex,,2 Hundred Tons per month,$267 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=62382,2 Mbbl per month,,,
Compost,Colop,,19k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 26 hours ago,rankings.php?subregion=con,,15 Hundred Tons per month,$321 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=62506,3 Mbbl per month,342 Mbbl,,
malaya city,stryder,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 163 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$293 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62509,,,,
Stratokratia,billaras,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 94 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$343 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62623,1 Mbbl per month,414 Mbbl,,
Appletopia,AppleSkies,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 90 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$344 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62627,,,,
Pingas4days,Twalaght,,7k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 90 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$347 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,19800 km 2,http://blocgame.com/stats.php?id=62628,,,,
A1,Sunderland,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 87 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$320 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62635,,,,
tetete,tetete,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 86 hours ago,rankings.php?subregion=gui,,2 Hundred Tons per month,$320 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=62638,,,,
Optimus Maximus,ORigel,,2k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 8 hours ago,rankings.php?subregion=atl,,8 Hundred Tons per month,$327 million,,Atlas,,Small,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=62380,10 Mbbl per month,3277 Mbbl,,
krisantimum,syafiqzaki9,,15k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 166 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$299 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62503,,,,
Ponelope,Tomo,http://blocgame.com/alliancestats.php?allianceid=2003,19k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 161 hours ago,rankings.php?subregion=car,P3,2 Hundred Tons per month,$299 million,alliancestats.php?allianceid=2003,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62511,,,,
ISISIL,aa_101,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 158 hours ago,rankings.php?subregion=sub,,2 Hundred Tons per month,$285 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=62514,1 Mbbl per month,,,
Adetopia,Adebro,,23k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 130 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$324 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62550,,,,
Subaland,khodeq,http://blocgame.com/alliancestats.php?allianceid=1899,17k active personnel,0 ships,First World War surplus,Pariah,None,Elite,last online 22 hours ago,rankings.php?subregion=ind,Aseang MMP,3 Hundred Tons per month,$306 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62574,1 Mbbl per month,,,
MalBru,MalBru,http://blocgame.com/alliancestats.php?allianceid=1899,4k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 17 hours ago,rankings.php?subregion=pac,Aseang MMP,9 Hundred Tons per month,$311 million,alliancestats.php?allianceid=1899,Pacific Rim,,Meagre,http://blocgame.com/rankings.php?subregion=pac,19084 km 2,http://blocgame.com/stats.php?id=62452,3 Mbbl per month,,,
No name,aku_kau,,15k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 120 hours ago,rankings.php?subregion=sea,,4 Hundred Tons per month,$299 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62537,1 Mbbl per month,,,
Shallia,Cam Tilley,,24k active personnel,0 ships,Finest of the 19th century,Angelic,None,Poor,last online 38 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$328 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62624,,,,
nateberokmung,ahmadmaslan,,68k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 11 hours ago,rankings.php?subregion=atl,,6 Hundred Tons per month,$312 million,,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=62107,26 Mbbl per month,,,
War And Peace,Lord Luck,http://blocgame.com/alliancestats.php?allianceid=1998,9k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 103 hours ago,rankings.php?subregion=eaf,United War and Peace,3 Hundred Tons per month,$342 million,alliancestats.php?allianceid=1998,East Africa,Near Depletion,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=62333,,,,
Nestletoo,Kaalii,,9k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 50 hours ago,rankings.php?subregion=ind,,3 Hundred Tons per month,$260 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,16335 km 2,http://blocgame.com/stats.php?id=62620,2 Mbbl per month,,,
Sovngarde,Farron47,http://blocgame.com/alliancestats.php?allianceid=1899,37k active personnel,0 ships,First World War surplus,Nice,1 factory,Good,online now,rankings.php?subregion=ind,Aseang MMP,6 Hundred Tons per month,$384 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,24063 km 2,http://blocgame.com/stats.php?id=62626,4 Mbbl per month,366 Mbbl,,
Stuart,Stuart,http://blocgame.com/alliancestats.php?allianceid=2002,28k active personnel,0 ships,First World War surplus,Angelic,None,Undisciplined Rabble,last online 103 hours ago,rankings.php?subregion=chi,American Alliance,6 Hundred Tons per month,$326 million,alliancestats.php?allianceid=2002,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=47415,3 Mbbl per month,52 Mbbl,,
SAMSON,Delilah,,36k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,online now,rankings.php?subregion=egy,,15 Hundred Tons per month,$313 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20794 km 2,http://blocgame.com/stats.php?id=62316,15 Mbbl per month,,,
Bio Auta,matgaal,,30k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 165 hours ago,rankings.php?subregion=pac,,3 Hundred Tons per month,$305 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62405,,,,
Eternal,Arcann,,14k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 169 hours ago,rankings.php?subregion=sub,,2 Hundred Tons per month,$300 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=62498,,,,
Labuair,Kultur mayor,,29k active personnel,0 ships,First World War surplus,Questionable,None,Good,last online 23 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$275 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62573,,,,
Nogori Den,Nogoriden,,7k active personnel,0 ships,First World War surplus,Angelic,1 factory,Undisciplined Rabble,last online 31 hours ago,rankings.php?subregion=sub,,2 Hundred Tons per month,$270 million,,The Subcontinent,Plentiful,None,http://blocgame.com/rankings.php?subregion=sub,16172 km 2,http://blocgame.com/stats.php?id=62616,,,,
Solentia,Cracov,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 33 hours ago,rankings.php?subregion=car,,4 Hundred Tons per month,$326 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62639,1 Mbbl per month,,,
Jangkong,Bendahara H,,0k active personnel,0 ships,First World War surplus,Nice,1 factory,Undisciplined Rabble,last online 36 hours ago,rankings.php?subregion=ind,,7 Hundred Tons per month,$289 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,18800 km 2,http://blocgame.com/stats.php?id=62287,2 Mbbl per month,263 Mbbl,,
codex,codexbookstore,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 222 hours ago,rankings.php?subregion=sea,,3 Hundred Tons per month,$310 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62372,,,,
Vape,amira,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 84 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,$323 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62642,,,,
Brunstovia,Zat Other Guy,,20k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 10 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,$343 million,,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=62648,1 Mbbl per month,190 Mbbl,,
Colorado,Euandron,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 79 hours ago,rankings.php?subregion=gui,,3 Hundred Tons per month,$338 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=62649,1 Mbbl per month,,,
11Bgde Para,Pak Cik Kordi,http://blocgame.com/alliancestats.php?allianceid=2006,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 65 hours ago,rankings.php?subregion=pac,PooR PeoPle,4 Hundred Tons per month,$330 million,alliancestats.php?allianceid=2006,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62652,2 Mbbl per month,,,
penguins,Big Brother 2.0,,23k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 76 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$323 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62653,,,,
Caribbeana,Romescu,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 75 hours ago,rankings.php?subregion=car,,3 Hundred Tons per month,$350 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62655,,,,
barai,barai,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,online now,rankings.php?subregion=pac,,3 Hundred Tons per month,$315 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62656,1 Mbbl per month,138 Mbbl,,
Atrunia,Corvyre,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 74 hours ago,rankings.php?subregion=pac,,4 Hundred Tons per month,$338 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62658,,,,
Fagstan,Fagarriiino,,2k active personnel,0 ships,Second World War surplus,Pariah,1 factory,Undisciplined Rabble,last online 14 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,$312 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,4505 km 2,http://blocgame.com/stats.php?id=58510,2 Mbbl per month,,,
Ivey,The Ivey,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 170 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$323 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=62487,1 Mbbl per month,4575 Mbbl,,
Threeperland,Tunk69,http://blocgame.com/alliancestats.php?allianceid=2011,26k active personnel,0 ships,Finest of the 19th century,Nice,None,Poor,last online 92 hours ago,rankings.php?subregion=congo,Etrescany,3 Hundred Tons per month,$317 million,alliancestats.php?allianceid=2011,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=62617,3 Mbbl per month,,,
Wadowicki Blues,tajfunek12,http://blocgame.com/alliancestats.php?allianceid=2012,48k active personnel,0 ships,First World War surplus,Questionable,1 factory,Good,last online 11 hours ago,rankings.php?subregion=ama,El Presidente,16 Hundred Tons per month,$323 million,alliancestats.php?allianceid=2012,Amazonia,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=ama,20200 km 2,http://blocgame.com/stats.php?id=62645,6 Mbbl per month,41 Mbbl,,
GIGIT KERIS,FAITO,,6k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 96 hours ago,rankings.php?subregion=pac,,0 Hundred Tons per month,$313 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62052,2 Mbbl per month,,,
Iran SSR,Premier Mortazavi,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 75 hours ago,rankings.php?subregion=per,,3 Hundred Tons per month,$303 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=62654,1 Mbbl per month,4320 Mbbl,,
Gallifrey-11,Lecaille,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 67 hours ago,rankings.php?subregion=saf,,2 Hundred Tons per month,$349 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=62663,,,,
Yungia,nexusaspect,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 37 hours ago,rankings.php?subregion=chi,,7 Hundred Tons per month,$336 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=62667,,,,
Serheit,Slyo,,18k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 61 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$341 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62671,,,,
Zandberg,Adrian Zandberg,,9k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 177 hours ago,rankings.php?subregion=ama,,3 Hundred Tons per month,$286 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=62357,1 Mbbl per month,337 Mbbl,,
pars aria,hamed1362,,4k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 206 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$315 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,16010 km 2,http://blocgame.com/stats.php?id=62426,,,,
Onstantinia,Thair,,29k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 9 hours ago,rankings.php?subregion=congo,,2 Hundred Tons per month,$335 million,,Congo,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=congo,20594 km 2,http://blocgame.com/stats.php?id=62513,,,,
Belhorizon,emmanuelb,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 71 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,$324 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62659,,,,
Stings,Sting,,20k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 17 hours ago,rankings.php?subregion=con,,6 Hundred Tons per month,$327 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,19800 km 2,http://blocgame.com/stats.php?id=62660,1 Mbbl per month,224 Mbbl,,
AleksMobCimb,AleksMobCimb,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403759 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$305 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=62662,,,,
Albania75,Pete96,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403759 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,$305 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=62664,,,,
Khalifah,Appi jaafar,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403759 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$305 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62665,,,,
Nhayat,Nhayat,,10k active personnel,0 ships,Finest of the 19th century,Nice,None,Undisciplined Rabble,last online 26 hours ago,rankings.php?subregion=chi,,3 Hundred Tons per month,$337 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,19800 km 2,http://blocgame.com/stats.php?id=62666,2 Mbbl per month,282 Mbbl,,
Kunkel,Theos Kunkel,,13k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 63 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$325 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,19602 km 2,http://blocgame.com/stats.php?id=62668,,4595 Mbbl,,
Highlands,Valestorm,http://blocgame.com/alliancestats.php?allianceid=2001,20k active personnel,0 ships,First World War surplus,Normal,1 factory,Good,last online 10 hours ago,rankings.php?subregion=per,AccountantsRevenge,8 Hundred Tons per month,$398 million,alliancestats.php?allianceid=2001,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,21968 km 2,http://blocgame.com/stats.php?id=62669,6 Mbbl per month,2254 Mbbl,,
Nern,DaySolid,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403759 hours ago,rankings.php?subregion=ama,,2 Hundred Tons per month,$305 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=62670,,,,
Jenin,Johnjenin,,13k active personnel,0 ships,First World War surplus,Normal,1 factory,Elite,last online 47 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$303 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,19800 km 2,http://blocgame.com/stats.php?id=62399,2 Mbbl per month,,,
Borduria,Miysko Macarovisch,,6k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 196 hours ago,rankings.php?subregion=con,,2 Hundred Tons per month,$303 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,16335 km 2,http://blocgame.com/stats.php?id=62445,1 Mbbl per month,265 Mbbl,,
WubWubWub,MAYDAY,,2k active personnel,0 ships,Finest of the 19th century,Good,None,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=sea,,3 Hundred Tons per month,$300 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,10905 km 2,http://blocgame.com/stats.php?id=40672,,,,
Atikana,Shaqzilla,http://blocgame.com/alliancestats.php?allianceid=1629,8k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,last online 131 hours ago,rankings.php?subregion=ara,Al-Qassam Brigades,4 Hundred Tons per month,$302 million,alliancestats.php?allianceid=1629,Arabia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ara,15692 km 2,http://blocgame.com/stats.php?id=56212,4 Mbbl per month,3850 Mbbl,,
Kamino,DennistheHutt,,15k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 228 hours ago,rankings.php?subregion=car,,3 Hundred Tons per month,$303 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62353,,214 Mbbl,,
Junta Liberty,776771,,0k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 147 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$294 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,19602 km 2,http://blocgame.com/stats.php?id=62450,2 Mbbl per month,162 Mbbl,,
