country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
galapagos1,galapagos1,,18k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 22 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$340 million,1918 Mbbl; 2 Mbbl,Untapped,None,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=64361,
nerfprotoss,nerfprotoss,,18k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 22 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$340 million,4051 Mbbl; 2 Mbbl,Untapped,None,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=64362,
Durmatagno,LordHamster,,20k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Elite,last online 69 hours ago,5 Hundred Tons per month,2 Mbbl per month,Free Market,$339 million,138 Mbbl,Untapped,Meagre,Indochina,United States,20000 km 2,http://blocgame.com/stats.php?id=57978,
Bongo Kongo,BOB-100000110,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 96 hours ago,6 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$339 million,52 Mbbl; 1 Mbbl,Untapped,None,Indochina,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63994,
sixpool,sixpool,,18k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 22 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$339 million,1157 Mbbl; 2 Mbbl,Untapped,None,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=64331,
CZUKAY Love,Zefiro,,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 148 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$338 million,2 Mbbl,Untapped,None,Persia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=52807,
BaniMelayu,PlayboyMelayu,,41k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 4 hours ago,2 Hundred Tons per month,3 Mbbl per month,Central Planning,$338 million,3 Mbbl,Depleted,None,The Subcontinent,Neutral,8557 km 2,http://blocgame.com/stats.php?id=61862,
sultallian,sultallian,,39k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 4 hours ago,2 Hundred Tons per month,8 Mbbl per month,Free Market,$338 million,3600 Mbbl; 8 Mbbl,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64119,
Nsntra,Ahmad Maselan,The Order,60k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 19 hours ago,3 Hundred Tons per month,,Central Planning,$337 million,74 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=61896,
Slopika,Storm,,6k active personnel,0 ships,,Finest of the 19th century,Angelic,None,Poor,last online 94 hours ago,2 Hundred Tons per month,,Free Market,$337 million,,Untapped,None,Atlas,Neutral,16335 km 2,http://blocgame.com/stats.php?id=64284,
Agostino,Augusto,The Order,83k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Poor,online now,9 Hundred Tons per month,11 Mbbl per month,Central Planning,$336 million,7815 Mbbl; 11 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=60229,
Iraqghanistan,an unwashed arab.,The Khilafah,18k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 15 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$336 million,1925 Mbbl; 4 Mbbl,Untapped,Small,Egypt,Soviet Union,20200 km 2,http://blocgame.com/stats.php?id=64180,
m4cm4ni4c,m4cm4ni4c,,6k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 151 hours ago,2 Hundred Tons per month,,Free Market,$336 million,,Untapped,None,China,Neutral,16335 km 2,http://blocgame.com/stats.php?id=64184,
SomaliFarmers,dynastylord,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 100 hours ago,3 Hundred Tons per month,,Central Planning,$336 million,,Untapped,None,Congo,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=64225,
Morganna,rmullins005,PanWorld Alliance,20k active personnel,0 ships,,Finest of the 19th century,Questionable,None,Standard,last online 74 hours ago,2 Hundred Tons per month,,Mixed Economy,$336 million,,Untapped,None,Amazonia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64321,
Beluncas War,RamaRama,PIRATES,19k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 17 hours ago,15 Hundred Tons per month,18 Mbbl per month,Free Market,$335 million,106 Mbbl; 18 Mbbl,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=61487,
bosspizzpls,bosspizzpls,,15k active personnel,0 ships,,First World War surplus,Nice,None,Elite,last online 31 hours ago,2 Hundred Tons per month,,Central Planning,$335 million,,Untapped,None,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64296,
gloriousleader1,gloriousleader1,,5k active personnel,0 ships,,First World War surplus,Angelic,None,Elite,last online 32 hours ago,2 Hundred Tons per month,,Central Planning,$335 million,,Untapped,None,China,Soviet Union,19800 km 2,http://blocgame.com/stats.php?id=64299,
Tyeblikka,auscultare,,20k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 80 hours ago,2 Hundred Tons per month,,Central Planning,$335 million,,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64306,
BUMBANATION,BUMBA,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 77 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$335 million,1 Mbbl,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64314,
dendiface,dendiface,,18k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 22 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$335 million,3723 Mbbl; 2 Mbbl,Untapped,None,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=64319,
basetrade,basetrade,,18k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 22 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$335 million,1050 Mbbl; 2 Mbbl,Untapped,None,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=64329,
charlesxavier,charlesxavier,,18k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 22 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$335 million,1427 Mbbl; 2 Mbbl,Untapped,None,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=64355,
Newer Sweden,Richard Larsson,,25k active personnel,0 ships,,First World War surplus,Nice,None,Elite,last online 79 hours ago,3 Hundred Tons per month,,Central Planning,$334 million,,Untapped,None,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=53689,
Nexitava,Nexiy,,18k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 46 hours ago,2 Hundred Tons per month,,Mixed Economy,$334 million,,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=54774,
East Black Rock,Shiro Shirogane,The High Council,13k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 82 hours ago,3 Hundred Tons per month,,Central Planning,$334 million,,Untapped,None,Pacific Rim,Soviet Union,19799 km 2,http://blocgame.com/stats.php?id=60120,
ONE__KOREA,kleebo_2,The Order,59k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$334 million,180 Mbbl,Untapped,Small,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63934,
Goma,Lownslo,Brotherhood of Zion,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 76 hours ago,2 Hundred Tons per month,,Mixed Economy,$334 million,,Untapped,None,Congo,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64252,
Salad,Salad,,25k active personnel,0 ships,,First World War surplus,Angelic,None,Elite,last online 96 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$334 million,3035 Mbbl; 2 Mbbl,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64277,
ratdotabestdota,ratdotabestdota,,18k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 22 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$334 million,2181 Mbbl; 2 Mbbl,Untapped,None,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=64316,
North Koreastan,Kim Jong X,,20k active personnel,0 ships,,Finest of the 19th century,Angelic,None,Standard,last online 108 hours ago,2 Hundred Tons per month,,Mixed Economy,$333 million,,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=39034,
Syraan,Desus,The Order,32k active personnel,0 ships,,First World War surplus,Good,1 factory,Standard,last online 5 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$333 million,2277 Mbbl; 2 Mbbl,Plentiful,Meagre,Egypt,Soviet Union,16500 km 2,http://blocgame.com/stats.php?id=59870,
Ohms,BigJim,,25k active personnel,0 ships,,First World War surplus,Angelic,None,Elite,last online 108 hours ago,3 Hundred Tons per month,,Free Market,$333 million,307 Mbbl,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64254,
AlHattaf,JaadJafar,,18k active personnel,0 ships,,Finest of the 19th century,Angelic,None,Standard,last online 100 hours ago,3 Hundred Tons per month,,Mixed Economy,$333 million,4577 Mbbl,Untapped,None,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64266,
yabinsk,KiRov,,20k active personnel,0 ships,,Finest of the 19th century,Angelic,None,Standard,last online 103 hours ago,2 Hundred Tons per month,,Central Planning,$333 million,,Untapped,None,The Subcontinent,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64267,
theonehundred,theonehundred,,18k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 22 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$333 million,3087 Mbbl; 2 Mbbl,Untapped,None,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=64336,
Kendor,Billy5545,,20k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 55 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$332 million,120 Mbbl,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=62746,
Hezstallah,Stalinasrallah,Al-Qassam Brigades,10k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 1 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$332 million,840 Mbbl; 3 Mbbl,,Small,Arabia,Soviet Union,15692 km 2,http://blocgame.com/stats.php?id=64096,
alex,afubscjk,,22k active personnel,0 ships,,Finest of the 19th century,Angelic,None,Poor,last online 99 hours ago,2 Hundred Tons per month,,Free Market,$332 million,,Untapped,None,Gran Colombia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64272,
Alpha,Ryguy1005,,22k active personnel,0 ships,,Finest of the 19th century,Angelic,None,Standard,last online 54 hours ago,2 Hundred Tons per month,,Mixed Economy,$332 million,,Untapped,None,Gran Colombia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64279,
hatchblock,hatchblock,,18k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 22 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$332 million,2258 Mbbl; 2 Mbbl,Untapped,None,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=64353,
wildestislands,wildestislands,,18k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 22 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$332 million,4941 Mbbl; 2 Mbbl,Untapped,None,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=64354,
weebsunite,weebsunite,,18k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 22 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$332 million,2829 Mbbl; 2 Mbbl,Untapped,None,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=64356,
Daricia,Luisinian,,6k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 57 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$331 million,3069 Mbbl; 1 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=64185,
beyondthesummit,beyondthesummit,,18k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 22 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$331 million,1713 Mbbl; 2 Mbbl,Untapped,None,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=64320,
Pirati,AbeHeadshotLincoln,,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Standard,last online 114 hours ago,3 Hundred Tons per month,,Free Market,$330 million,89 Mbbl,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=45369,
Inoroth,Inoroth,,2k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 75 hours ago,3 Hundred Tons per month,,Mixed Economy,$330 million,,Untapped,None,Amazonia,Neutral,19602 km 2,http://blocgame.com/stats.php?id=46494,
Marelda,Lamirea,,20k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 73 hours ago,2 Hundred Tons per month,,Mixed Economy,$330 million,,Untapped,None,Southern Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=51534,
Khergit Khanate,spider999222,,25k active personnel,0 ships,,First World War surplus,Nice,None,Elite,last online 75 hours ago,2 Hundred Tons per month,,Central Planning,$330 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=53307,
Good Jobs,Mongoloid Manager,,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 121 hours ago,2 Hundred Tons per month,,Mixed Economy,$330 million,,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=57865,
Lorderan,Dangerfield,,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 122 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$330 million,267 Mbbl,Untapped,None,West Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=58538,
RUUM,RAYMONDSKY,,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 113 hours ago,2 Hundred Tons per month,,Mixed Economy,$330 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60543,
GOLAND,RUBAH3,,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 113 hours ago,2 Hundred Tons per month,,Mixed Economy,$330 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61037,
Huutis,Noyyms,,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 122 hours ago,2 Hundred Tons per month,,Free Market,$330 million,,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64231,
Mashed Potatoes,Mr. Alpha Potato,,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 121 hours ago,2 Hundred Tons per month,,Free Market,$330 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64234,
Crisha,Michael19,,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 121 hours ago,2 Hundred Tons per month,,Mixed Economy,$330 million,,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64237,
Macholand,Randy Savage,,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 121 hours ago,2 Hundred Tons per month,,Free Market,$330 million,,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64239,
Pharaohs,Odharnait,,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 119 hours ago,2 Hundred Tons per month,,Mixed Economy,$330 million,,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64242,
Roque,GreatestEver,,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 119 hours ago,2 Hundred Tons per month,,Mixed Economy,$330 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64243,
The Asians,OJustReckless,,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 114 hours ago,2 Hundred Tons per month,,Mixed Economy,$330 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64251,
militaryjunta,militaryjunta,,25k active personnel,0 ships,,First World War surplus,Angelic,None,Elite,last online 3 hours ago,2 Hundred Tons per month,,Central Planning,$330 million,,Untapped,None,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64290,
Bosniastan,JosipBroz,Comintern,30k active personnel,0 ships,,First World War surplus,Nice,1 factory,Good,online now,7 Hundred Tons per month,9 Mbbl per month,Central Planning,$330 million,3524 Mbbl; 9 Mbbl,Untapped,Meagre,Arabia,Soviet Union,21800 km 2,http://blocgame.com/stats.php?id=64305,
Hanoi,CarlC99,,25k active personnel,0 ships,,First World War surplus,Nice,None,Elite,last online 55 hours ago,2 Hundred Tons per month,,Free Market,$330 million,,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64318,
justin,jlv432123,,20k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 71 hours ago,2 Hundred Tons per month,,Free Market,$330 million,,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64325,
Gammarium,President DeGoes,,20k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 68 hours ago,2 Hundred Tons per month,,Mixed Economy,$330 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64332,
Luxuria,askpwnsall,,10k active personnel,0 ships,,First World War surplus,Nice,None,Elite,last online 67 hours ago,2 Hundred Tons per month,,Mixed Economy,$330 million,,Untapped,None,East Indies,Neutral,19602 km 2,http://blocgame.com/stats.php?id=64333,
Learlet,DH1989,,20k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 64 hours ago,2 Hundred Tons per month,,Central Planning,$330 million,,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64346,
TheDankLight,TheDankDark,The High Council,45k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 8 hours ago,2 Hundred Tons per month,3 Mbbl per month,Central Planning,$329 million,1580 Mbbl; 3 Mbbl,Untapped,Small,Persia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60950,
Anthony,sgtandrade2014,The Order,66k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Poor,last online 91 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$329 million,2 Mbbl,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=62825,
Crowania,ThatCrowYouKnow,,8k active personnel,0 ships,,Finest of the 19th century,Nice,None,Poor,last online 146 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$329 million,1 Mbbl,Untapped,None,Caribbean,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=64196,
Yajiz,Whyagain,,20k active personnel,0 ships,,Finest of the 19th century,Angelic,None,Standard,last online 79 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$328 million,2308 Mbbl; 1 Mbbl,Untapped,None,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64275,
Angles,Badman,SPQR,20k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,last online 3 hours ago,10 Hundred Tons per month,,Free Market,$327 million,,Untapped,None,Mesopotamia,United States,20000 km 2,http://blocgame.com/stats.php?id=62095,
masterspy,masterspy,,25k active personnel,0 ships,,First World War surplus,Angelic,None,Elite,last online 32 hours ago,2 Hundred Tons per month,,Mixed Economy,$326 million,,Untapped,Meagre,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64274,
Tom and Jerry,Tom and Jerry,,25k active personnel,0 ships,,First World War surplus,Angelic,None,Elite,last online 32 hours ago,2 Hundred Tons per month,,Central Planning,$326 million,,Untapped,None,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64288,
Kalashstan,Kalashstan,,25k active personnel,0 ships,,First World War surplus,Angelic,None,Elite,last online 53 hours ago,2 Hundred Tons per month,,Central Planning,$326 million,,Untapped,None,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64289,
donaldtrump2016,donaldtrump2016,,25k active personnel,0 ships,,First World War surplus,Angelic,None,Elite,last online 53 hours ago,2 Hundred Tons per month,,Central Planning,$326 million,,Untapped,None,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64293,
mexicanwall,mexicanwall,,25k active personnel,0 ships,,First World War surplus,Angelic,None,Elite,last online 53 hours ago,2 Hundred Tons per month,,Central Planning,$326 million,,Untapped,None,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64294,
nbaworthy,nbaworthy,,25k active personnel,0 ships,,First World War surplus,Angelic,None,Elite,last online 8 hours ago,2 Hundred Tons per month,,Central Planning,$326 million,,Untapped,None,China,United States,20000 km 2,http://blocgame.com/stats.php?id=64295,
She Hui,ComradeHowell,,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 124 hours ago,2 Hundred Tons per month,,Central Planning,$325 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=46029,
Krvaalia,Lorddeathbane,,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 126 hours ago,2 Hundred Tons per month,,Central Planning,$325 million,,Untapped,None,The Subcontinent,Neutral,20000 km 2,http://blocgame.com/stats.php?id=51768,
Harvatska,CroMapper,,20k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 53 hours ago,2 Hundred Tons per month,,Mixed Economy,$325 million,,Untapped,None,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=54103,
tony,sgtandrade2019,The Order,30k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 91 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$325 million,1 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62876,
Black Money,Babe,,26k active personnel,0 ships,,Finest of the 19th century,Nice,None,Good,last online 8 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$325 million,1767 Mbbl; 4 Mbbl,Untapped,Small,Atlas,Soviet Union,20111 km 2,http://blocgame.com/stats.php?id=64241,
South Aden,Osam,,20k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 60 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$325 million,2746 Mbbl; 1 Mbbl,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64350,
Misthalin,Geralt Octava,,20k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 54 hours ago,2 Hundred Tons per month,,Mixed Economy,$325 million,,Untapped,None,Southern Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64357,
Bricksport,Admiral Legend,,20k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 53 hours ago,2 Hundred Tons per month,,Central Planning,$325 million,159 Mbbl,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64360,
de Tropico,Karlos2,,20k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 53 hours ago,2 Hundred Tons per month,,Mixed Economy,$325 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64363,
Madurolandia,Nicolas Maduro,,25k active personnel,0 ships,,First World War surplus,Nice,None,Elite,last online 33 hours ago,2 Hundred Tons per month,3 Mbbl per month,Central Planning,$325 million,3326 Mbbl; 3 Mbbl,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64366,
unitedjj,joshua02,,20k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 50 hours ago,2 Hundred Tons per month,,Mixed Economy,$324 million,,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64368,
Americans,Schilling,,18k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 46 hours ago,3 Hundred Tons per month,,Free Market,$324 million,,Untapped,None,Amazonia,United States,20000 km 2,http://blocgame.com/stats.php?id=64373,
Slavistan,JosipBrozTito,,6k active personnel,0 ships,,First World War surplus,Good,None,Undisciplined Rabble,last online 6 hours ago,11 Hundred Tons per month,11 Mbbl per month,Mixed Economy,$323 million,1321 Mbbl; 11 Mbbl,Untapped,None,Arabia,Soviet Union,17449 km 2,http://blocgame.com/stats.php?id=64113,
Clarines,YoonB,,20k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 158 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$322 million,190 Mbbl; 1 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=58163,
Armour Malaya,Ranger Mekanize,,8k active personnel,0 ships,,First World War surplus,Questionable,None,Good,last online 153 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$322 million,321 Mbbl,Untapped,Meagre,The Subcontinent,Neutral,13343 km 2,http://blocgame.com/stats.php?id=62747,
Hidin,Hidin,,54k active personnel,0 ships,,First World War surplus,Isolated,1 factory,Undisciplined Rabble,last online 1 hours ago,1 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$322 million,269 Mbbl,Depleted,None,East Indies,Neutral,11881 km 2,http://blocgame.com/stats.php?id=64108,
Gammaria,Jacob DeGoes,,31k active personnel,0 ships,,Finest of the 19th century,Good,None,Good,last online 4 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$322 million,156 Mbbl; 1 Mbbl,Untapped,Meagre,East Indies,Soviet Union,20398 km 2,http://blocgame.com/stats.php?id=64334,
Bung Tongue,BeiberHole69,SPQR,20k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 22 hours ago,2 Hundred Tons per month,,Central Planning,$322 million,,Untapped,None,Mesoamerica,United States,20000 km 2,http://blocgame.com/stats.php?id=64380,
navifanboy,navifanboy,,18k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 22 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$321 million,3743 Mbbl; 2 Mbbl,Untapped,None,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=64317,
Berlanto,Constinople IV,,1k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 43 hours ago,2 Hundred Tons per month,,Central Planning,$321 million,,Untapped,None,Atlas,Neutral,19602 km 2,http://blocgame.com/stats.php?id=64377,
Holste,colinyugo,,20k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 52 hours ago,2 Hundred Tons per month,,Free Market,$320 million,,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=58886,
Davidikstan,DCoff,,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 9 hours ago,2 Hundred Tons per month,,Free Market,$320 million,,Untapped,None,East Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=59575,
