country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Neu Thulea,BloodWing155,The Order,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 112 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$275 million,1 Mbbl,Untapped,None,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63505,
New Celtia,Lycaedon,,4k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 165 hours ago,2 Hundred Tons per month,,Mixed Economy,$274 million,,Untapped,None,Mesoamerica,Neutral,19212 km 2,http://blocgame.com/stats.php?id=53998,
Great Malaya,hydraghost,,30k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 96 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$274 million,316 Mbbl; 2 Mbbl,Untapped,None,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60510,
Anthony,sgtandrade2014,The Order,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 88 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$274 million,1 Mbbl,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=62825,
Willacoochiepop,Fawn Dell Maibalz,Farmington Brigade,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,online now,3 Hundred Tons per month,,Central Planning,$274 million,,Untapped,None,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62992,
heide,this isnt taken,,7k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,online now,4 Hundred Tons per month,,Central Planning,$274 million,80 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63953,
Kindia,SwedishCat,,7k active personnel,0 ships,Finest of the 19th century,Nice,None,Good,last online 24 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$273 million,246 Mbbl; 2 Mbbl,Untapped,None,Guinea,United States,16335 km 2,http://blocgame.com/stats.php?id=58626,
SaorStatEire,jaybyrne9,,34k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 164 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$272 million,2 Mbbl,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=50293,
Peopleoil,newname,The High Council,12k active personnel,0 ships,Finest of the 19th century,Questionable,None,Undisciplined Rabble,online now,4 Hundred Tons per month,2 Mbbl per month,Free Market,$272 million,3015 Mbbl,Untapped,Meagre,Egypt,United States,18907 km 2,http://blocgame.com/stats.php?id=59041,
Smoking Bandit,RENTAKA,,10k active personnel,0 ships,Finest of the 19th century,Angelic,None,Good,last online 111 hours ago,4 Hundred Tons per month,6 Mbbl per month,Central Planning,$272 million,2209 Mbbl; 6 Mbbl,Untapped,Mediocre,Egypt,Soviet Union,18753 km 2,http://blocgame.com/stats.php?id=60611,
AloqStaq,zulhasr39680,SPQR,39k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 3 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$272 million,2214 Mbbl; 4 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62186,
Kampung Dusun,Sarip Dol,PIRATES,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 3 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$272 million,301 Mbbl; 2 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62351,
Russica,austinfitch76,A House Divided,30k active personnel,0 ships,First World War surplus,Nice,None,Good,last online 45 hours ago,3 Hundred Tons per month,,Central Planning,$272 million,,Untapped,Meagre,Persia,Soviet Union,20200 km 2,http://blocgame.com/stats.php?id=63781,
qwertyuiop,rumsods mom,The High Council,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 96 hours ago,2 Hundred Tons per month,,Mixed Economy,$271 million,,Untapped,Meagre,Arabia,Neutral,20398 km 2,http://blocgame.com/stats.php?id=59451,
Kawani,laviola,Hansa,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 162 hours ago,2 Hundred Tons per month,,Central Planning,$271 million,,Untapped,None,Mesopotamia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60997,
RollingRock,Jonzy,The Order,35k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 13 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$271 million,190 Mbbl; 4 Mbbl,Untapped,Mediocre,Southern Africa,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62175,
MembumiHangus,Hambikko,,19k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 9 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$271 million,2506 Mbbl; 2 Mbbl,Untapped,Meagre,Atlas,Neutral,19994 km 2,http://blocgame.com/stats.php?id=62424,
Chistriania,Chistrian,The United Nations,8k active personnel,0 ships,Finest of the 19th century,Good,None,Elite,last online 43 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$271 million,284 Mbbl,,Meagre,Southern Cone,Neutral,20109 km 2,http://blocgame.com/stats.php?id=63264,
Jevgeniumland,Jevgenerus,,16k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 8 hours ago,6 Hundred Tons per month,,Central Planning,$270 million,,Untapped,None,Southern Africa,Soviet Union,19960 km 2,http://blocgame.com/stats.php?id=55289,
Volco,Bull3tM0nk3y,The DSA,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 8 hours ago,3 Hundred Tons per month,,Central Planning,$270 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62819,
Chepir,Sultan Zoul VII,,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 76 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$270 million,324 Mbbl; 1 Mbbl,Untapped,None,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62835,
Classic,Paul Dano,The Order,23k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 94 hours ago,4 Hundred Tons per month,,Free Market,$270 million,,Untapped,None,Guinea,United States,20195 km 2,http://blocgame.com/stats.php?id=63054,
deepfriedbutter,kittenSmasher,SPQR,24k active personnel,0 ships,Finest of the 19th century,Angelic,None,Poor,online now,6 Hundred Tons per month,2 Mbbl per month,Free Market,$269 million,421 Mbbl; 2 Mbbl,Untapped,None,West Africa,United States,20000 km 2,http://blocgame.com/stats.php?id=44479,
Piratini,Sire Lorenz,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 69 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$269 million,,Untapped,None,Southern Cone,Neutral,16335 km 2,http://blocgame.com/stats.php?id=55891,
Qastury,kasturi,PIRATES,43k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 11 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$269 million,1460 Mbbl; 1 Mbbl,Untapped,Meagre,Atlas,Neutral,16172 km 2,http://blocgame.com/stats.php?id=61699,
Onstantinia,Thair,African Socialism 2,13k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 30 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$269 million,2 Mbbl,Untapped,Meagre,Congo,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62513,
Zejoria,Essola,,23k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 109 hours ago,2 Hundred Tons per month,,Central Planning,$269 million,,Untapped,None,East Africa,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=63422,
Dumbadai,swami54,,8k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 47 hours ago,2 Hundred Tons per month,,Central Planning,$269 million,,Untapped,None,West Africa,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63939,
pandoria,panzer4h,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 116 hours ago,2 Hundred Tons per month,,Mixed Economy,$268 million,,Untapped,None,Guinea,Neutral,16172 km 2,http://blocgame.com/stats.php?id=40381,
Planistan,YouDontGetToBringFriends,Al-Qassam Brigades,29k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 10 hours ago,4 Hundred Tons per month,,Central Planning,$268 million,,Untapped,None,East Africa,Neutral,20398 km 2,http://blocgame.com/stats.php?id=54874,
Iramerica,general_pooya,SPQR,4k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 88 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$268 million,3407 Mbbl,Untapped,Small,Persia,United States,19406 km 2,http://blocgame.com/stats.php?id=59804,1 Tons
Huntubuntu,Soviet,Freedom Legion,37k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 130 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$268 million,3377 Mbbl,Untapped,None,Egypt,United States,19799 km 2,http://blocgame.com/stats.php?id=63290,
Gratania,Kyuubi325,,9k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 36 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$268 million,1 Mbbl,Untapped,None,East Africa,Neutral,16500 km 2,http://blocgame.com/stats.php?id=63961,
The Joose,BomberJack,SPQR,29k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 42 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$267 million,4535 Mbbl; 2 Mbbl,Untapped,None,Egypt,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=48611,
Pilkington,Aura Dawn,,9k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 30 hours ago,2 Hundred Tons per month,,Mixed Economy,$267 million,,Untapped,None,China,Neutral,16335 km 2,http://blocgame.com/stats.php?id=48624,
DonateLandss,JustAFakee,,13k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 54 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$267 million,464 Mbbl; 1 Mbbl,Untapped,Meagre,China,Neutral,19602 km 2,http://blocgame.com/stats.php?id=54479,
The Silver Hand,Morladim,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 39 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$267 million,218 Mbbl; 1 Mbbl,Untapped,None,Pacific Rim,United States,19602 km 2,http://blocgame.com/stats.php?id=56161,
Imaginary Land,Chet Manly,The High Council,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 12 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$267 million,45 Mbbl,Untapped,Small,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=58961,
\\\'Nam,Ben DerHover,Farmington Brigade,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$267 million,77 Mbbl; 1 Mbbl,Untapped,None,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62900,
Cocainum,gonzarlis,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 140 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$266 million,249 Mbbl; 1 Mbbl,Untapped,None,Gran Colombia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=41121,
Marcus,Marcus Mills,Interpol,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 97 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$266 million,2188 Mbbl; 2 Mbbl,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=46590,
Birgland,snesiscool,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 140 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$266 million,213 Mbbl; 2 Mbbl,Untapped,None,Mesoamerica,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=58700,
Guerilla,mohdirfan,,19k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$266 million,155 Mbbl; 1 Mbbl,Untapped,None,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=61854,
Guerilla 97,Mohd Syakir Irfan,,21k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$266 million,184 Mbbl; 1 Mbbl,Untapped,None,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62872,
Waaaghsylvania,ArdBoy,,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 131 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$266 million,480 Mbbl; 1 Mbbl,Untapped,None,Southern Cone,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62999,
Fascist Italy,BenitoMussolini,The Fascist Regime,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 158 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$266 million,1 Mbbl,Untapped,None,East Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63035,
Monevria,Bateman DT,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 135 hours ago,4 Hundred Tons per month,,Free Market,$266 million,,Untapped,None,Southern Cone,United States,20000 km 2,http://blocgame.com/stats.php?id=63228,
Cheneystan,Rick Cheney,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 135 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$266 million,120 Mbbl; 1 Mbbl,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=63269,
Victory & Zion,Francis II,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 134 hours ago,2 Hundred Tons per month,,Mixed Economy,$266 million,,Untapped,None,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63280,
Break,youwillbreak,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 133 hours ago,3 Hundred Tons per month,,Central Planning,$266 million,391 Mbbl,Untapped,None,Southern Africa,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63356,
MYland,M U H D ASYRAF,,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 80 hours ago,2 Hundred Tons per month,,Central Planning,$265 million,352 Mbbl,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60582,
gitgud,Xx420blaz31txX,,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 107 hours ago,2 Hundred Tons per month,3 Mbbl per month,Free Market,$265 million,1747 Mbbl,Untapped,None,Arabia,United States,16335 km 2,http://blocgame.com/stats.php?id=63729,
SAUDI OPEC,OPEC,Brotherhood of Nod,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 119 hours ago,3 Hundred Tons per month,7 Mbbl per month,Free Market,$264 million,1088 Mbbl,Untapped,Small,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62838,
Acme,Meestar,,23k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 154 hours ago,2 Hundred Tons per month,,Central Planning,$264 million,,Untapped,None,China,Soviet Union,19998 km 2,http://blocgame.com/stats.php?id=63108,
Ekodebota,tfwqtp2tlgf|;3,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,online now,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$263 million,1726 Mbbl; 3 Mbbl,Untapped,Small,Atlas,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=53422,
Ishtar,Magnus Magnus,Brotherhood of Nod,22k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 8 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$263 million,4201 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,19406 km 2,http://blocgame.com/stats.php?id=55882,
MyBigDick,ii Milos ii,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 99 hours ago,2 Hundred Tons per month,,Mixed Economy,$263 million,,Untapped,None,Pacific Rim,Neutral,16500 km 2,http://blocgame.com/stats.php?id=61178,
Novorum,Novorum,The Order,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 24 hours ago,5 Hundred Tons per month,,Mixed Economy,$263 million,,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=61987,
Pokok Sena,bobit2,The Order,39k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 3 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$263 million,476 Mbbl,Untapped,Meagre,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63144,
Narcoestado,Se�orSting,,18k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,online now,5 Hundred Tons per month,2 Mbbl per month,Free Market,$263 million,,Untapped,None,Caribbean,United States,16500 km 2,http://blocgame.com/stats.php?id=63377,
Great Heights,Jennynuts,,8k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 65 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$263 million,1 Mbbl,Untapped,None,Mesoamerica,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63886,
