country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Gospodarka,Sepeer,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 114 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$316 million,2320 Mbbl; 1 Mbbl,Untapped,None,Mesopotamia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63946,
Guiabras,Guilherme Pires,U.S.A.L,24k active personnel,0 ships,Finest of the 19th century,Isolated,None,Poor,last online 29 hours ago,0 Hundred Tons per month,,Free Market,$316 million,,Untapped,Meagre,Amazonia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64091,
Ascandavia,franky_ce,,2k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 34 hours ago,3 Hundred Tons per month,,Mixed Economy,$316 million,,Untapped,None,Southern Cone,Neutral,19406 km 2,http://blocgame.com/stats.php?id=64097,
Black Swamp,dopes,The United Nations,24k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 1 hours ago,4 Hundred Tons per month,,Free Market,$315 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=51451,
umalien,lukas9834,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 26 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$315 million,2063 Mbbl; 1 Mbbl,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60011,
Fludena,mkelland4,,7k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 2 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$315 million,1741 Mbbl,Untapped,None,Atlas,United States,16335 km 2,http://blocgame.com/stats.php?id=64036,
Sunwukong,Sunwukong,,10k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 26 hours ago,2 Hundred Tons per month,,Central Planning,$315 million,,Untapped,None,Southern Africa,Neutral,19800 km 2,http://blocgame.com/stats.php?id=64106,
scaindoza,coolbros239,,7k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 67 hours ago,2 Hundred Tons per month,,Mixed Economy,$314 million,,Untapped,None,Mesopotamia,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=60238,
Latin,SunDay,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 8 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$314 million,696 Mbbl; 1 Mbbl,Untapped,None,Southern Cone,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64092,
�bermensch,Fegelein,The Order,18k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 7 hours ago,5 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$313 million,3322 Mbbl; 1 Mbbl,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=52438,
ONE__KOREA,kleebo_2,The Order,51k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$313 million,231 Mbbl,,Meagre,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63934,
Dank maymays,D.J.Trump,,35k active personnel,0 ships,First World War surplus,Nice,None,Good,last online 96 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$313 million,1 Mbbl,Untapped,None,Guinea,United States,20203 km 2,http://blocgame.com/stats.php?id=63983,
sandshark,sandshark,The Order,37k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 3 hours ago,12 Hundred Tons per month,2 Mbbl per month,Central Planning,$312 million,454 Mbbl; 2 Mbbl,Untapped,Small,Gran Colombia,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=62581,
Black Pearl,Jacks Sparrows,,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 2 hours ago,7 Hundred Tons per month,1 Mbbl per month,Central Planning,$312 million,263 Mbbl,Untapped,Meagre,Southern Cone,United States,20000 km 2,http://blocgame.com/stats.php?id=63631,
Glueyou,Soupcockporkpie,The Order,31k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 10 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$312 million,98 Mbbl,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=63842,
Vigora,Pasteur,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 67 hours ago,2 Hundred Tons per month,,Free Market,$312 million,,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64045,
Agapeosis,ShawnK,,9k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 42 hours ago,2 Hundred Tons per month,,Central Planning,$312 million,,Untapped,None,Gran Colombia,Neutral,19800 km 2,http://blocgame.com/stats.php?id=64085,
Katyusha,Daring Katyusha,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 32 hours ago,3 Hundred Tons per month,,Mixed Economy,$312 million,,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=64099,
NovaHispania,XarV,,25k active personnel,0 ships,First World War surplus,Isolated,None,Elite,last online 25 hours ago,2 Hundred Tons per month,,Free Market,$312 million,330 Mbbl,Untapped,None,Gran Colombia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64102,
Tugro,EMHGAMES,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 16 hours ago,2 Hundred Tons per month,,Mixed Economy,$312 million,,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64133,
Akihabara,KawaiiKrusader,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 172 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$311 million,183 Mbbl; 1 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=53845,
melakar raya,coin,,59k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,online now,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$311 million,333 Mbbl; 5 Mbbl,Untapped,Somewhat Large,The Subcontinent,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62446,
Ashraff,lop96,,25k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 1 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$311 million,4224 Mbbl; 1 Mbbl,Untapped,Small,Arabia,United States,20000 km 2,http://blocgame.com/stats.php?id=62808,
Borderia,OmegaAslan,The United Nations,10k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 45 hours ago,1 Hundred Tons per month,,Free Market,$311 million,,Untapped,Meagre,Persia,Neutral,19998 km 2,http://blocgame.com/stats.php?id=63992,
Nexsonia,Lucas of Nexonia,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 5 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$311 million,470 Mbbl,Untapped,None,The Subcontinent,United States,20000 km 2,http://blocgame.com/stats.php?id=64109,
Simfac,toasty54,,18k active personnel,0 ships,Finest of the 19th century,Normal,None,Good,last online 20 hours ago,2 Hundred Tons per month,,Free Market,$311 million,,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=64115,
Psychotropia,President_Bloodmoney,Brotherhood of Zion,25k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 6 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$311 million,238 Mbbl; 2 Mbbl,Untapped,Meagre,East Africa,Neutral,20203 km 2,http://blocgame.com/stats.php?id=64125,
softlandia,Cikdacan123,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 17 hours ago,2 Hundred Tons per month,,Mixed Economy,$311 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64131,
Singapore,Lee Kuan Yew,The Order,29k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 60 hours ago,5 Hundred Tons per month,,Central Planning,$310 million,86 Mbbl,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=40001,
Infebiousness,infebious,Interpol,55k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,online now,4 Hundred Tons per month,1 Mbbl per month,Free Market,$310 million,282 Mbbl,Untapped,Mediocre,Southern Africa,United States,20000 km 2,http://blocgame.com/stats.php?id=40302,
/K/,762x39,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 19 hours ago,2 Hundred Tons per month,,Mixed Economy,$310 million,,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=44958,
Foundation,Danzo,Brotherhood of Zion,44k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 19 hours ago,8 Hundred Tons per month,,Central Planning,$310 million,78 Mbbl,Untapped,Mediocre,China,Neutral,23665 km 2,http://blocgame.com/stats.php?id=46870,1 Tons
One Nation,King Hassan,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 21 hours ago,2 Hundred Tons per month,,Free Market,$310 million,,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=49535,
Calbia,Rulz,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 20 hours ago,2 Hundred Tons per month,,Mixed Economy,$310 million,,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=50876,
Sodor,Sir Topham Hatt,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 24 hours ago,2 Hundred Tons per month,,Mixed Economy,$310 million,,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=54806,
Bunga Malaya,Tun Adam Z,,15k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 103 hours ago,2 Hundred Tons per month,,Mixed Economy,$310 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61824,
Free Persia,Trump,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 22 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$310 million,3098 Mbbl; 2 Mbbl,Untapped,None,Persia,United States,20000 km 2,http://blocgame.com/stats.php?id=62875,
Dirk-Dirkastan,Vyper,The Order,43k active personnel,0 ships,First World War surplus,Isolated,2 factories,Poor,online now,8 Hundred Tons per month,3 Mbbl per month,Free Market,$310 million,211 Mbbl,Plentiful,Meagre,Caribbean,United States,20788 km 2,http://blocgame.com/stats.php?id=63936,
Bubstonia,freebubster1776,,7k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 96 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$310 million,1 Mbbl,Untapped,None,Mesoamerica,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63982,
Buzir,Sir Ribuz,Che Guevara League,31k active personnel,0 ships,First World War surplus,Good,None,Good,last online 2 hours ago,5 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$310 million,71 Mbbl,Untapped,Meagre,Southern Cone,United States,20200 km 2,http://blocgame.com/stats.php?id=64064,
Seixal,Erina Volevah,Che Guevara League,26k active personnel,0 ships,First World War surplus,Good,1 factory,Standard,last online 4 hours ago,5 Hundred Tons per month,,Central Planning,$310 million,55 Mbbl,Untapped,None,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64079,
qigong,Qigong,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 41 hours ago,2 Hundred Tons per month,,Free Market,$310 million,,Untapped,None,China,United States,20000 km 2,http://blocgame.com/stats.php?id=64086,
sultallian,sultallian,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 21 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$310 million,3666 Mbbl; 2 Mbbl,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64119,
Bastwo,Hagkey,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 20 hours ago,2 Hundred Tons per month,,Central Planning,$310 million,,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64120,
Albaniona,Freshinson,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 20 hours ago,2 Hundred Tons per month,,Free Market,$310 million,,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64121,
York Island,Sir York,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 2 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$310 million,445 Mbbl; 1 Mbbl,Untapped,None,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=64122,
Danzig,kilgoretrout,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 19 hours ago,2 Hundred Tons per month,,Mixed Economy,$310 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64123,
Magnarok,Avakar,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 19 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$310 million,1 Mbbl,Untapped,None,West Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64124,
Pingdeng,Soni,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 18 hours ago,3 Hundred Tons per month,,Central Planning,$310 million,,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64127,
Sperg,Overlord Sperg,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 17 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$310 million,1851 Mbbl; 1 Mbbl,Untapped,None,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64130,
Aprus,SapplerHD,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 16 hours ago,2 Hundred Tons per month,,Free Market,$310 million,,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64132,
Grelden,Thomas Dewa,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 15 hours ago,2 Hundred Tons per month,,Central Planning,$310 million,,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64134,
Chinese Empire,Chairman Mao Zedong,The High Council,28k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 18 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$309 million,124 Mbbl; 2 Mbbl,Untapped,Small,China,Soviet Union,20200 km 2,http://blocgame.com/stats.php?id=54448,
Selousia,Nathaniel Selous,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 110 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,Southern Africa,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63662,
Oilpotamia,WarZone115,,10k active personnel,0 ships,First World War surplus,Isolated,1 factory,Elite,online now,6 Hundred Tons per month,7 Mbbl per month,Free Market,$309 million,1623 Mbbl,Near Depletion,Meagre,Egypt,United States,19164 km 2,http://blocgame.com/stats.php?id=64020,
Last Horn,Prince Charming,The Khilafah,31k active personnel,0 ships,First World War surplus,Nice,None,Good,last online 2 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$309 million,355 Mbbl; 1 Mbbl,Untapped,Meagre,West Africa,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64043,
Zakut,banito,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 27 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=64101,
Lamerique,Jamie Lopez,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 27 hours ago,3 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64104,
Blake Island,Sir Jack Sparrow,Pirates of Carribean,31k active personnel,0 ships,First World War surplus,Good,None,Good,last online 2 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$309 million,497 Mbbl; 1 Mbbl,Untapped,Meagre,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=64105,
Nimrod,AceNimrod,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 25 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64107,
Chagondowidi,Tom Spanks,,18k active personnel,0 ships,Finest of the 19th century,Normal,None,Good,last online 1 hours ago,4 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,Congo,United States,20000 km 2,http://blocgame.com/stats.php?id=64136,
Funistan,Evequill,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 120 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$308 million,1 Mbbl,Untapped,Meagre,The Subcontinent,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=8311,
Andes,Murtox,Divine League,18k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,last online 14 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$308 million,452 Mbbl,Plentiful,Meagre,Gran Colombia,Soviet Union,19436 km 2,http://blocgame.com/stats.php?id=51547,
Nahrin,Mahzuz Al-Qanun,PIRATES,14k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 8 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$308 million,168 Mbbl; 1 Mbbl,Untapped,Small,East Indies,Neutral,19602 km 2,http://blocgame.com/stats.php?id=62160,1 Tons
Shamsi Empire,SlickConqueror,,23k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 96 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$308 million,4683 Mbbl; 1 Mbbl,Untapped,None,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63985,
Blackwater Inc,Dark Tenno,PIRATES,31k active personnel,0 ships,First World War surplus,Good,None,Good,last online 2 hours ago,6 Hundred Tons per month,,Central Planning,$308 million,,Untapped,Small,East Indies,Soviet Union,20398 km 2,http://blocgame.com/stats.php?id=64016,
Maiden,Queens Revenge,The United Nations,13k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 2 hours ago,5 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$308 million,2229 Mbbl,Untapped,Meagre,Mesopotamia,United States,19800 km 2,http://blocgame.com/stats.php?id=64049,
Slavistan,JosipBrozTito,,20k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 6 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$308 million,1730 Mbbl; 4 Mbbl,Untapped,None,Arabia,Soviet Union,20600 km 2,http://blocgame.com/stats.php?id=64113,
Hajsy,PykCyk,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 21 hours ago,2 Hundred Tons per month,,Mixed Economy,$308 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64118,
Zama Regia,Mewlia,The Order,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 13 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$308 million,1 Mbbl,Untapped,None,Southern Africa,United States,20000 km 2,http://blocgame.com/stats.php?id=64126,
The UCOA,Stephanobroburg123,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 24 hours ago,2 Hundred Tons per month,,Central Planning,$307 million,,Untapped,None,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=54240,
Clarines,YoonB,,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 113 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$307 million,204 Mbbl; 1 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=58163,
Scarlet Moon,Barbarossa Rugner,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 78 hours ago,2 Hundred Tons per month,,Central Planning,$307 million,,Untapped,None,Southern Africa,Neutral,13475 km 2,http://blocgame.com/stats.php?id=62758,
Neue Preu�en,Joachim von Ribbentrop,The Order,26k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 134 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$307 million,37 Mbbl; 1 Mbbl,Untapped,Meagre,Southern Cone,United States,20398 km 2,http://blocgame.com/stats.php?id=63136,
kweensnkans,Jamal T.Ice cube,The Order,14k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 10 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$307 million,3803 Mbbl,Near Depletion,Meagre,Egypt,United States,19020 km 2,http://blocgame.com/stats.php?id=63345,
Rhuer,Ha1000,,6k active personnel,0 ships,Finest of the 19th century,Normal,1 factory,Undisciplined Rabble,last online 58 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$307 million,3094 Mbbl,Untapped,Meagre,Arabia,Neutral,19021 km 2,http://blocgame.com/stats.php?id=63913,
portarthur,banks,,22k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 10 hours ago,3 Hundred Tons per month,,Mixed Economy,$307 million,339 Mbbl,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=64137,
Memeboyz,BigBoss,,4k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 8 hours ago,2 Hundred Tons per month,,Mixed Economy,$307 million,,Untapped,None,Atlas,Neutral,19503 km 2,http://blocgame.com/stats.php?id=64140,
white shadow,White Shadow,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 6 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$306 million,1134 Mbbl; 2 Mbbl,Untapped,None,Persia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=55012,
East Takistan,Sheepshagger,,22k active personnel,0 ships,Finest of the 19th century,Normal,None,Good,last online 17 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$306 million,2650 Mbbl; 2 Mbbl,Untapped,None,Arabia,Soviet Union,20200 km 2,http://blocgame.com/stats.php?id=58950,
cuba5587,cheguevara,,22k active personnel,0 ships,Finest of the 19th century,Nice,None,Poor,last online 82 hours ago,2 Hundred Tons per month,,Central Planning,$306 million,,Untapped,None,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60080,
Trumpania,FlakeyBlakey,Che Guevara League,22k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 181 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$306 million,207 Mbbl; 1 Mbbl,Untapped,None,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63713,
Lunaris,Julius Weezer,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 70 hours ago,3 Hundred Tons per month,,Mixed Economy,$306 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64030,
Booyakasha,Pennypenny,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 2 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=43208,
xxPROHEROxxz,xxPROHEROxxz,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 5 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=53872,
Bahavian,Captain LoveDucks,The High Council,18k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 3 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$305 million,130 Mbbl; 2 Mbbl,Untapped,Meagre,The Subcontinent,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=54960,
anonimas,Tadzik �eligowski,,10k active personnel,0 ships,First World War surplus,Nice,None,Good,last online 69 hours ago,2 Hundred Tons per month,7 Mbbl per month,Mixed Economy,$305 million,1330 Mbbl; 7 Mbbl,Untapped,None,Atlas,Neutral,10811 km 2,http://blocgame.com/stats.php?id=61583,
King\\\'s,crafox,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 175 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$305 million,289 Mbbl; 1 Mbbl,Untapped,Small,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62408,
Armour Malaya,Ranger Mekanize,,13k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 7 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$305 million,,Untapped,Meagre,The Subcontinent,Neutral,16172 km 2,http://blocgame.com/stats.php?id=62747,
Cuckbois,billybob,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 404154 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64138,
Rock nation,Dewin,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 404154 hours ago,2 Hundred Tons per month,,Free Market,$305 million,,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64139,
Argonautica,Argonauts92,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 404154 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64141,
Until Dawn,xNyx,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 7 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$305 million,1 Mbbl,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64142,
rajallian,rajallian,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 6 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$305 million,3317 Mbbl; 2 Mbbl,Untapped,None,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64144,
Mullumbimby,Martin8120,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 5 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64145,
Guatek,Peter Fratt,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 5 hours ago,2 Hundred Tons per month,,Central Planning,$305 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64146,
Petrovistan,JMHOLM,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 1 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$305 million,1256 Mbbl; 2 Mbbl,Untapped,None,Mesopotamia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64147,
West-Korea,Chang Kai-Shrek,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,online now,2 Hundred Tons per month,,Free Market,$305 million,,Untapped,None,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64148,
Lyreme,TypicalTacticalLag,,21k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,online now,3 Hundred Tons per month,1 Mbbl per month,Free Market,$305 million,1 Mbbl,Untapped,None,Southern Africa,United States,20000 km 2,http://blocgame.com/stats.php?id=64149,
