country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
The NLR,Darknight,Divine League,54k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,online now,26 Hundred Tons per month,2 Mbbl per month,Central Planning,$606 million,137 Mbbl; 2 Mbbl,Untapped,Mediocre,Congo,Soviet Union,36778 km 2,http://blocgame.com/stats.php?id=49701,
Kukulala,Unkel,The High Council,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 17 hours ago,8 Hundred Tons per month,4 Mbbl per month,Free Market,$606 million,449 Mbbl,Untapped,Mediocre,Indochina,United States,32597 km 2,http://blocgame.com/stats.php?id=60796,1 Tons
Whitey,Knee Grow,Brotherhood of Zion,39k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,14 Hundred Tons per month,5 Mbbl per month,Free Market,$605 million,5379 Mbbl; 5 Mbbl,Untapped,Mediocre,Egypt,United States,29860 km 2,http://blocgame.com/stats.php?id=4816,
Batu putih,Harzan,The Federal Colonies,17k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Elite,last online 4 hours ago,6 Hundred Tons per month,4 Mbbl per month,Central Planning,$604 million,371 Mbbl,Untapped,Small,East Indies,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=61926,
Sepidajistan,Shah Squid,Al-Qassam Brigades,21k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$603 million,3812 Mbbl; 2 Mbbl,,Meagre,Atlas,Soviet Union,15693 km 2,http://blocgame.com/stats.php?id=59462,
Cameronia,Cameron Saxonson,Che Guevara League,20k active personnel,0 ships,Finest of the 19th century,Nice,1 factory,Good,last online 3 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$603 million,538 Mbbl; 6 Mbbl,Untapped,None,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,
Scrubistan,Fernando_Shiros,Brotherhood of Nod,38k active personnel,0 ships,First World War surplus,Nice,1 factory,Good,online now,14 Hundred Tons per month,14 Mbbl per month,Central Planning,$600 million,5212 Mbbl; 14 Mbbl,Untapped,Mediocre,Persia,Soviet Union,37387 km 2,http://blocgame.com/stats.php?id=59122,
Fumakila,ahjibgor,Brotherhood of Nod,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 123 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$600 million,313 Mbbl,Untapped,None,East Indies,United States,16335 km 2,http://blocgame.com/stats.php?id=62139,
Pastafarianism,.swf,The Delian League,14k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 166 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$599 million,79 Mbbl; 1 Mbbl,Untapped,None,East Africa,United States,16335 km 2,http://blocgame.com/stats.php?id=63165,
Biji Kurdistan,Myron2point0,Comintern,37k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 10 hours ago,8 Hundred Tons per month,9 Mbbl per month,Central Planning,$598 million,3385 Mbbl; 9 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,20182 km 2,http://blocgame.com/stats.php?id=52906,
Zeon Alliance,Char Aznable,The High Council,30k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,6 Hundred Tons per month,5 Mbbl per month,Free Market,$598 million,89 Mbbl; 5 Mbbl,Untapped,Mediocre,Pacific Rim,United States,29079 km 2,http://blocgame.com/stats.php?id=62248,
constania,Comrade,Divine League,35k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,online now,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$598 million,257 Mbbl; 3 Mbbl,,Small,Congo,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=62606,
Arina,Hakir,Interpol,35k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,6 Hundred Tons per month,1 Mbbl per month,Free Market,$595 million,205 Mbbl,Untapped,Mediocre,Amazonia,United States,30995 km 2,http://blocgame.com/stats.php?id=54480,
Moltandia,Aldrin,,5k active personnel,0 ships,Finest of the 19th century,Angelic,None,Poor,last online 179 hours ago,2 Hundred Tons per month,,Central Planning,$594 million,,Untapped,None,Gran Colombia,Neutral,16500 km 2,http://blocgame.com/stats.php?id=63572,
Deagle Nation!,Jace Connors,Brotherhood of Nod,33k active personnel,0 ships,Finest of the 19th century,Nice,1 factory,Elite,last online 2 hours ago,8 Hundred Tons per month,11 Mbbl per month,Central Planning,$591 million,2704 Mbbl; 11 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,36701 km 2,http://blocgame.com/stats.php?id=63100,
Junoma,VicReyes,Brotherhood of Zion,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,online now,6 Hundred Tons per month,1 Mbbl per month,Free Market,$590 million,416 Mbbl; 1 Mbbl,Untapped,Small,Southern Cone,United States,31241 km 2,http://blocgame.com/stats.php?id=40349,
Kekistonia,Mad Dog Mattis,The Order,31k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,9 Hundred Tons per month,8 Mbbl per month,Central Planning,$590 million,2686 Mbbl,Untapped,Small,Atlas,Soviet Union,31122 km 2,http://blocgame.com/stats.php?id=63476,
Argon,Argus,Interpol,34k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,20 Hundred Tons per month,21 Mbbl per month,Central Planning,$589 million,2750 Mbbl; 21 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,36332 km 2,http://blocgame.com/stats.php?id=57323,
Wladimiria,Estagon,Divine League,34k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,online now,3 Hundred Tons per month,4 Mbbl per month,Free Market,$588 million,4227 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,31961 km 2,http://blocgame.com/stats.php?id=52318,
pelle,pelle,The Order,38k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,18 Hundred Tons per month,3 Mbbl per month,Central Planning,$587 million,494 Mbbl; 3 Mbbl,Untapped,Large,China,Soviet Union,39755 km 2,http://blocgame.com/stats.php?id=52372,
Clown Station,Honke,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 160 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$587 million,,Untapped,None,Egypt,United States,13613 km 2,http://blocgame.com/stats.php?id=63749,
Arabic Union,Comrade Izy,Brotherhood of Zion,81k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,online now,3 Hundred Tons per month,12 Mbbl per month,Central Planning,$586 million,3890 Mbbl; 12 Mbbl,Plentiful,Meagre,Mesopotamia,Soviet Union,35790 km 2,http://blocgame.com/stats.php?id=59855,
Conrad,Waled,Al-Qassam Brigades,29k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,11 Hundred Tons per month,11 Mbbl per month,Mixed Economy,$585 million,5018 Mbbl,Near Depletion,Mediocre,Egypt,United States,23085 km 2,http://blocgame.com/stats.php?id=62640,
Jam,pbjam,Brotherhood of Nod,42k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,online now,9 Hundred Tons per month,1 Mbbl per month,Central Planning,$584 million,497 Mbbl,Untapped,Meagre,East Indies,Soviet Union,27328 km 2,http://blocgame.com/stats.php?id=56490,
sandakania,Ryan Kentang,Brotherhood of Zion,40k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 1 hours ago,10 Hundred Tons per month,4 Mbbl per month,Free Market,$584 million,519 Mbbl,Untapped,Somewhat Large,East Indies,United States,34382 km 2,http://blocgame.com/stats.php?id=60600,
Violent Vegans,SnakeBombs,Interpol,42k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 10 hours ago,12 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$582 million,4754 Mbbl; 6 Mbbl,Untapped,Small,Atlas,Soviet Union,34236 km 2,http://blocgame.com/stats.php?id=48869,
Greatest Ally,WilliamDaAsian,Brotherhood of Nod,27k active personnel,0 ships,Finest of the 19th century,Good,1 factory,Elite,last online 7 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$580 million,363 Mbbl,Untapped,Mediocre,Indochina,United States,34061 km 2,http://blocgame.com/stats.php?id=49097,
fetiwert,raja adam iskandar,The Federal Colonies,0k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 30 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$580 million,,Untapped,None,East Indies,Soviet Union,13477 km 2,http://blocgame.com/stats.php?id=63124,
Almania,Almanich,Brotherhood of Nod,49k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,online now,2 Hundred Tons per month,,Central Planning,$579 million,,Untapped,Meagre,China,Soviet Union,34737 km 2,http://blocgame.com/stats.php?id=51725,
Kongasi,Din Diallo,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 35 hours ago,2 Hundred Tons per month,,Mixed Economy,$579 million,,Untapped,None,Congo,Soviet Union,11231 km 2,http://blocgame.com/stats.php?id=58832,
KaleCepo,sultan lee,The High Council,79k active personnel,1 ships,First World War surplus,Angelic,2 factories,Good,last online 1 hours ago,25 Hundred Tons per month,9 Mbbl per month,Free Market,$578 million,857 Mbbl,Untapped,Large,East Indies,United States,40695 km 2,http://blocgame.com/stats.php?id=60711,
Selja,Whalenator,Brotherhood of Nod,42k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 1 hours ago,3 Hundred Tons per month,7 Mbbl per month,Central Planning,$578 million,3667 Mbbl; 7 Mbbl,Untapped,Meagre,Persia,Soviet Union,31646 km 2,http://blocgame.com/stats.php?id=63172,
Tyanra,SaffronMerchant,SPQR,38k active personnel,0 ships,First World War surplus,Nice,1 factory,Standard,last online 4 hours ago,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$577 million,1214 Mbbl; 2 Mbbl,Untapped,Small,The Subcontinent,Soviet Union,31608 km 2,http://blocgame.com/stats.php?id=60365,
Crybabia,MangyWoodpecker,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 120 hours ago,2 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$576 million,1931 Mbbl; 3 Mbbl,Untapped,None,Persia,United States,11120 km 2,http://blocgame.com/stats.php?id=44880,
Ferma,President Jacobo Vincenzo,Brotherhood of Zion,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,16 Hundred Tons per month,,Free Market,$576 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,
Monk-E,leemuchacha,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 142 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$576 million,3 Mbbl,Untapped,Meagre,Atlas,Neutral,16172 km 2,http://blocgame.com/stats.php?id=62754,
Cubania,General Fidelis,The Order,33k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 15 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$574 million,148 Mbbl; 5 Mbbl,Untapped,Meagre,Mesoamerica,Soviet Union,33764 km 2,http://blocgame.com/stats.php?id=47349,1 Tons
Sqynet,robosax,Brotherhood of Zion,38k active personnel,0 ships,First World War surplus,Good,1 factory,Good,online now,10 Hundred Tons per month,1 Mbbl per month,Central Planning,$574 million,64 Mbbl; 1 Mbbl,Untapped,Powerful,Southern Africa,Soviet Union,40350 km 2,http://blocgame.com/stats.php?id=52255,
Large Man,LargeMan,Al-Qassam Brigades,51k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 4 hours ago,6 Hundred Tons per month,5 Mbbl per month,Central Planning,$574 million,5913 Mbbl; 5 Mbbl,Untapped,Mediocre,Egypt,Soviet Union,35795 km 2,http://blocgame.com/stats.php?id=52836,
Hejaaz,Umar,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 170 hours ago,2 Hundred Tons per month,,Mixed Economy,$574 million,,Untapped,None,Mesopotamia,Neutral,13343 km 2,http://blocgame.com/stats.php?id=58497,
Hatmistan,Pertti II,Al-Qassam Brigades,54k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 1 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$573 million,2102 Mbbl; 3 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,31263 km 2,http://blocgame.com/stats.php?id=46162,
Gobi,Saint Gobi,Brotherhood of Zion,21k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 16 hours ago,10 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$573 million,403 Mbbl,Untapped,Meagre,Congo,United States,22548 km 2,http://blocgame.com/stats.php?id=61919,
Crapostan,King Guamba,Brotherhood of Nod,30k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Elite,last online 2 hours ago,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$572 million,6629 Mbbl; 5 Mbbl,Untapped,Mediocre,Mesopotamia,Neutral,30564 km 2,http://blocgame.com/stats.php?id=44789,
Jeffistan,FaustXenos,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 183 hours ago,2 Hundred Tons per month,,Free Market,$571 million,,Untapped,None,China,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63410,
Bosnistan,JosipBrozDidNothingWrong,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Elite,online now,8 Hundred Tons per month,8 Mbbl per month,Central Planning,$571 million,3198 Mbbl; 8 Mbbl,Depleted,None,Arabia,Soviet Union,13313 km 2,http://blocgame.com/stats.php?id=63423,
Radimostan,ondralukas,The Federal Colonies,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 151 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$570 million,146 Mbbl; 1 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,19020 km 2,http://blocgame.com/stats.php?id=62926,
Brelon,Duvalion,Che Guevara League,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 161 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$569 million,177 Mbbl; 3 Mbbl,Untapped,None,Southern Cone,Neutral,16335 km 2,http://blocgame.com/stats.php?id=62812,
place in asia,Fomalhaut,The Order,41k active personnel,0 ships,Finest of the 19th century,Nice,1 factory,Good,last online 4 hours ago,4 Hundred Tons per month,5 Mbbl per month,Central Planning,$569 million,167 Mbbl; 5 Mbbl,Untapped,None,Pacific Rim,Neutral,28798 km 2,http://blocgame.com/stats.php?id=63538,
Aaass,Lets see,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 161 hours ago,2 Hundred Tons per month,,Free Market,$568 million,,Untapped,None,Arabia,Neutral,13890 km 2,http://blocgame.com/stats.php?id=63745,
The Northwest,200dollarminimumwage,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 183 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$567 million,1 Mbbl,Untapped,None,Persia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63352,
Classia,Classic,Brotherhood of Zion,39k active personnel,0 ships,First World War surplus,Nice,1 factory,Elite,online now,2 Hundred Tons per month,6 Mbbl per month,Free Market,$566 million,231 Mbbl,Untapped,Mediocre,China,United States,35057 km 2,http://blocgame.com/stats.php?id=63652,
Skirr,frap129,Brotherhood of Nod,24k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 2 hours ago,6 Hundred Tons per month,4 Mbbl per month,Central Planning,$565 million,4619 Mbbl; 4 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,27278 km 2,http://blocgame.com/stats.php?id=35744,
Fongelesia,Fong,,29k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,9 Hundred Tons per month,2 Mbbl per month,Free Market,$564 million,415 Mbbl,Untapped,Small,Pacific Rim,United States,19946 km 2,http://blocgame.com/stats.php?id=63041,
Swagvila,Saddam Hussgay,Divine League,38k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,online now,6 Hundred Tons per month,,Central Planning,$563 million,23 Mbbl,Untapped,Mediocre,China,Soviet Union,28296 km 2,http://blocgame.com/stats.php?id=45990,
Latveria,Doom,The High Council,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 26 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$563 million,2 Mbbl,Untapped,None,Mesopotamia,United States,20195 km 2,http://blocgame.com/stats.php?id=57009,
Communistutopia,Bill Broskis,The Order,33k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 4 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$562 million,4146 Mbbl; 3 Mbbl,Untapped,Meagre,Persia,Soviet Union,28120 km 2,http://blocgame.com/stats.php?id=49796,
Greater Isreal,Benjamin Netanyahu,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 169 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$562 million,,Untapped,None,Arabia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63157,
KingBding,King B,Brotherhood of Zion,20k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,online now,9 Hundred Tons per month,3 Mbbl per month,Central Planning,$562 million,372 Mbbl; 3 Mbbl,Untapped,Small,Southern Africa,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=63205,
Surakistahn,Harry Drewer,,9k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 18 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$561 million,1986 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,11231 km 2,http://blocgame.com/stats.php?id=46090,
