country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Cromwell,IKE45,,9k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 41 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,West Africa,United States,19800 km 2,http://blocgame.com/stats.php?id=64200,
Waradistan,Ayatollah Khaminai,,5k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 37 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$309 million,3916 Mbbl; 1 Mbbl,Untapped,None,Persia,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=64208,
Westonia,wesswll,,18k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 20 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,Mesoamerica,United States,20000 km 2,http://blocgame.com/stats.php?id=64223,
Hedyxistan,Hedyx,,14k active personnel,0 ships,,Finest of the 19th century,Normal,None,Poor,last online 2 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$309 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64240,
Vochesh,DearComrade,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 21 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$308 million,270 Mbbl; 1 Mbbl,Untapped,None,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=47326,
York Island,Sir York,Pirates of Carribean,30k active personnel,0 ships,,Finest of the 19th century,Nice,1 factory,Standard,last online 1 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$308 million,437 Mbbl; 2 Mbbl,Untapped,None,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=64122,
East Takistan,Sheepshagger,The United Nations,16k active personnel,0 ships,,First World War surplus,Good,None,Elite,last online 19 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$307 million,2635 Mbbl,Untapped,Meagre,Arabia,Soviet Union,20598 km 2,http://blocgame.com/stats.php?id=58950,
jarheadwarriors,nexusraider,,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 10 hours ago,2 Hundred Tons per month,,Mixed Economy,$307 million,,Untapped,None,Southern Africa,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64228,
nuutti,nuutti,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 18 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$307 million,399 Mbbl,Untapped,None,China,United States,20000 km 2,http://blocgame.com/stats.php?id=64233,
Fandomia,Matej Neruda,,22k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 147 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$306 million,388 Mbbl; 1 Mbbl,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=55964,
cuba5587,cheguevara,,22k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 151 hours ago,2 Hundred Tons per month,,Central Planning,$306 million,,Untapped,None,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60080,
Borderia,OmegaAslan,The United Nations,15k active personnel,0 ships,,First World War surplus,Nice,None,Good,last online 17 hours ago,1 Hundred Tons per month,,Mixed Economy,$306 million,,Untapped,Meagre,Persia,Neutral,19168 km 2,http://blocgame.com/stats.php?id=63992,
West-Korea,Chang Kai-Shrek,Illuminati,18k active personnel,0 ships,,Finest of the 19th century,Good,None,Poor,last online 43 hours ago,3 Hundred Tons per month,,Free Market,$306 million,344 Mbbl,Untapped,Meagre,China,United States,20000 km 2,http://blocgame.com/stats.php?id=64148,
Crowania,ThatCrowYouKnow,,20k active personnel,0 ships,,Finest of the 19th century,Isolated,None,Standard,last online 43 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$306 million,1 Mbbl,Untapped,None,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64196,
Acctilonica,Mr. Dipper,The Best Alliance,18k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 20 hours ago,2 Hundred Tons per month,,Central Planning,$306 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64226,
Black Money,Babe,,18k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 16 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$306 million,1794 Mbbl; 2 Mbbl,Untapped,None,Atlas,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64241,
Bahai,Farquad,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 13 hours ago,3 Hundred Tons per month,,Central Planning,$306 million,451 Mbbl,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=64246,
Pirati,AbeHeadshotLincoln,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 10 hours ago,3 Hundred Tons per month,,Free Market,$305 million,89 Mbbl,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=45369,
Good Jobs,Mongoloid Manager,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 18 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=57865,
Lorderan,Dangerfield,,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 19 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$305 million,276 Mbbl,Untapped,None,West Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=58538,
RUUM,RAYMONDSKY,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 10 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60543,
GOLAND,RUBAH3,,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 9 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61037,
Ashraff,lop96,,8k active personnel,0 ships,,First World War surplus,Angelic,None,Elite,last online 34 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$305 million,3516 Mbbl; 1 Mbbl,Untapped,Small,Arabia,United States,16500 km 2,http://blocgame.com/stats.php?id=62808,
Magnostan,Jose Montelis,,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 136 hours ago,2 Hundred Tons per month,,Central Planning,$305 million,,Untapped,None,Persia,Neutral,16172 km 2,http://blocgame.com/stats.php?id=64044,
Haramistan,Prophet Haram,,27k active personnel,0 ships,,First World War surplus,Nice,None,Elite,last online 68 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$305 million,4304 Mbbl,Untapped,None,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64151,
Bittiker,bbittike,,20k active personnel,0 ships,,Finest of the 19th century,Questionable,None,Standard,last online 20 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$305 million,172 Mbbl; 1 Mbbl,Untapped,None,Congo,United States,20000 km 2,http://blocgame.com/stats.php?id=64222,
SomaliFarmers,dynastylord,,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 10 hours ago,3 Hundred Tons per month,,Central Planning,$305 million,,Untapped,None,Congo,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64225,
Comworld,ernestasgr,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 20 hours ago,2 Hundred Tons per month,,Central Planning,$305 million,,Untapped,None,Mesopotamia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64227,
Huutis,Noyyms,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 19 hours ago,2 Hundred Tons per month,,Free Market,$305 million,,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64231,
Jihadi State,Reconwald,Friends of Islam,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 18 hours ago,2 Hundred Tons per month,,Free Market,$305 million,1876 Mbbl,Untapped,None,Mesopotamia,United States,20000 km 2,http://blocgame.com/stats.php?id=64232,
Mashed Potatoes,Mr. Alpha Potato,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 18 hours ago,2 Hundred Tons per month,,Free Market,$305 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64234,
perC,TOTUUS,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 18 hours ago,2 Hundred Tons per month,,Central Planning,$305 million,,Untapped,None,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64235,
Terrorists,Antsa92,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 18 hours ago,2 Hundred Tons per month,,Free Market,$305 million,,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64236,
Crisha,Michael19,,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 18 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64237,
Macholand,Randy Savage,,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 17 hours ago,2 Hundred Tons per month,,Free Market,$305 million,,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64239,
Pharaohs,Odharnait,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 16 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64242,
Roque,GreatestEver,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 16 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64243,
Kitt,cici,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Good,last online 14 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$305 million,124 Mbbl; 1 Mbbl,Untapped,None,Indochina,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64247,
Abel,ProtoGoomba,,20k active personnel,0 ships,,Finest of the 19th century,Isolated,None,Standard,last online 2 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$305 million,4158 Mbbl; 2 Mbbl,Untapped,None,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=64248,
Clearwater,Creedence,,18k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 6 hours ago,4 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Indochina,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64249,
Volki,mothchirps,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 11 hours ago,2 Hundred Tons per month,,Central Planning,$305 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64250,
The Asians,OJustReckless,,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 11 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64251,
Caballos,T�mas,The United Nations,110k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Poor,last online 13 hours ago,4 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$304 million,400 Mbbl,Untapped,Meagre,The Subcontinent,United States,23990 km 2,http://blocgame.com/stats.php?id=5261,
Hellandia,John Tacker,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 53 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$304 million,2939 Mbbl; 1 Mbbl,Untapped,None,Egypt,Neutral,16335 km 2,http://blocgame.com/stats.php?id=48724,
The Jar,Mr.Pickles,The Order,39k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 7 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$304 million,344 Mbbl; 3 Mbbl,,Small,Guinea,Neutral,16335 km 2,http://blocgame.com/stats.php?id=60355,
Baffa,Aztec,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 145 hours ago,2 Hundred Tons per month,,Mixed Economy,$304 million,230 Mbbl,Untapped,None,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63486,
Danzig,kilgoretrout,,9k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 88 hours ago,2 Hundred Tons per month,,Mixed Economy,$304 million,,Untapped,None,East Indies,Neutral,16500 km 2,http://blocgame.com/stats.php?id=64123,
Uganshians,Figglestone,,31k active personnel,0 ships,,First World War surplus,Normal,None,Good,last online 32 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$304 million,1768 Mbbl; 1 Mbbl,Untapped,None,Mesopotamia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64212,
ENdau 2,Syazwan90,PIRATES,29k active personnel,0 ships,,First World War surplus,Normal,1 factory,Elite,last online 2 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$304 million,4347 Mbbl; 3 Mbbl,Untapped,None,Atlas,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64213,
korea____one,clark510,,29k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 11 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$303 million,2275 Mbbl; 1 Mbbl,Untapped,None,Arabia,United States,20000 km 2,http://blocgame.com/stats.php?id=63941,
Harlostia,Jeff Ishenoff,The United Nations,7k active personnel,0 ships,,Finest of the 19th century,Questionable,1 factory,Undisciplined Rabble,last online 15 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$303 million,3068 Mbbl,Untapped,None,Mesopotamia,Neutral,13030 km 2,http://blocgame.com/stats.php?id=64003,
lezxland,lezx,,31k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 19 hours ago,2 Hundred Tons per month,,Central Planning,$303 million,,Untapped,None,Gran Colombia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64230,
Rogerstan,Kamrat Roger,The Khilafah,35k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Standard,last online 149 hours ago,6 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$302 million,1 Mbbl,Untapped,Small,West Africa,United States,23828 km 2,http://blocgame.com/stats.php?id=46618,
Emberica,Whynamewhy,Brotherhood of Zion,13k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 59 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$302 million,1781 Mbbl; 2 Mbbl,Untapped,Meagre,Persia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60147,
Tsimshianland,Cole Anderson,,28k active personnel,0 ships,,Finest of the 19th century,Good,None,Undisciplined Rabble,last online 12 hours ago,0 Hundred Tons per month,,Mixed Economy,$302 million,,Untapped,None,Indochina,Neutral,16667 km 2,http://blocgame.com/stats.php?id=62854,
Bahamat,Gamersauce,The Khilafah,34k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 3 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$302 million,199 Mbbl,Plentiful,Meagre,The Subcontinent,United States,20274 km 2,http://blocgame.com/stats.php?id=64061,
Putkijengi,Deeru,,24k active personnel,0 ships,,Finest of the 19th century,Normal,None,Poor,last online 18 hours ago,2 Hundred Tons per month,,Free Market,$302 million,,Untapped,None,East Africa,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64229,
Diamond,Darth Diamond,Diamond Alliance,33k active personnel,0 ships,,First World War surplus,Normal,None,Good,last online 20 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$301 million,1 Mbbl,Untapped,None,China,United States,20000 km 2,http://blocgame.com/stats.php?id=64221,
North Koreastan,Kim Jong X,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 5 hours ago,2 Hundred Tons per month,,Mixed Economy,$300 million,,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=39034,
Seskania,Seskahin,,18k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 3 hours ago,2 Hundred Tons per month,,Mixed Economy,$300 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=56558,
Reborn Prussia,Erik Schmidt,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 8 hours ago,2 Hundred Tons per month,,Mixed Economy,$300 million,,Untapped,None,Gran Colombia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60026,
Malaya Grampus,akifzainal,,6k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 27 hours ago,7 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$300 million,290 Mbbl; 1 Mbbl,Untapped,None,East Indies,Neutral,16335 km 2,http://blocgame.com/stats.php?id=60469,
Tholtia,Al-Zahawi,,34k active personnel,0 ships,,Finest of the 19th century,Nice,None,Undisciplined Rabble,last online 35 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$300 million,1 Mbbl,Untapped,Meagre,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64174,
Goma,Lownslo,Brotherhood of Zion,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 7 hours ago,2 Hundred Tons per month,,Mixed Economy,$300 million,,Untapped,None,Congo,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64252,
Yssandrion,Rosalynn,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 404223 hours ago,2 Hundred Tons per month,,Mixed Economy,$300 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64253,
Ohms,BigJim,,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 5 hours ago,3 Hundred Tons per month,,Free Market,$300 million,307 Mbbl,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64254,
AA,syljays89,,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 3 hours ago,2 Hundred Tons per month,,Mixed Economy,$300 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64255,
Iwanttodieistan,LarryTheCableGuy,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 3 hours ago,2 Hundred Tons per month,,Central Planning,$300 million,,Untapped,None,The Subcontinent,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64256,
KKinabalu,tomekoram,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 1 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$300 million,1 Mbbl,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64257,
Hail Me,getagrip1999,,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 1 hours ago,2 Hundred Tons per month,,Central Planning,$300 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64258,
Rhodensia,John12,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 404223 hours ago,2 Hundred Tons per month,,Free Market,$300 million,,Untapped,None,Southern Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64259,
Fuhrer,Heil Hitler,,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 1 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$300 million,1 Mbbl,Untapped,None,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64260,
Rhodesa,John123,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 404223 hours ago,2 Hundred Tons per month,,Free Market,$300 million,,Untapped,None,Southern Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64261,
Empire of China,Obama,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,online now,3 Hundred Tons per month,,Mixed Economy,$300 million,194 Mbbl,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64262,
Reformed Korea,Viceroy Gunray,,22k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,online now,2 Hundred Tons per month,,Central Planning,$300 million,,Untapped,None,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64263,
Courlandia,Tzar Simeon III,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,online now,2 Hundred Tons per month,,Mixed Economy,$300 million,,Untapped,None,Guinea,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64264,
AnniesZone,Annexe,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 404223 hours ago,2 Hundred Tons per month,,Central Planning,$300 million,,Untapped,None,Amazonia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64265,
AlHattaf,JaadJafar,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,online now,2 Hundred Tons per month,,Mixed Economy,$300 million,,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64266,
SRI NANING,afiq peace,,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 76 hours ago,2 Hundred Tons per month,,Central Planning,$299 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61923,
DabOn\\\'Em,ryanishappy,Farmington Brigade,6k active personnel,0 ships,,First World War surplus,Nice,None,Undisciplined Rabble,last online 68 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$299 million,1 Mbbl,Untapped,None,Caribbean,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63787,
Minjo,Mingnog,,10k active personnel,0 ships,,Finest of the 19th century,Nice,None,Undisciplined Rabble,last online 11 hours ago,4 Hundred Tons per month,,Mixed Economy,$299 million,,Untapped,Meagre,Indochina,Soviet Union,16500 km 2,http://blocgame.com/stats.php?id=64112,
S--19,CommandoPickleEU,,39k active personnel,0 ships,,First World War surplus,Normal,None,Standard,last online 16 hours ago,2 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$298 million,1100 Mbbl; 4 Mbbl,Plentiful,None,Mesopotamia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=49255,
ISIS HQ,Pararescuer12,,30k active personnel,0 ships,,Finest of the 19th century,Normal,None,Undisciplined Rabble,last online 16 hours ago,2 Hundred Tons per month,,Mixed Economy,$298 million,,,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61183,
Americasia,Bernie King,,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 172 hours ago,2 Hundred Tons per month,,Mixed Economy,$298 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63973,
TamilSangam,dravidc,,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 169 hours ago,2 Hundred Tons per month,,Free Market,$298 million,,Untapped,None,The Subcontinent,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63978,
East Indies,Sam ali sh,,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 166 hours ago,2 Hundred Tons per month,,Mixed Economy,$298 million,,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63980,
Blackwater Inc,Dark Tenno,PIRATES,28k active personnel,0 ships,,First World War surplus,Angelic,None,Good,last online 1 hours ago,6 Hundred Tons per month,,Central Planning,$298 million,,Untapped,Meagre,East Indies,Soviet Union,20882 km 2,http://blocgame.com/stats.php?id=64016,
Pavlik,Pat Thetic,,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Standard,last online 138 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$298 million,1 Mbbl,Untapped,None,Caribbean,Neutral,16010 km 2,http://blocgame.com/stats.php?id=64038,
Empyrea,Sir_Scarf,The Order,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 9 hours ago,17 Hundred Tons per month,2 Mbbl per month,Free Market,$297 million,23 Mbbl,,Somewhat Large,Pacific Rim,United States,22964 km 2,http://blocgame.com/stats.php?id=49411,
Valuien,Praefectus,,9k active personnel,0 ships,,Finest of the 19th century,Angelic,None,Standard,last online 66 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$296 million,,Untapped,None,Mesopotamia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=64078,
Isla Grande,King Richard,Pirates of Carribean,31k active personnel,0 ships,,First World War surplus,Nice,None,Good,last online 1 hours ago,6 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$296 million,195 Mbbl; 1 Mbbl,Untapped,Meagre,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=64171,
umalien,lukas9834,,10k active personnel,0 ships,,Finest of the 19th century,Angelic,None,Standard,last online 95 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$295 million,1715 Mbbl; 1 Mbbl,Untapped,None,Arabia,Neutral,16500 km 2,http://blocgame.com/stats.php?id=60011,
Brohan,Brodolf_shitler,,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 21 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$293 million,2073 Mbbl; 5 Mbbl,Untapped,Meagre,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=40340,
xxPROHEROxxz,xxPROHEROxxz,,7k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 74 hours ago,2 Hundred Tons per month,,Mixed Economy,$293 million,,Untapped,None,Persia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=53872,
Maiden,Queens Revenge,The United Nations,17k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 1 hours ago,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$293 million,2222 Mbbl,Untapped,Meagre,Mesopotamia,United States,19800 km 2,http://blocgame.com/stats.php?id=64049,
Hajsy,PykCyk,,25k active personnel,0 ships,,First World War surplus,Nice,None,Elite,last online 90 hours ago,2 Hundred Tons per month,,Mixed Economy,$293 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64118,
420BlazeLand,YourMomsLeftNut,,34k active personnel,0 ships,,Finest of the 19th century,Good,None,Good,last online 54 hours ago,2 Hundred Tons per month,,Mixed Economy,$292 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=58085,
Arganava,Abdul Hamid Muhammad,,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 25 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$292 million,80 Mbbl; 1 Mbbl,Untapped,Meagre,East Indies,Neutral,16172 km 2,http://blocgame.com/stats.php?id=62223,
Eneficus,Eneficusian Firestar,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 12 hours ago,3 Hundred Tons per month,,Central Planning,$292 million,,Untapped,Meagre,China,Neutral,16335 km 2,http://blocgame.com/stats.php?id=64046,
NovaHispania,XarV,,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 94 hours ago,2 Hundred Tons per month,,Free Market,$292 million,330 Mbbl,Untapped,None,Gran Colombia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64102,
