country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Mestsdgd,Hans,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 84 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$320 million,322 Mbbl; 1 Mbbl,Untapped,None,Mesoamerica,Neutral,16500 km 2,http://blocgame.com/stats.php?id=41651,
Zorlockian,Zorlocka,,25k active personnel,0 ships,,First World War surplus,Angelic,None,Elite,last online 4 hours ago,2 Hundred Tons per month,,Mixed Economy,$320 million,,Untapped,None,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=58422,
Boru,Skillet9!,The United Nations,19k active personnel,0 ships,,First World War surplus,Normal,1 factory,Elite,last online 24 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$320 million,,Untapped,None,Mesopotamia,United States,20000 km 2,http://blocgame.com/stats.php?id=61318,
Pinland,boesball,,20k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 73 hours ago,2 Hundred Tons per month,,Free Market,$320 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64157,
Daricia,Luisinian,,25k active personnel,0 ships,,First World War surplus,Nice,None,Elite,last online 4 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$320 million,3691 Mbbl; 1 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64185,
free market,capitalism,,25k active personnel,0 ships,,First World War surplus,Good,None,Elite,last online 51 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$320 million,1 Mbbl,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64189,
Pingvidania,Pingvidas,,20k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 51 hours ago,2 Hundred Tons per month,,Mixed Economy,$320 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64193,
Festus Makuka,Justino Hornerumba,,20k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 50 hours ago,2 Hundred Tons per month,,Central Planning,$320 million,,Untapped,None,Southern Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64195,
Azari,LOLDAROFL,,25k active personnel,0 ships,,First World War surplus,Good,None,Elite,last online 14 hours ago,2 Hundred Tons per month,,Mixed Economy,$320 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64199,
Gumbo,Gumbo954,,35k active personnel,0 ships,,First World War surplus,Good,None,Good,last online 48 hours ago,2 Hundred Tons per month,,Free Market,$320 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64201,
Locotopia,King Williams,,25k active personnel,0 ships,,First World War surplus,Good,None,Elite,last online 45 hours ago,2 Hundred Tons per month,,Mixed Economy,$320 million,,Untapped,None,Congo,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64206,
Draverish,Gollam,,20k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 43 hours ago,2 Hundred Tons per month,,Central Planning,$320 million,,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64209,
Chinese Empire,Chairman Mao Zedong,The High Council,28k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 58 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$319 million,112 Mbbl; 2 Mbbl,Untapped,Small,China,Soviet Union,23500 km 2,http://blocgame.com/stats.php?id=54448,
Malaya Grampus,akifzainal,,6k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 33 hours ago,7 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$319 million,289 Mbbl; 1 Mbbl,Untapped,None,East Indies,Neutral,16335 km 2,http://blocgame.com/stats.php?id=60469,
Hedyxistan,Hedyx,,14k active personnel,0 ships,,Finest of the 19th century,Normal,None,Poor,last online 9 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$319 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64240,
Nusa Java,Gussiloharno,,29k active personnel,0 ships,,First World War surplus,Nice,None,Elite,last online 4 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$318 million,131 Mbbl,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=59205,
al Anhar,Omar Mansour,,30k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 88 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$318 million,3158 Mbbl; 2 Mbbl,Untapped,Meagre,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63104,
Vigora,Pasteur,,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 142 hours ago,2 Hundred Tons per month,,Free Market,$318 million,,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64045,
New Malaya,Muhammad Haziq,,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 138 hours ago,2 Hundred Tons per month,,Central Planning,$318 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64056,
Columbiner2,Dylan Klebold,,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 138 hours ago,2 Hundred Tons per month,,Central Planning,$318 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64058,
riseres,brayden,Union of the People,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 137 hours ago,2 Hundred Tons per month,,Central Planning,$318 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64059,
Westonia,wesswll,,18k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 27 hours ago,2 Hundred Tons per month,,Mixed Economy,$317 million,,Untapped,None,Mesoamerica,United States,20000 km 2,http://blocgame.com/stats.php?id=64223,
umalien,lukas9834,,10k active personnel,0 ships,,Finest of the 19th century,Angelic,None,Standard,last online 101 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$316 million,1714 Mbbl; 1 Mbbl,Untapped,None,Arabia,Neutral,16500 km 2,http://blocgame.com/stats.php?id=60011,
Weeabo Island,misterjohnson,,20k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 58 hours ago,2 Hundred Tons per month,3 Mbbl per month,Central Planning,$316 million,3343 Mbbl; 3 Mbbl,Untapped,None,Persia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64179,
She Hui,ComradeHowell,,20k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 28 hours ago,2 Hundred Tons per month,,Central Planning,$315 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=46029,
Krvaalia,Lorddeathbane,,25k active personnel,0 ships,,First World War surplus,Good,None,Elite,last online 30 hours ago,2 Hundred Tons per month,,Central Planning,$315 million,,Untapped,None,The Subcontinent,Neutral,20000 km 2,http://blocgame.com/stats.php?id=51768,
Yustaviaa,Squeakizim,,20k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 36 hours ago,2 Hundred Tons per month,,Mixed Economy,$315 million,,Untapped,None,Mesopotamia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=59552,
Royal Malaya,Tunku Adam Zhafri,,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 22 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$315 million,121 Mbbl; 2 Mbbl,Untapped,None,East Indies,United States,20000 km 2,http://blocgame.com/stats.php?id=61916,
Glueyou,Soupcockporkpie,The Order,39k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$315 million,230 Mbbl,Untapped,Meagre,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=63842,
Valuien,Praefectus,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 73 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$315 million,,Untapped,None,Mesopotamia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=64078,
Nimrod,AceNimrod,,20k active personnel,0 ships,,Finest of the 19th century,Angelic,None,Standard,last online 101 hours ago,2 Hundred Tons per month,,Mixed Economy,$315 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64107,
edonia,john molotov,,20k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 39 hours ago,2 Hundred Tons per month,,Central Planning,$315 million,,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64211,
Mystika,Agnostos,,20k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 28 hours ago,2 Hundred Tons per month,,Free Market,$315 million,,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64220,
CZUKAY Love,Zefiro,,20k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 51 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$314 million,2 Mbbl,Untapped,None,Persia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=52807,
BOSNA,jasmin1979,The Federal Colonies,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 173 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$314 million,425 Mbbl; 1 Mbbl,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63558,
ONE__KOREA,kleebo_2,The Order,57k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$314 million,212 Mbbl,Plentiful,Meagre,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63934,
xxPROHEROxxz,xxPROHEROxxz,,7k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 81 hours ago,2 Hundred Tons per month,,Mixed Economy,$313 million,,Untapped,None,Persia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=53872,
qigong,Qigong,,8k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 68 hours ago,2 Hundred Tons per month,,Free Market,$313 million,,Untapped,Meagre,China,United States,16335 km 2,http://blocgame.com/stats.php?id=64086,
Acctilonica,Mr. Dipper,The Best Alliance,18k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 27 hours ago,2 Hundred Tons per month,,Central Planning,$313 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64226,
Lojafanistan,lojafan,,7k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 161 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$312 million,377 Mbbl; 1 Mbbl,Untapped,None,China,United States,16335 km 2,http://blocgame.com/stats.php?id=43728,
Seixal,Erina Volevah,Che Guevara League,6k active personnel,0 ships,,Finest of the 19th century,Nice,1 factory,Undisciplined Rabble,last online 5 hours ago,5 Hundred Tons per month,,Central Planning,$312 million,499 Mbbl,Untapped,None,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64079,
Libertiti,hael,,20k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 74 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$312 million,1254 Mbbl; 1 Mbbl,Untapped,None,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64154,
Secret,pjmuscat401,,20k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 31 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$312 million,,Untapped,None,Gran Colombia,United States,20000 km 2,http://blocgame.com/stats.php?id=64215,
jarheadwarriors,nexusraider,,15k active personnel,0 ships,,Finest of the 19th century,Normal,None,Elite,last online 3 hours ago,2 Hundred Tons per month,,Mixed Economy,$312 million,,Untapped,None,Southern Africa,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64228,
nuutti,nuutti,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 25 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$312 million,398 Mbbl,Untapped,None,China,United States,20000 km 2,http://blocgame.com/stats.php?id=64233,
Borderia,OmegaAslan,The United Nations,15k active personnel,0 ships,,First World War surplus,Angelic,None,Good,last online 24 hours ago,1 Hundred Tons per month,,Mixed Economy,$311 million,,Untapped,Meagre,Persia,Neutral,19168 km 2,http://blocgame.com/stats.php?id=63992,
Fanboys,Steve Jobs,Comintern,30k active personnel,0 ships,,Finest of the 19th century,Nice,None,Undisciplined Rabble,last online 14 hours ago,2 Hundred Tons per month,6 Mbbl per month,Central Planning,$311 million,2218 Mbbl; 6 Mbbl,Untapped,None,Egypt,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64178,
Black Money,Babe,,18k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,online now,2 Hundred Tons per month,3 Mbbl per month,Central Planning,$311 million,1792 Mbbl; 3 Mbbl,Untapped,None,Atlas,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64241,
Volki,mothchirps,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 18 hours ago,2 Hundred Tons per month,,Central Planning,$311 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64250,
Brohan,Brodolf_shitler,,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,8 Hundred Tons per month,5 Mbbl per month,Central Planning,$310 million,2068 Mbbl; 5 Mbbl,Untapped,Meagre,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=40340,
Pirati,AbeHeadshotLincoln,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 17 hours ago,3 Hundred Tons per month,,Free Market,$310 million,89 Mbbl,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=45369,
Good Jobs,Mongoloid Manager,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 25 hours ago,2 Hundred Tons per month,,Mixed Economy,$310 million,,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=57865,
Lorderan,Dangerfield,,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 26 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$310 million,275 Mbbl,Untapped,None,West Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=58538,
The Jar,Mr.Pickles,The Order,39k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 5 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$310 million,341 Mbbl; 3 Mbbl,,Small,Guinea,Neutral,16335 km 2,http://blocgame.com/stats.php?id=60355,
RUUM,RAYMONDSKY,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 17 hours ago,2 Hundred Tons per month,,Mixed Economy,$310 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60543,
GOLAND,RUBAH3,,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 16 hours ago,2 Hundred Tons per month,,Mixed Economy,$310 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61037,
NL-Indies,Aanv. De Vries,The Federal Colonies,22k active personnel,0 ships,,First World War surplus,Normal,None,Standard,last online 9 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$310 million,325 Mbbl,Untapped,Mediocre,East Indies,United States,20000 km 2,http://blocgame.com/stats.php?id=63776,
Vlekishta,Kelrag,,25k active personnel,0 ships,,First World War surplus,Nice,None,Elite,last online 119 hours ago,2 Hundred Tons per month,,Central Planning,$310 million,,Untapped,None,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64084,
Sino-Soviet,Xi Putin,,6k active personnel,0 ships,,Finest of the 19th century,Angelic,None,Standard,last online 99 hours ago,3 Hundred Tons per month,,Mixed Economy,$310 million,,Untapped,None,China,Neutral,16172 km 2,http://blocgame.com/stats.php?id=64098,
VENEZUALA,Gently Grazing Cattle,,25k active personnel,0 ships,,First World War surplus,Nice,None,Elite,last online 74 hours ago,2 Hundred Tons per month,,Central Planning,$310 million,,Untapped,None,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64153,
Legone,legodude17,,20k active personnel,0 ships,,First World War surplus,Nice,None,Standard,last online 45 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$310 million,1 Mbbl,Untapped,Meagre,Egypt,United States,20000 km 2,http://blocgame.com/stats.php?id=64156,
Lothl�rien001,Galadriel001,,9k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,online now,3 Hundred Tons per month,3 Mbbl per month,Free Market,$310 million,4114 Mbbl; 3 Mbbl,Untapped,None,Atlas,Neutral,16035 km 2,http://blocgame.com/stats.php?id=64167,
Iraqghanistan,an unwashed arab.,The Khilafah,27k active personnel,0 ships,,First World War surplus,Good,None,Elite,last online 12 hours ago,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$310 million,1955 Mbbl; 3 Mbbl,Untapped,Meagre,Egypt,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64180,
Unites states,sudarshan,,20k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 56 hours ago,2 Hundred Tons per month,,Free Market,$310 million,194 Mbbl,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64181,
Huutis,Noyyms,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 26 hours ago,2 Hundred Tons per month,,Free Market,$310 million,,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64231,
Mashed Potatoes,Mr. Alpha Potato,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 25 hours ago,2 Hundred Tons per month,,Free Market,$310 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64234,
perC,TOTUUS,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 25 hours ago,2 Hundred Tons per month,,Central Planning,$310 million,,Untapped,None,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64235,
Terrorists,Antsa92,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 25 hours ago,2 Hundred Tons per month,,Free Market,$310 million,,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64236,
Crisha,Michael19,,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 24 hours ago,2 Hundred Tons per month,,Mixed Economy,$310 million,,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64237,
Macholand,Randy Savage,,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 24 hours ago,2 Hundred Tons per month,,Free Market,$310 million,,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64239,
Pharaohs,Odharnait,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 23 hours ago,2 Hundred Tons per month,,Mixed Economy,$310 million,,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64242,
Roque,GreatestEver,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 23 hours ago,2 Hundred Tons per month,,Mixed Economy,$310 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64243,
Bahai,Farquad,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 20 hours ago,3 Hundred Tons per month,,Central Planning,$310 million,451 Mbbl,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=64246,
The Asians,OJustReckless,,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 18 hours ago,2 Hundred Tons per month,,Mixed Economy,$310 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64251,
Hail Me,getagrip1999,,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 8 hours ago,2 Hundred Tons per month,,Central Planning,$310 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64258,
Vochesh,DearComrade,,4k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,online now,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$309 million,269 Mbbl; 1 Mbbl,Untapped,None,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=47326,
Everland,pakhibirdy,,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 156 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60972,
Kerapu Siakap,MuhdFahmi,,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 154 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61253,
SpiritMelayu,Bradorie,,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 157 hours ago,2 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62447,
kuuja,King Bentheo Santiago,,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 14 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64010,
Arstoska,Markjame,,20k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 154 hours ago,2 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64013,
leo,thayal5,,25k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 153 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,4886 Mbbl,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64014,
Irrelevant,NotImportant,The United Nations,20k active personnel,0 ships,,First World War surplus,Angelic,None,Standard,last online 2 hours ago,3 Hundred Tons per month,4 Mbbl per month,Central Planning,$309 million,4700 Mbbl; 4 Mbbl,Untapped,None,Persia,Soviet Union,19800 km 2,http://blocgame.com/stats.php?id=64032,
Abel,ProtoGoomba,,20k active personnel,0 ships,,Finest of the 19th century,Questionable,None,Standard,last online 5 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$309 million,4156 Mbbl; 2 Mbbl,Untapped,None,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=64248,
Clearwater,Creedence,,18k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 13 hours ago,4 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,Indochina,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64249,
Guatek,Peter Fratt,,7k active personnel,0 ships,,Finest of the 19th century,Nice,None,Standard,last online 80 hours ago,2 Hundred Tons per month,,Central Planning,$308 million,,Untapped,None,China,Neutral,16335 km 2,http://blocgame.com/stats.php?id=64146,
Cromwell,IKE45,,2k active personnel,0 ships,,Finest of the 19th century,Good,None,Standard,last online 48 hours ago,2 Hundred Tons per month,,Mixed Economy,$308 million,,Untapped,None,West Africa,United States,19602 km 2,http://blocgame.com/stats.php?id=64200,
Bittiker,bbittike,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 27 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$308 million,171 Mbbl; 1 Mbbl,Untapped,None,Congo,United States,20000 km 2,http://blocgame.com/stats.php?id=64222,
SomaliFarmers,dynastylord,,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 3 hours ago,3 Hundred Tons per month,,Central Planning,$308 million,,Untapped,None,Congo,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64225,1 Tons
Comworld,ernestasgr,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 27 hours ago,2 Hundred Tons per month,,Central Planning,$308 million,,Untapped,None,Mesopotamia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64227,
Jihadi State,Reconwald,Friends of Islam,25k active personnel,0 ships,,First World War surplus,Normal,None,Elite,last online 25 hours ago,2 Hundred Tons per month,,Free Market,$308 million,1876 Mbbl,Untapped,None,Mesopotamia,United States,20000 km 2,http://blocgame.com/stats.php?id=64232,
Kitt,cici,PIRATES,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Good,last online 6 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$308 million,123 Mbbl; 1 Mbbl,Untapped,None,Indochina,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64247,
Empyrea,Sir_Scarf,The Order,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,17 Hundred Tons per month,2 Mbbl per month,Free Market,$307 million,21 Mbbl,,Somewhat Large,Pacific Rim,United States,22964 km 2,http://blocgame.com/stats.php?id=49411,
Durmatagno,LordHamster,,20k active personnel,0 ships,,Finest of the 19th century,Normal,None,Good,last online 4 hours ago,5 Hundred Tons per month,1 Mbbl per month,Free Market,$307 million,152 Mbbl,Untapped,None,Indochina,United States,20000 km 2,http://blocgame.com/stats.php?id=57978,
Anthony,sgtandrade2014,The Order,66k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Poor,last online 19 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$307 million,2 Mbbl,Plentiful,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=62825,
Eneficus,Eneficusian Firestar,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 19 hours ago,3 Hundred Tons per month,,Central Planning,$307 million,,Untapped,Meagre,China,Neutral,16335 km 2,http://blocgame.com/stats.php?id=64046,
Crowania,ThatCrowYouKnow,,20k active personnel,0 ships,,Finest of the 19th century,Questionable,None,Standard,last online 50 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$307 million,1 Mbbl,Untapped,None,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64196,
Seskania,Seskahin,,18k active personnel,0 ships,,Finest of the 19th century,Normal,None,Standard,last online 9 hours ago,2 Hundred Tons per month,,Mixed Economy,$306 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=56558,
cuba5587,cheguevara,,22k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 158 hours ago,2 Hundred Tons per month,,Central Planning,$306 million,,Untapped,None,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60080,
Lunaris,Julius Weezer,,9k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Standard,last online 146 hours ago,3 Hundred Tons per month,,Mixed Economy,$306 million,,Untapped,None,Pacific Rim,Neutral,16335 km 2,http://blocgame.com/stats.php?id=64030,
York Island,Sir York,Pirates of Carribean,32k active personnel,0 ships,,Finest of the 19th century,Nice,1 factory,Standard,online now,5 Hundred Tons per month,2 Mbbl per month,Free Market,$306 million,435 Mbbl; 2 Mbbl,Untapped,None,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=64122,
