country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Shamsi Empire,SlickConqueror,,23k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 84 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$311 million,4684 Mbbl; 1 Mbbl,Untapped,None,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63985,
Vigora,Pasteur,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 55 hours ago,2 Hundred Tons per month,,Free Market,$311 million,,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64045,
Buzir,Sir Ribuz,Che Guevara League,27k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 9 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$311 million,72 Mbbl,Untapped,None,Southern Cone,United States,20000 km 2,http://blocgame.com/stats.php?id=64064,
Latin,SunDay,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 1 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$311 million,697 Mbbl; 1 Mbbl,Untapped,None,Southern Cone,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64092,
Hezstallah,Stalinasrallah,Al-Qassam Brigades,19k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 1 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$311 million,1051 Mbbl; 1 Mbbl,Untapped,Meagre,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64096,
NewAfrica,nikn,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 20 hours ago,2 Hundred Tons per month,,Central Planning,$311 million,,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64100,
Infebiousness,infebious,Interpol,53k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 5 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$310 million,283 Mbbl,Untapped,Mediocre,Southern Africa,United States,20000 km 2,http://blocgame.com/stats.php?id=40302,
venua,bilbo swaggins,Che Guevara League,25k active personnel,0 ships,First World War surplus,Angelic,1 factory,Good,last online 76 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$310 million,47 Mbbl; 2 Mbbl,Untapped,None,Gran Colombia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=54363,
umalien,lukas9834,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 14 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$310 million,2064 Mbbl; 1 Mbbl,Untapped,None,Arabia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60011,
Dirk-Dirkastan,Vyper,The Order,39k active personnel,0 ships,Finest of the 19th century,Pariah,2 factories,Poor,last online 3 hours ago,8 Hundred Tons per month,3 Mbbl per month,Free Market,$310 million,214 Mbbl,Untapped,None,Caribbean,United States,20398 km 2,http://blocgame.com/stats.php?id=63936,
Borderia,OmegaAslan,The United Nations,10k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 33 hours ago,1 Hundred Tons per month,,Free Market,$310 million,,Plentiful,Meagre,Persia,Neutral,19998 km 2,http://blocgame.com/stats.php?id=63992,
Last Horn,Prince Charming,The Khilafah,27k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 9 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$310 million,356 Mbbl; 1 Mbbl,Untapped,Meagre,West Africa,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64043,
Ascandavia,franky_ce,,13k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 22 hours ago,3 Hundred Tons per month,,Mixed Economy,$310 million,,Untapped,None,Southern Cone,Neutral,19800 km 2,http://blocgame.com/stats.php?id=64097,
Katyusha,Daring Katyusha,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 20 hours ago,3 Hundred Tons per month,,Mixed Economy,$310 million,,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=64099,
NovaHispania,XarV,,25k active personnel,0 ships,First World War surplus,Isolated,None,Elite,last online 14 hours ago,2 Hundred Tons per month,,Free Market,$310 million,330 Mbbl,Untapped,None,Gran Colombia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64102,
Sunwukong,Sunwukong,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 15 hours ago,2 Hundred Tons per month,,Central Planning,$310 million,,Untapped,None,Southern Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64106,
Rez,Quasimodo,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 155 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=41436,
Merrowholt,B. Summers,The High Council,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 150 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,Mesopotamia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=54923,
WP Kuala Lumpur,Soeharto,The Federal Colonies,0k active personnel,0 ships,Finest of the 19th century,Good,None,Undisciplined Rabble,last online 6 hours ago,2 Hundred Tons per month,,Mixed Economy,$309 million,,Untapped,None,East Indies,Neutral,13613 km 2,http://blocgame.com/stats.php?id=61633,
Fonz,paul2143,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 157 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$309 million,1003 Mbbl; 2 Mbbl,Untapped,None,Mesopotamia,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=62230,
publika,Gladiator,,22k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 7 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$309 million,178 Mbbl; 1 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62345,
Nahua,LukKhrueng,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 155 hours ago,2 Hundred Tons per month,,Central Planning,$309 million,,Untapped,None,Mesoamerica,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63153,
Lutet,absurdlife,,33k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 167 hours ago,4 Hundred Tons per month,4 Mbbl per month,Free Market,$309 million,,Untapped,Meagre,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=63225,
Blackwater Inc,Dark Tenno,PIRATES,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 9 hours ago,6 Hundred Tons per month,,Central Planning,$309 million,,Untapped,Small,East Indies,Soviet Union,20398 km 2,http://blocgame.com/stats.php?id=64016,
Maiden,Queens Revenge,The United Nations,13k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 4 hours ago,5 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$309 million,2230 Mbbl; 1 Mbbl,Untapped,Meagre,Mesopotamia,United States,19800 km 2,http://blocgame.com/stats.php?id=64049,
qigong,Qigong,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 30 hours ago,2 Hundred Tons per month,,Free Market,$309 million,,Untapped,None,China,United States,20000 km 2,http://blocgame.com/stats.php?id=64086,
Blake Island,Sir Jack Sparrow,Pirates of Carribean,27k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 8 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$309 million,498 Mbbl; 1 Mbbl,Untapped,Meagre,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=64105,
The Deserted,Kamakazi Sunshine,Brotherhood of Zion,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 74 hours ago,9 Hundred Tons per month,3 Mbbl per month,Central Planning,$308 million,225 Mbbl,Untapped,None,Pacific Rim,Soviet Union,15823 km 2,http://blocgame.com/stats.php?id=40459,
Reality,fujisyugi,The High Council,43k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 3 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$308 million,162 Mbbl; 6 Mbbl,Untapped,None,Southern Africa,Soviet Union,24422 km 2,http://blocgame.com/stats.php?id=53029,
Clarines,YoonB,,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 102 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$308 million,205 Mbbl; 1 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=58163,
melakar raya,coin,,59k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 19 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$308 million,338 Mbbl; 5 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62446,
Neue Preu�en,Joachim von Ribbentrop,The Order,26k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 122 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$308 million,38 Mbbl; 1 Mbbl,Untapped,Meagre,Southern Cone,United States,20398 km 2,http://blocgame.com/stats.php?id=63136,
Greater Venice,Dandolo,,24k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 156 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$308 million,94 Mbbl; 2 Mbbl,Untapped,Meagre,East Indies,United States,20594 km 2,http://blocgame.com/stats.php?id=63185,
kweensnkans,Jamal T.Ice cube,The Order,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$308 million,3806 Mbbl,Near Depletion,Meagre,Egypt,United States,19020 km 2,http://blocgame.com/stats.php?id=63345,
Zakut,banito,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 16 hours ago,2 Hundred Tons per month,,Mixed Economy,$308 million,,Untapped,None,Caribbean,United States,20000 km 2,http://blocgame.com/stats.php?id=64101,
Lamerique,Jamie Lopez,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 15 hours ago,3 Hundred Tons per month,,Mixed Economy,$308 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64104,
Nimrod,AceNimrod,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 13 hours ago,2 Hundred Tons per month,,Mixed Economy,$308 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64107,
Nexsonia,Lucas of Nexonia,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 1 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$308 million,472 Mbbl,Untapped,None,The Subcontinent,United States,20000 km 2,http://blocgame.com/stats.php?id=64109,
Lojafanistan,lojafan,,13k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 73 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$307 million,460 Mbbl; 1 Mbbl,Untapped,None,China,United States,19800 km 2,http://blocgame.com/stats.php?id=43728,
Great Malaya,hydraghost,,30k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 157 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$307 million,306 Mbbl; 2 Mbbl,Untapped,None,East Indies,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60510,
sandshark,sandshark,The Order,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 9 hours ago,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$307 million,456 Mbbl; 2 Mbbl,Untapped,Meagre,Gran Colombia,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=62581,
Pahd,Chalmer,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 110 hours ago,2 Hundred Tons per month,,Central Planning,$307 million,,Untapped,None,Egypt,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=63927,
Lunaris,Julius Weezer,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 58 hours ago,3 Hundred Tons per month,,Mixed Economy,$307 million,,Untapped,None,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64030,
Seixal,Erina Volevah,Che Guevara League,26k active personnel,0 ships,First World War surplus,Good,1 factory,Standard,last online 5 hours ago,5 Hundred Tons per month,,Central Planning,$307 million,,Untapped,None,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64079,
�bermensch,Fegelein,,18k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 8 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$306 million,3323 Mbbl; 1 Mbbl,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=52438,
cuba5587,cheguevara,,22k active personnel,0 ships,Finest of the 19th century,Nice,None,Poor,last online 71 hours ago,2 Hundred Tons per month,,Central Planning,$306 million,,Untapped,None,Caribbean,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60080,
Royal Babylon,Hammurabi IV,Brotherhood of Nod,29k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,online now,4 Hundred Tons per month,3 Mbbl per month,Free Market,$306 million,1587 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=60296,
Santa Perenti,RedGus,,6k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 71 hours ago,2 Hundred Tons per month,,Central Planning,$306 million,,Untapped,None,Gran Colombia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=64009,
Simfac,toasty54,,18k active personnel,0 ships,Finest of the 19th century,Normal,None,Good,last online 9 hours ago,2 Hundred Tons per month,,Free Market,$306 million,,Untapped,None,Pacific Rim,United States,20000 km 2,http://blocgame.com/stats.php?id=64115,
Tugro,EMHGAMES,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 4 hours ago,2 Hundred Tons per month,,Mixed Economy,$306 million,,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64133,
Greekrules,General Humphreys,,10k active personnel,0 ships,First World War surplus,Nice,None,Good,last online 36 hours ago,3 Hundred Tons per month,3 Mbbl per month,Free Market,$305 million,2664 Mbbl; 3 Mbbl,Untapped,None,Arabia,Neutral,16499 km 2,http://blocgame.com/stats.php?id=43351,
/K/,762x39,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 7 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=44958,
One Nation,King Hassan,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 9 hours ago,2 Hundred Tons per month,,Free Market,$305 million,,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=49535,
Calbia,Rulz,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 8 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=50876,
Sodor,Sir Topham Hatt,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 12 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=54806,
RS,Urzo,,26k active personnel,0 ships,First World War surplus,Good,None,Poor,last online 10 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$305 million,312 Mbbl; 2 Mbbl,Untapped,None,Southern Cone,Neutral,20000 km 2,http://blocgame.com/stats.php?id=59119,
Iramerica,general_pooya,SPQR,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 148 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$305 million,2830 Mbbl,Untapped,Small,Persia,United States,16172 km 2,http://blocgame.com/stats.php?id=59804,
Hephaestus,Saints,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 63 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$305 million,277 Mbbl; 1 Mbbl,Untapped,None,Guinea,Neutral,16172 km 2,http://blocgame.com/stats.php?id=60310,
Sungai Dinding,Raja Hitam,The Federal Colonies,8k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 61 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$305 million,191 Mbbl; 1 Mbbl,Untapped,None,East Indies,Neutral,16172 km 2,http://blocgame.com/stats.php?id=61946,
Free Persia,Trump,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 11 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$305 million,3100 Mbbl; 2 Mbbl,Untapped,None,Persia,United States,20000 km 2,http://blocgame.com/stats.php?id=62875,
District21,Nizarudinjohari,PIRATES,19k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 3 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$305 million,1179 Mbbl,Near Depletion,Meagre,Arabia,United States,12818 km 2,http://blocgame.com/stats.php?id=62938,
Trumpania,FlakeyBlakey,Che Guevara League,22k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 169 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$305 million,208 Mbbl; 1 Mbbl,Untapped,None,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63713,
Avkalan,Avalon011,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 131 hours ago,2 Hundred Tons per month,,Central Planning,$305 million,,Untapped,None,China,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63879,
Slavistan,JosipBrozTito,,20k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 1 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$305 million,1734 Mbbl; 4 Mbbl,Untapped,None,Arabia,Soviet Union,20300 km 2,http://blocgame.com/stats.php?id=64113,
Serbiastan,Milosevic,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 10 hours ago,2 Hundred Tons per month,,Central Planning,$305 million,,Untapped,None,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=64114,
Hajsy,PykCyk,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 9 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64118,
sultallian,sultallian,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 9 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$305 million,3668 Mbbl; 2 Mbbl,Untapped,None,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64119,
Bastwo,Hagkey,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 8 hours ago,2 Hundred Tons per month,,Central Planning,$305 million,,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64120,
Albaniona,Freshinson,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 8 hours ago,2 Hundred Tons per month,,Free Market,$305 million,,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64121,
York Island,Sir York,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 8 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$305 million,446 Mbbl; 1 Mbbl,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64122,
Danzig,kilgoretrout,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 8 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64123,
Magnarok,Avakar,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 7 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$305 million,1 Mbbl,Untapped,None,West Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64124,
Psychotropia,President_Bloodmoney,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 7 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,East Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64125,
Zama Regia,Mewlia,The Order,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 1 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$305 million,1 Mbbl,Untapped,None,Southern Africa,United States,20000 km 2,http://blocgame.com/stats.php?id=64126,
Pingdeng,Soni,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 6 hours ago,3 Hundred Tons per month,,Central Planning,$305 million,,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64127,
Sperg,Overlord Sperg,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 6 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$305 million,1852 Mbbl; 1 Mbbl,Untapped,None,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64130,
softlandia,Cikdacan123,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 5 hours ago,2 Hundred Tons per month,,Mixed Economy,$305 million,,Untapped,None,China,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64131,
Aprus,SapplerHD,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 4 hours ago,2 Hundred Tons per month,,Free Market,$305 million,,Untapped,None,Atlas,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64132,
Grelden,Thomas Dewa,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 4 hours ago,2 Hundred Tons per month,,Central Planning,$305 million,,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=64134,
Rogue Nation,MR.Fernandez,,25k active personnel,0 ships,First World War surplus,Questionable,1 factory,Elite,last online 3 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$305 million,1 Mbbl,Untapped,None,China,United States,20163 km 2,http://blocgame.com/stats.php?id=64135,
Chagondowidi,Tom Spanks,,20k active personnel,0 ships,Finest of the 19th century,Questionable,None,Good,last online 3 hours ago,4 Hundred Tons per month,,Free Market,$305 million,,Untapped,None,Congo,United States,20000 km 2,http://blocgame.com/stats.php?id=64136,
East Takistan,Sheepshagger,,22k active personnel,0 ships,Finest of the 19th century,Questionable,None,Good,last online 6 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$304 million,2652 Mbbl; 2 Mbbl,Untapped,None,Arabia,Soviet Union,20200 km 2,http://blocgame.com/stats.php?id=58950,
Tarsonis,Kalast,,48k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 1 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$304 million,471 Mbbl; 2 Mbbl,,Small,Congo,Neutral,16668 km 2,http://blocgame.com/stats.php?id=62868,
Domesticus,CorruptedNerd669,The United Nations,29k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,online now,4 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$304 million,1547 Mbbl; 6 Mbbl,Untapped,Mediocre,Mesopotamia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63114,
Andes,Murtox,Divine League,18k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,last online 2 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$303 million,454 Mbbl,,Meagre,Gran Colombia,Soviet Union,19436 km 2,http://blocgame.com/stats.php?id=51547,
Planistan,YouDontGetToBringFriends,Al-Qassam Brigades,29k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 44 hours ago,4 Hundred Tons per month,,Central Planning,$303 million,,Untapped,None,East Africa,Neutral,20398 km 2,http://blocgame.com/stats.php?id=54874,
Heik,Dimitry Eon.,,29k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 130 hours ago,2 Hundred Tons per month,,Central Planning,$303 million,,Untapped,None,Persia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=55815,
4g93,kadafi,The Order,19k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 12 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$303 million,158 Mbbl; 1 Mbbl,Untapped,Mediocre,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62122,
Nahrin,Mahzuz Al-Qanun,PIRATES,14k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 14 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$303 million,169 Mbbl; 1 Mbbl,Untapped,Small,East Indies,Neutral,19602 km 2,http://blocgame.com/stats.php?id=62160,1 Tons
Ironforge,Mephasto,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 34 hours ago,3 Hundred Tons per month,,Central Planning,$303 million,186 Mbbl,Untapped,None,Amazonia,United States,20000 km 2,http://blocgame.com/stats.php?id=63135,
NL-Indies,Aanv. De Vries,The Federal Colonies,22k active personnel,0 ships,First World War surplus,Normal,None,Standard,last online 11 hours ago,3 Hundred Tons per month,2 Mbbl per month,Free Market,$303 million,339 Mbbl,Untapped,Small,East Indies,United States,20000 km 2,http://blocgame.com/stats.php?id=63776,
Tigner,atiah,The Order,29k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 2 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$303 million,4963 Mbbl; 1 Mbbl,Untapped,None,Egypt,United States,20000 km 2,http://blocgame.com/stats.php?id=64128,
Scavia,nike1155,Brotherhood of Zion,62k active personnel,0 ships,First World War surplus,Angelic,None,Standard,last online 13 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$302 million,98 Mbbl; 1 Mbbl,,Meagre,Indochina,United States,16662 km 2,http://blocgame.com/stats.php?id=52275,
the Superiority,The Man,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 91 hours ago,2 Hundred Tons per month,,Mixed Economy,$302 million,,Untapped,None,China,United States,20000 km 2,http://blocgame.com/stats.php?id=61486,
Vape,amira,,23k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 13 hours ago,3 Hundred Tons per month,,Mixed Economy,$302 million,,Untapped,None,Arabia,United States,20000 km 2,http://blocgame.com/stats.php?id=62642,
Jitra,feemerrkoll,The Order,17k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,online now,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$302 million,1 Mbbl,Untapped,Meagre,East Africa,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62661,
Allema,Yayo,,28k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 122 hours ago,3 Hundred Tons per month,,Free Market,$302 million,69 Mbbl,Untapped,None,Indochina,United States,23234 km 2,http://blocgame.com/stats.php?id=63408,
qwertyuiop,rumsods mom,The High Council,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 10 hours ago,2 Hundred Tons per month,,Mixed Economy,$301 million,,Untapped,Meagre,Arabia,Neutral,20398 km 2,http://blocgame.com/stats.php?id=59451,
Selousia,Nathaniel Selous,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 99 hours ago,2 Hundred Tons per month,,Mixed Economy,$301 million,,Untapped,None,Southern Africa,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63662,
