country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Conrad,Waled,Al-Qassam Brigades,29k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,10 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$562 million,5039 Mbbl,Near Depletion,Mediocre,Egypt,United States,23085 km 2,http://blocgame.com/stats.php?id=62640,
Briggs,General Armstrong,Brotherhood of Zion,54k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,10 Hundred Tons per month,1 Mbbl per month,Free Market,$561 million,393 Mbbl,Untapped,Meagre,Southern Cone,United States,30721 km 2,http://blocgame.com/stats.php?id=53442,
Tamil Kingdom,Chola I,Brotherhood of Zion,62k active personnel,0 ships,First World War surplus,Angelic,1 factory,Good,online now,19 Hundred Tons per month,7 Mbbl per month,Central Planning,$561 million,157 Mbbl; 7 Mbbl,Untapped,Small,The Subcontinent,Soviet Union,33861 km 2,http://blocgame.com/stats.php?id=60964,
Divinity,Divinity,,9k active personnel,0 ships,First World War surplus,Angelic,None,Standard,last online 161 hours ago,2 Hundred Tons per month,,Central Planning,$561 million,,Untapped,None,Mesoamerica,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=63150,
Spooktune,Spookwave,Brotherhood of Zion,31k active personnel,0 ships,First World War surplus,Nice,1 factory,Good,online now,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$559 million,445 Mbbl; 4 Mbbl,Untapped,Mediocre,China,Soviet Union,31316 km 2,http://blocgame.com/stats.php?id=62983,
Karrah,Hexapod,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 169 hours ago,2 Hundred Tons per month,,Central Planning,$558 million,,Untapped,None,Indochina,Neutral,16172 km 2,http://blocgame.com/stats.php?id=52270,
Cyrodill,Tihomir,The Order,36k active personnel,1 ships,First World War surplus,Good,3 factories,Elite,online now,20 Hundred Tons per month,23 Mbbl per month,Free Market,$558 million,5464 Mbbl,Untapped,Large,Mesopotamia,United States,40296 km 2,http://blocgame.com/stats.php?id=53759,1 Tons
Nova Rhodesia,robertbruce,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 180 hours ago,2 Hundred Tons per month,,Free Market,$557 million,,Untapped,None,Southern Africa,United States,16335 km 2,http://blocgame.com/stats.php?id=51033,
Mont Blanc,Tesco,,4k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 1 hours ago,4 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$557 million,1269 Mbbl; 4 Mbbl,,None,Arabia,United States,12948 km 2,http://blocgame.com/stats.php?id=62644,
Cyleia,Silas Adar,The Order,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 19 hours ago,4 Hundred Tons per month,4 Mbbl per month,Free Market,$557 million,619 Mbbl; 4 Mbbl,Untapped,Mediocre,Mesoamerica,United States,23205 km 2,http://blocgame.com/stats.php?id=62784,
Wielkopl,taikuh,Che Guevara League,38k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,online now,17 Hundred Tons per month,,Central Planning,$553 million,53 Mbbl,Untapped,Meagre,Caribbean,Soviet Union,33527 km 2,http://blocgame.com/stats.php?id=42376,
place in asia,Fomalhaut,The Order,41k active personnel,0 ships,Finest of the 19th century,Good,1 factory,Good,last online 13 hours ago,4 Hundred Tons per month,5 Mbbl per month,Central Planning,$553 million,177 Mbbl; 5 Mbbl,Untapped,None,Pacific Rim,Neutral,28606 km 2,http://blocgame.com/stats.php?id=63538,
Crapostan,King Guamba,Brotherhood of Nod,30k active personnel,0 ships,Finest of the 19th century,Angelic,1 factory,Good,last online 2 hours ago,4 Hundred Tons per month,4 Mbbl per month,Central Planning,$551 million,6639 Mbbl; 4 Mbbl,Untapped,Small,Mesopotamia,Neutral,30564 km 2,http://blocgame.com/stats.php?id=44789,
PasirDuaButir,Col. von Strauffenberg,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Good,last online 100 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$551 million,104 Mbbl,Untapped,Meagre,East Indies,Neutral,22232 km 2,http://blocgame.com/stats.php?id=60754,
the Haunted,thedrunkenarchitect,Brotherhood of Zion,33k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,online now,8 Hundred Tons per month,4 Mbbl per month,Central Planning,$551 million,346 Mbbl; 4 Mbbl,Untapped,Somewhat Large,Southern Africa,Soviet Union,30400 km 2,http://blocgame.com/stats.php?id=63020,
Lepkonia,Raguixxx,Interpol,30k active personnel,0 ships,First World War surplus,Nice,1 factory,Good,last online 13 hours ago,13 Hundred Tons per month,4 Mbbl per month,Central Planning,$550 million,137 Mbbl; 4 Mbbl,Plentiful,Mediocre,Southern Cone,Soviet Union,33651 km 2,http://blocgame.com/stats.php?id=55854,
OnlyJuanOvue,BigGuyBane,,2k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 71 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$549 million,1893 Mbbl,Untapped,None,Arabia,Soviet Union,13343 km 2,http://blocgame.com/stats.php?id=52889,
Tyanra,SaffronMerchant,SPQR,40k active personnel,0 ships,First World War surplus,Good,1 factory,Good,online now,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$549 million,1218 Mbbl; 2 Mbbl,Untapped,Small,The Subcontinent,Soviet Union,31608 km 2,http://blocgame.com/stats.php?id=60365,
Memelandtopia,ryanwse,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 169 hours ago,2 Hundred Tons per month,3 Mbbl per month,Free Market,$549 million,1753 Mbbl; 3 Mbbl,Untapped,None,Arabia,Neutral,11345 km 2,http://blocgame.com/stats.php?id=62977,
Irondale,Roger Red,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 98 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$549 million,2801 Mbbl,Untapped,None,Mesopotamia,Soviet Union,13477 km 2,http://blocgame.com/stats.php?id=63209,
Communistutopia,Bill Broskis,The Order,36k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 9 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$548 million,4152 Mbbl; 3 Mbbl,Untapped,Meagre,Persia,Soviet Union,27904 km 2,http://blocgame.com/stats.php?id=49796,
Guatemala.,grazioso,,6k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 146 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$548 million,1 Mbbl,Untapped,None,Mesoamerica,Soviet Union,13477 km 2,http://blocgame.com/stats.php?id=60701,
Kebabis,Sultan Kebab,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 175 hours ago,2 Hundred Tons per month,,Mixed Economy,$548 million,,Untapped,None,Arabia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=60765,
Lolesco,Lolesco,The Order,39k active personnel,0 ships,First World War surplus,Questionable,1 factory,Standard,online now,10 Hundred Tons per month,7 Mbbl per month,Free Market,$547 million,1794 Mbbl; 7 Mbbl,Untapped,Mediocre,Mesopotamia,United States,33072 km 2,http://blocgame.com/stats.php?id=48289,
Ferma,President Jacobo Vincenzo,Brotherhood of Zion,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,online now,15 Hundred Tons per month,,Free Market,$547 million,178 Mbbl,Untapped,Somewhat Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,
constania,Comrade,Divine League,35k active personnel,0 ships,First World War surplus,Nice,1 factory,Good,online now,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$547 million,263 Mbbl; 3 Mbbl,,Small,Congo,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=62606,
Northmarch,Elroy,PIRATES,26k active personnel,0 ships,Finest of the 19th century,Angelic,1 factory,Standard,online now,12 Hundred Tons per month,,Central Planning,$546 million,19 Mbbl,Untapped,None,Caribbean,Soviet Union,22268 km 2,http://blocgame.com/stats.php?id=41629,
Uzbekistan.,Ittin,Brotherhood of Nod,31k active personnel,0 ships,Finest of the 19th century,Angelic,None,Good,last online 7 hours ago,10 Hundred Tons per month,6 Mbbl per month,Central Planning,$546 million,2914 Mbbl; 6 Mbbl,Plentiful,Somewhat Large,Persia,Soviet Union,33217 km 2,http://blocgame.com/stats.php?id=59590,
Skirr,frap129,Brotherhood of Nod,24k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 16 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$545 million,4627 Mbbl; 4 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,27278 km 2,http://blocgame.com/stats.php?id=35744,
Mongolstan,Khan,Brotherhood of Zion,47k active personnel,0 ships,First World War surplus,Angelic,1 factory,Standard,last online 9 hours ago,16 Hundred Tons per month,3 Mbbl per month,Central Planning,$545 million,520 Mbbl; 3 Mbbl,Untapped,Mediocre,China,Soviet Union,33209 km 2,http://blocgame.com/stats.php?id=47945,
OurTown,StarlightGlimmer,The Order,38k active personnel,0 ships,First World War surplus,Good,1 factory,Standard,last online 1 hours ago,7 Hundred Tons per month,6 Mbbl per month,Central Planning,$545 million,3808 Mbbl,Untapped,Mediocre,Persia,Soviet Union,34823 km 2,http://blocgame.com/stats.php?id=51681,
Leche,ElHombreLeche,TheAccountantRevenge,0k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 4 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$545 million,3036 Mbbl; 2 Mbbl,Untapped,Somewhat Large,Persia,Soviet Union,32031 km 2,http://blocgame.com/stats.php?id=62425,
Cameronia,Cameron Saxonson,Che Guevara League,12k active personnel,0 ships,Finest of the 19th century,Good,1 factory,Standard,last online 2 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$545 million,550 Mbbl; 5 Mbbl,Untapped,None,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62688,
removekebab,removekebab,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 159 hours ago,2 Hundred Tons per month,,Mixed Economy,$545 million,,Untapped,None,East Africa,Neutral,16172 km 2,http://blocgame.com/stats.php?id=63299,
Yourmother,JanuszKoranMekka,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 152 hours ago,3 Hundred Tons per month,3 Mbbl per month,Free Market,$544 million,2077 Mbbl,Untapped,None,Arabia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63147,
Zinlandia,Alaah,Che Guevara League,71k active personnel,0 ships,First World War surplus,Good,None,Standard,online now,14 Hundred Tons per month,3 Mbbl per month,Central Planning,$542 million,76 Mbbl,Untapped,Mediocre,Amazonia,Soviet Union,31719 km 2,http://blocgame.com/stats.php?id=45831,
Acirassi,Flexy,The Order,133k active personnel,1 ships,First World War surplus,Nice,2 factories,Good,online now,18 Hundred Tons per month,9 Mbbl per month,Free Market,$542 million,2523 Mbbl,Untapped,Large,Mesopotamia,Neutral,34514 km 2,http://blocgame.com/stats.php?id=49805,
Aeter,Anima6778,The Order,30k active personnel,0 ships,First World War surplus,Angelic,1 factory,Good,online now,10 Hundred Tons per month,2 Mbbl per month,Central Planning,$542 million,586 Mbbl; 2 Mbbl,Untapped,Small,Congo,Soviet Union,31028 km 2,http://blocgame.com/stats.php?id=61960,
North Nubia,Sean Tony,/Pol/acks,22k active personnel,0 ships,First World War surplus,Nice,1 factory,Elite,last online 1 hours ago,11 Hundred Tons per month,2 Mbbl per month,Central Planning,$542 million,269 Mbbl; 2 Mbbl,Plentiful,Meagre,Congo,Soviet Union,20120 km 2,http://blocgame.com/stats.php?id=63084,
Valkixius,Valkix,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 170 hours ago,3 Hundred Tons per month,,Central Planning,$541 million,,Untapped,None,Southern Africa,Neutral,16500 km 2,http://blocgame.com/stats.php?id=51787,
Fire,Flames15,,9k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 160 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$540 million,310 Mbbl; 2 Mbbl,Untapped,None,Caribbean,Soviet Union,13477 km 2,http://blocgame.com/stats.php?id=40715,
Rhodistan,stalkerfriend,Freedom Legion,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 117 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$540 million,2191 Mbbl,Untapped,None,Egypt,United States,13751 km 2,http://blocgame.com/stats.php?id=41052,
Opallia,Opal,The Order,31k active personnel,0 ships,First World War surplus,Normal,None,Standard,last online 4 hours ago,6 Hundred Tons per month,,Free Market,$540 million,,Untapped,Small,Mesoamerica,United States,30323 km 2,http://blocgame.com/stats.php?id=63666,
DFWEFWEF,dmc5,Interpol,31k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,online now,3 Hundred Tons per month,4 Mbbl per month,Central Planning,$539 million,3932 Mbbl; 4 Mbbl,Plentiful,Small,Arabia,Soviet Union,29848 km 2,http://blocgame.com/stats.php?id=55118,1 Tons
jongos,barros,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 20 hours ago,4 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$539 million,17 Mbbl; 3 Mbbl,Untapped,None,East Indies,Neutral,9455 km 2,http://blocgame.com/stats.php?id=61892,
Reim,Azrael,The High Council,59k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,online now,12 Hundred Tons per month,4 Mbbl per month,Central Planning,$538 million,468 Mbbl; 4 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,33597 km 2,http://blocgame.com/stats.php?id=41073,
Jerung Hantu,Syark Land,PIRATES,1k active personnel,0 ships,First World War surplus,Angelic,1 factory,Standard,last online 1 hours ago,6 Hundred Tons per month,4 Mbbl per month,Free Market,$538 million,2355 Mbbl,Near Depletion,None,Arabia,United States,28443 km 2,http://blocgame.com/stats.php?id=60505,
Alexandrastan,TWAIN,Brotherhood of Nod,39k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,8 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$537 million,2112 Mbbl; 4 Mbbl,Untapped,Meagre,Mesopotamia,United States,28361 km 2,http://blocgame.com/stats.php?id=39070,
nation name,alysdexia,Interpol,38k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$536 million,1785 Mbbl; 5 Mbbl,Untapped,Meagre,Mesopotamia,United States,28928 km 2,http://blocgame.com/stats.php?id=49652,1 Tons
Mangkok,MangkukHayun,The High Council,62k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 6 hours ago,7 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$535 million,215 Mbbl,Untapped,Small,East Indies,Neutral,32206 km 2,http://blocgame.com/stats.php?id=62210,
Lombardy,Aistulf,The Order,39k active personnel,0 ships,First World War surplus,Questionable,1 factory,Standard,online now,10 Hundred Tons per month,7 Mbbl per month,Free Market,$535 million,6325 Mbbl; 7 Mbbl,Untapped,Mediocre,Persia,United States,33717 km 2,http://blocgame.com/stats.php?id=63882,
Sepidajistan,Shah Squid,Al-Qassam Brigades,2k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 21 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$534 million,3816 Mbbl; 2 Mbbl,Untapped,None,Atlas,Soviet Union,15851 km 2,http://blocgame.com/stats.php?id=59462,
Lewd Place,Cute Girl,Lithuanian Coalition,40k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 49 hours ago,14 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$533 million,920 Mbbl,Untapped,Small,Caribbean,Soviet Union,31320 km 2,http://blocgame.com/stats.php?id=61620,
Skekenhouse,Kraast,Brotherhood of Nod,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,online now,15 Hundred Tons per month,4 Mbbl per month,Central Planning,$533 million,2513 Mbbl; 4 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,35639 km 2,http://blocgame.com/stats.php?id=62962,
Lemonstan,Lemon,Brotherhood of Nod,41k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,7 Hundred Tons per month,7 Mbbl per month,Central Planning,$532 million,5033 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Persia,Soviet Union,29887 km 2,http://blocgame.com/stats.php?id=40048,
Prometheus,Jefferson,Interpol,30k active personnel,0 ships,First World War surplus,Angelic,1 factory,Standard,last online 12 hours ago,13 Hundred Tons per month,3 Mbbl per month,Free Market,$532 million,417 Mbbl,Untapped,Small,Caribbean,United States,30033 km 2,http://blocgame.com/stats.php?id=56022,
Aasyria,David al-Assad,The Order,39k active personnel,0 ships,First World War surplus,Angelic,1 factory,Standard,online now,9 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$532 million,3431 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,31686 km 2,http://blocgame.com/stats.php?id=60967,
Pastafarianism,.swf,The Delian League,14k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 141 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$532 million,81 Mbbl; 1 Mbbl,Untapped,None,East Africa,United States,16335 km 2,http://blocgame.com/stats.php?id=63165,
